Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	br_lens[60]	br_lens[61]	br_lens[62]	br_lens[63]	br_lens[64]	br_lens[65]	br_lens[66]	br_lens[67]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
14400	-642.4452	-611.5732	-30.87202	97319.63	10.85869	0.171661	0.0723341	0.0760858	0.174099	0.118003	0.0138628	0.341669	0.0707616	0.0651744	0.208327	0.00141761	0.350136	0.0746694	0.126722	0.121888	0.0108539	0.0385093	0.0183439	0.136712	0.19654	0.193716	0.0416837	0.0295076	0.072056	0.126165	0.0359273	0.00953522	0.0969703	0.0310333	0.041324	0.00936032	0.0501285	0.0476973	0.383326	0.0580036	0.226155	0.0139984	0.0830171	0.0747673	0.014234	0.0704245	0.00507126	0.155058	0.121854	0.112392	0.148482	0.00892951	0.255649	0.0143955	0.0704507	0.00683644	0.34087	0.00108678	0.0216592	0.115908	0.00730752	0.0128335	0.229199	0.304846	0.0501736	0.0576765	0.0599078	0.0697923	0.0844893	0.09597	0.0422087	0.107497	0.995928	0.998956	1.00104	1.00408	6.597343
14410	-638.7673	-615.1267	-23.64068	148851.1	11.30143	0.0828655	0.0684054	0.0970359	0.220509	0.0720623	0.0178793	0.106819	0.0150346	0.130211	0.248783	0.0016388	0.0944241	0.0721418	0.113695	0.178207	0.0303594	0.0308303	0.0314608	0.0385961	0.0628476	0.123388	0.0255374	0.0186542	0.111158	0.056427	0.0830137	0.0200338	0.0331863	0.0152593	0.0631376	0.00368103	0.173107	0.0364005	0.537457	0.10326	0.228269	0.0253613	0.0638792	0.0877343	0.032167	0.0240037	0.0167865	0.0915422	0.169944	0.0944356	0.204455	0.0785785	0.0879427	0.0490658	0.0483068	0.00236145	0.141104	0.00142777	0.0151768	0.0847464	0.0212887	0.0218296	0.141482	0.269813	0.0855276	0.192084	0.0916657	0.124827	0.0243599	0.0765735	0.129823	0.084046	0.996707	0.999157	1.00084	1.0033	5.928115
14420	-634.2703	-613.3751	-20.89525	50861.19	12.66346	0.11624	0.129498	0.148315	0.0706542	0.0677845	0.0178284	0.225853	0.0485271	0.197656	0.110799	0.00276201	0.187526	0.154919	0.0949011	0.133282	0.0166083	0.038225	0.0939622	0.0699964	0.0598382	0.219279	0.0715334	0.0187454	0.124874	0.110157	0.12632	0.00658488	0.0228159	0.0191782	0.132463	0.00760807	0.113836	0.0869646	0.112748	0.071822	0.163782	0.0152844	0.122249	0.081537	0.124792	0.00500383	0.0263338	0.0665497	0.020816	0.26261	0.108459	0.0720063	0.0298845	0.020874	0.0374331	0.00157101	0.227095	0.00124261	0.0277883	0.0894538	0.0296939	0.00907407	0.263172	0.0840656	0.0587172	0.0897527	0.039877	0.106885	0.0286107	0.133783	0.0493548	0.0263939	0.994369	0.998555	1.00143	1.00564	5.65425
14430	-630.9624	-605.2816	-25.68077	464808.2	11.60785	0.153882	0.130708	0.101606	0.0948727	0.110709	0.0496018	0.118701	0.135078	0.120021	0.191105	0.00575802	0.293684	0.151623	0.0736305	0.16047	0.0235421	0.109583	0.0602484	0.0323423	0.0576001	0.355036	0.131574	0.0450889	0.146668	0.0657312	0.108753	0.016094	0.0249828	0.0292984	0.0614208	0.00766494	0.0562483	0.0772701	0.159316	0.054729	0.125578	0.0161632	0.066264	0.0440405	0.105075	0.00985364	0.089211	0.0244409	0.0307741	0.327287	0.282557	0.0497092	0.00753533	0.0377017	0.0157567	0.00116054	0.108145	0.00381057	0.0523285	0.0222875	0.0946662	0.0296323	0.204054	0.16405	0.116973	0.056076	0.102649	0.102199	0.0806676	0.0443711	0.0618644	0.104989	0.998136	0.999523	1.00048	1.00187	6.096512
14440	-639.135	-617.7934	-21.34161	668880.2	11.52176	0.214487	0.067499	0.0637953	0.0903133	0.193103	0.0348596	0.232358	0.0615111	0.162501	0.124562	0.00788602	0.281565	0.0819411	0.0907629	0.156711	0.020326	0.0999605	0.115092	0.0516073	0.127368	0.179353	0.188688	0.0150796	0.101366	0.0485513	0.0895778	0.0463453	0.0476312	0.0235214	0.15524	0.00873981	0.223405	0.0897747	0.218907	0.129963	0.0626845	0.0159603	0.0424602	0.0421646	0.101089	0.00640968	0.0658587	0.0208453	0.0223423	0.139372	0.0600882	0.0503611	0.00526538	0.00807468	0.0126706	0.000797099	0.175474	0.00471378	0.0577034	0.00800373	0.0902259	0.0394907	0.181378	0.0414586	0.156733	0.102214	0.041109	0.127444	0.0439491	0.0541267	0.0127873	0.0860582	0.998446	0.999603	1.0004	1.00155	5.723664
14450	-642.3843	-621.5005	-20.88378	981539.2	10.91367	0.0620749	0.0728577	0.154175	0.0392509	0.209748	0.0331013	0.242409	0.0664607	0.229937	0.156154	0.0202047	0.205966	0.114224	0.0869019	0.139499	0.0660119	0.0347134	0.0972841	0.0511005	0.166367	0.159311	0.178204	0.0168904	0.0738103	0.0514099	0.136454	0.044441	0.0344898	0.0323179	0.0794019	0.00221238	0.130298	0.089249	0.150796	0.0836621	0.101864	0.00808348	0.0762441	0.0554226	0.0168326	0.0326985	0.124276	0.0216084	0.0630569	0.157008	0.0247316	0.0291253	0.00406655	0.0105482	0.0149099	0.00149398	0.208386	0.00244068	0.0780857	0.053407	0.0908494	0.0355047	0.157212	0.125821	0.0515536	0.118778	0.0759669	0.219586	0.0101554	0.137118	0.0179559	0.0427219	0.998717	0.999672	1.00033	1.00128	5.678901
14460	-645.3405	-615.7168	-29.62372	228209.8	10.7763	0.134437	0.213713	0.163067	0.066733	0.0892294	0.0605643	0.208886	0.133008	0.109827	0.0998062	0.00663134	0.132221	0.160168	0.0338693	0.127117	0.0281527	0.0423623	0.0667222	0.0257093	0.129284	0.10431	0.121467	0.0393029	0.154052	0.153314	0.359486	0.0540491	0.040631	0.0271594	0.12596	0.00336464	0.108734	0.0765663	0.262309	0.0379631	0.100377	0.0155227	0.0502485	0.0552148	0.0398054	0.119034	0.315882	0.0977814	0.154025	0.454711	0.0441256	0.0368697	0.00177983	0.0137727	0.0228655	0.00465839	0.112134	0.00394823	0.0665991	0.0320163	0.0519948	0.104851	0.0712883	0.102899	0.039196	0.151416	0.253927	0.031841	0.019975	0.0760672	0.0547242	0.0863944	0.99734	0.999319	1.00068	1.00266	6.486121
14470	-640.3539	-611.9507	-28.4032	164554.8	10.67654	0.0903809	0.079387	0.0630104	0.0976932	0.0479726	0.0227959	0.206865	0.0952857	0.213085	0.0605652	0.0213804	0.192558	0.234899	0.0588753	0.116296	0.0383121	0.0139527	0.0419634	0.0249266	0.148827	0.0414176	0.0504857	0.143891	0.103302	0.0988172	0.292779	0.0418282	0.0263562	0.0907213	0.20644	0.00302277	0.188553	0.0820287	0.124367	0.0144819	0.10242	0.0416458	0.0344648	0.0761282	0.0619669	0.123045	0.192559	0.114604	0.147601	0.129435	0.111866	0.0843801	0.00195653	0.019197	0.0943651	0.0101465	0.137719	0.00702124	0.0477136	0.0889755	0.0889254	0.0947374	0.136702	0.0551928	0.0375167	0.0870699	0.324011	0.0804219	0.0300161	0.177146	0.0716414	0.1878	0.996868	0.999198	1.0008	1.00314	6.375912
14480	-637.99	-617.4266	-20.56346	93854.46	12.84201	0.0599495	0.0582626	0.0466673	0.162142	0.049282	0.0223373	0.0951462	0.0461132	0.182311	0.130596	0.0839371	0.0852953	0.150542	0.0591109	0.105964	0.0271908	0.0358721	0.0648538	0.0306408	0.111763	0.0626987	0.0232138	0.129279	0.075829	0.0662266	0.0978168	0.0294115	0.102274	0.137814	0.0829744	0.0118445	0.0771596	0.0686159	0.0630417	0.0166929	0.0663387	0.0826693	0.0396669	0.097904	0.0672343	0.116898	0.106053	0.0553346	0.0695174	0.0436652	0.269548	0.0657689	0.00541415	0.0206806	0.0709628	0.00712951	0.149281	0.0137631	0.0270069	0.0429321	0.0785125	0.0960006	0.183418	0.0207063	0.0950815	0.0806267	0.142213	0.073822	0.116473	0.299038	0.17976	0.183777	0.995854	0.998937	1.00106	1.00415	5.620066
14490	-630.3284	-610.6853	-19.64316	67761.82	10.97464	0.192905	0.0596233	0.0954384	0.161194	0.131328	0.0508379	0.146651	0.0674975	0.272096	0.0927416	0.0141648	0.0928931	0.0860769	0.0585899	0.0209171	0.0109712	0.0356393	0.101561	0.0116152	0.105102	0.212142	0.0549382	0.179891	0.119051	0.00751625	0.0445189	0.0270893	0.0302212	0.0621195	0.056028	0.0202678	0.185396	0.0456381	0.0942666	0.0226502	0.10292	0.0530395	0.0231718	0.057527	0.0772706	0.097389	0.0821827	0.0483295	0.0269206	0.00766682	0.1695	0.0498535	0.0118171	0.0546411	0.0364533	0.0084547	0.247754	0.0216962	0.039036	0.00797558	0.103989	0.0767331	0.196606	0.174876	0.039747	0.0545965	0.0778688	0.0389228	0.132814	0.184516	0.223176	0.0701836	0.995121	0.998749	1.00124	1.00489	5.567207
14500	-645.8419	-616.8246	-29.01732	330874.4	10.44222	0.140975	0.142958	0.16495	0.0512757	0.152203	0.0588624	0.187924	0.0644547	0.288005	0.13966	0.0472225	0.159671	0.0310357	0.155096	0.0670828	0.0643742	0.027455	0.0203887	0.00418697	0.158628	0.19101	0.0825313	0.0531926	0.157303	0.0167599	0.0716833	0.0588082	0.0526424	0.163924	0.0375286	0.033965	0.316227	0.0782049	0.21787	0.0508782	0.187794	0.135019	0.0130828	0.0277786	0.0678604	0.0805856	0.121759	0.0187612	0.0446507	0.00545336	0.0775604	0.0151853	0.0636046	0.145735	0.0560645	0.0271025	0.335876	0.0536182	0.0829488	0.00433101	0.150745	0.0437163	0.162613	0.0760206	0.10526	0.0481499	0.134958	0.0561453	0.209064	0.0472616	0.0402349	0.0920217	0.997791	0.999435	1.00056	1.00221	6.439898
14510	-654.4474	-620.5512	-33.8962	380121.2	9.665848	0.122736	0.160233	0.178839	0.0126585	0.216328	0.0957772	0.312109	0.0919325	0.147927	0.0661955	0.0601159	0.166032	0.0208607	0.0730625	0.100364	0.0874019	0.0309166	0.0446179	0.0430166	0.223468	0.158849	0.0959035	0.0605065	0.134196	0.0193897	0.235513	0.0554898	0.108606	0.0617985	0.0186201	0.0184588	0.266926	0.0694781	0.109316	0.0408346	0.164739	0.138913	0.0160938	0.0709874	0.0474891	0.161235	0.124642	0.0549723	0.0234907	0.0102022	0.11051	0.0229528	0.0197108	0.393448	0.0515508	0.0612379	0.0174679	0.0930643	0.0455628	0.00969518	0.309812	0.0882074	0.301548	0.144347	0.0215072	0.0793089	0.0634352	0.233069	0.0278696	0.081606	0.0680786	0.177222	0.997939	0.999473	1.00053	1.00206	6.942451
14520	-635.6575	-609.2518	-26.40576	144761	11.66495	0.050403	0.130203	0.0795762	0.00509974	0.182393	0.0689898	0.170169	0.125506	0.0463017	0.0530392	0.0360202	0.0716514	0.0325647	0.0662128	0.110793	0.0761826	0.134713	0.146206	0.0403057	0.271854	0.204032	0.0929696	0.0178066	0.166317	0.0161352	0.119549	0.0312008	0.168059	0.0998445	0.060423	0.0253045	0.0617929	0.0209705	0.15559	0.0800606	0.232707	0.188356	0.0100084	0.147527	0.0235165	0.0742197	0.116626	0.0554863	0.023038	0.0115665	0.164472	0.0311754	0.0530285	0.39154	0.17577	0.0122436	0.0160666	0.0805907	0.0162383	0.0102279	0.127009	0.0694956	0.266312	0.0957003	0.0161666	0.0655422	0.0515681	0.182746	0.0283132	0.0692073	0.0504713	0.080848	0.996661	0.999145	1.00085	1.00334	6.156025
14530	-625.4984	-607.8515	-17.64689	239614.1	11.77535	0.0336042	0.0982154	0.056183	0.0108504	0.129694	0.0484814	0.131338	0.12782	0.0584737	0.118729	0.00925893	0.231327	0.070519	0.0668604	0.0646294	0.0407391	0.0857401	0.0431056	0.11653	0.17837	0.118546	0.161023	0.0198149	0.176016	0.0782018	0.0845866	0.0326723	0.0539472	0.0599096	0.0213811	0.0374204	0.0803218	0.0348131	0.129195	0.142373	0.129208	0.225883	0.0302165	0.102221	0.0610539	0.0320345	0.0369749	0.0170958	0.0185266	0.0174437	0.141406	0.0294714	0.0795035	0.164169	0.108966	0.0124339	0.0347167	0.0755328	0.026268	0.0447302	0.280369	0.033401	0.209118	0.0450628	0.0973005	0.0243416	0.0293763	0.0764854	0.00924692	0.0383618	0.154062	0.0705284	0.997404	0.999336	1.00066	1.0026	5.4062
14540	-633.7567	-614.8625	-18.89426	572133.7	14.30023	0.0491267	0.13473	0.0647609	0.0306255	0.166372	0.0969143	0.309637	0.125227	0.0304109	0.0861806	0.00910357	0.131529	0.0592076	0.108816	0.0279037	0.0342204	0.103993	0.0561858	0.0325416	0.174196	0.0995307	0.150759	0.0232082	0.117224	0.0248081	0.0550663	0.0288609	0.0350655	0.0389367	0.043686	0.0442079	0.0239786	0.0251247	0.214828	0.0500986	0.203117	0.161584	0.0392792	0.0665385	0.0375201	0.0833527	0.020759	0.00325939	0.0170163	0.054642	0.0492315	0.0198298	0.25415	0.126039	0.128587	0.0116145	0.0809057	0.219394	0.0248451	0.0398744	0.188184	0.0418556	0.152752	0.0758958	0.0890583	0.0336465	0.032194	0.0866851	0.0163985	0.0837136	0.118102	0.046685	0.99832	0.99957	1.00043	1.00168	5.413773
14550	-639.1488	-612.2999	-26.84886	73469.61	9.059426	0.202712	0.256482	0.0351109	0.0264231	0.188208	0.127424	0.0697528	0.0755671	0.0550804	0.0657245	0.0152046	0.161132	0.0420249	0.264269	0.0480023	0.0352663	0.0740335	0.0554215	0.122598	0.148255	0.159365	0.241044	0.0631428	0.0961177	0.00953065	0.0616946	0.0722523	0.0767827	0.0148551	0.024233	0.134399	0.00369325	0.0252744	0.246908	0.0470371	0.150467	0.080379	0.0337461	0.0602596	0.0271299	0.0486595	0.0652199	0.00404353	0.00478493	0.111508	0.185412	0.00292142	0.118975	0.116343	0.0446735	0.00174524	0.0816986	0.176238	0.0206903	0.0165559	0.235761	0.0324223	0.196199	0.0873053	0.113699	0.0393719	0.103441	0.214354	0.0480045	0.067764	0.175176	0.153498	0.995314	0.998798	1.00119	1.00469	6.163468
14560	-646.915	-623.573	-23.342	207057.8	10.82345	0.125661	0.151799	0.153283	0.0384685	0.19963	0.0996953	0.0799716	0.0482277	0.0738012	0.0534848	0.0158219	0.23658	0.0864411	0.110079	0.0461871	0.00842614	0.31726	0.0723338	0.162495	0.1118	0.377455	0.0864984	0.0521889	0.133346	0.00761178	0.0175908	0.144898	0.0440288	0.0116359	0.0131581	0.0492122	0.00231341	0.0483193	0.137546	0.0520117	0.192433	0.0715405	0.0381629	0.0283983	0.104989	0.102636	0.151502	0.00605594	0.0134775	0.15189	0.110344	0.00529026	0.110242	0.0561145	0.0388754	0.00258009	0.126677	0.173367	0.0122225	0.00595394	0.0577727	0.0577157	0.272445	0.0220153	0.0985927	0.0209826	0.0254545	0.059062	0.0757383	0.0220905	0.16316	0.156601	0.997208	0.999285	1.00071	1.00279	5.903639
14570	-648.3872	-619.5541	-28.83317	564816.1	11.17963	0.148545	0.179317	0.232406	0.107408	0.16924	0.173887	0.234519	0.0565739	0.0844797	0.0400284	0.0650861	0.125566	0.0755428	0.0288263	0.052226	0.0144933	0.0634314	0.0894026	0.0517655	0.170396	0.140454	0.115927	0.0678051	0.078614	0.022792	0.00988188	0.0683651	0.00873203	0.00674332	0.00685764	0.140804	0.00300755	0.081493	0.189343	0.0587966	0.285754	0.0461314	0.127775	0.0666727	0.136012	0.203881	0.129409	0.0101513	0.006231	0.156775	0.0876573	0.00531386	0.137968	0.0565335	0.0269446	0.00155144	0.0666956	0.201653	0.0324256	0.00813418	0.129158	0.0864941	0.382343	0.0358333	0.0916831	0.00209814	0.0817469	0.146481	0.0406902	0.0646625	0.165409	0.211372	0.998309	0.999567	1.00043	1.00169	6.3944
14580	-626.7795	-609.0124	-17.76711	230086.9	11.17115	0.10645	0.164302	0.0448326	0.10631	0.0672023	0.0416065	0.0815701	0.132759	0.214874	0.110986	0.0421236	0.172806	0.142682	0.0187782	0.0237929	0.0251471	0.100634	0.0856261	0.118418	0.0781101	0.0540427	0.150894	0.0513206	0.0925404	0.014519	0.0584526	0.151724	0.00831791	0.0198149	0.0115954	0.104431	0.0043581	0.0578848	0.114073	0.0264751	0.19231	0.0945072	0.0635988	0.0922579	0.0680859	0.168613	0.0632492	0.00588621	0.00593546	0.145634	0.104747	0.0063614	0.12264	0.0743025	0.0461801	0.00547043	0.131227	0.135115	0.0512694	0.0220148	0.114558	0.0468956	0.262831	0.0338848	0.107266	0.00358226	0.0920918	0.05048	0.0629781	0.0314009	0.0661503	0.133283	0.997351	0.999322	1.00068	1.00265	5.404262
14590	-627.95	-607.5613	-20.38868	430716.4	10.94977	0.107125	0.0645485	0.115533	0.0610374	0.0670506	0.0279614	0.140998	0.0274926	0.272834	0.0590554	0.0420169	0.130638	0.132221	0.0105749	0.0250955	0.0362506	0.0374916	0.0641942	0.0466315	0.168495	0.0529933	0.135172	0.0627418	0.148866	0.0461831	0.0732825	0.169805	0.00798113	0.0140405	0.00941578	0.111164	0.00588947	0.0503995	0.100237	0.0172527	0.149502	0.0353342	0.349542	0.0188877	0.0406467	0.124128	0.0568345	0.00398544	0.00661393	0.0424299	0.150336	0.00631225	0.0766774	0.0619027	0.148154	0.00168462	0.0628137	0.159479	0.0743282	0.0230009	0.228582	0.105708	0.255993	0.0761567	0.0789295	0.00412865	0.0921815	0.172095	0.119454	0.0593107	0.0741871	0.132522	0.998064	0.999505	1.00049	1.00194	5.63451
14600	-642.4758	-619.7001	-22.77564	155818.6	11.08026	0.193255	0.0647428	0.0695819	0.0399105	0.163458	0.0472735	0.0525686	0.0385863	0.171478	0.161038	0.0145176	0.369215	0.109583	0.0317193	0.109008	0.012998	0.0196069	0.104515	0.0407869	0.158336	0.142508	0.182324	0.100955	0.124933	0.177897	0.0970483	0.110664	0.00595673	0.0122774	0.0225725	0.0772574	0.00292192	0.026016	0.0376623	0.0133991	0.107693	0.0260551	0.115634	0.0144155	0.0307988	0.226779	0.0460396	0.00116547	0.00703946	0.0539665	0.100584	0.00836144	0.162372	0.0830877	0.317829	0.00370854	0.0644444	0.266612	0.0986706	0.0131861	0.123943	0.190047	0.126442	0.0733812	0.0490107	0.00566482	0.0192125	0.0947245	0.0857684	0.0889883	0.0291024	0.111558	0.996782	0.999176	1.00082	1.00322	5.852857
14610	-626.4755	-605.6785	-20.79699	244437.4	10.89307	0.154608	0.0741121	0.0489151	0.073671	0.0686352	0.0839366	0.0693336	0.0254537	0.074213	0.130398	0.0257338	0.426646	0.154504	0.0900413	0.0529657	0.0101327	0.013668	0.109839	0.0443118	0.14633	0.0802633	0.0821036	0.0307664	0.133867	0.129206	0.158174	0.0945363	0.00356795	0.0277173	0.030109	0.0125	0.00449907	0.0346896	0.0377697	0.0050378	0.245747	0.0134772	0.0977469	0.00673942	0.0637475	0.105167	0.19818	0.00273555	0.0255174	0.0333961	0.200377	0.0138326	0.0606741	0.0723496	0.163605	0.00231394	0.132496	0.0909518	0.176795	0.00883379	0.24573	0.0478584	0.290104	0.0752829	0.0533183	0.00821712	0.065646	0.115245	0.14283	0.0604222	0.062083	0.0467537	0.99743	0.999342	1.00066	1.00257	5.67043
14620	-654.0483	-620.5875	-33.46074	97556.03	8.903704	0.205987	0.0560053	0.092843	0.0315653	0.0889419	0.0421435	0.268051	0.0622133	0.127517	0.0817473	0.00368472	0.287736	0.179886	0.0708846	0.104901	0.0243483	0.0220363	0.0592766	0.0581466	0.165651	0.0416429	0.115797	0.050436	0.257557	0.220909	0.0602522	0.233833	0.00669163	0.0403508	0.0462465	0.0842269	0.020247	0.0207661	0.130973	0.00213562	0.0969356	0.00593584	0.263702	0.0238894	0.152419	0.073904	0.227959	0.00245461	0.0614569	0.105925	0.111136	0.0164603	0.0721952	0.208415	0.0371687	0.0115681	0.115484	0.267389	0.114779	0.0667852	0.15758	0.0239797	0.406237	0.125055	0.0839882	0.0064376	0.0380955	0.261102	0.211962	0.0822786	0.0370304	0.0515516	0.995933	0.998958	1.00104	1.00407	6.88689
14630	-636.9222	-609.8627	-27.05941	196926.3	10.14166	0.0965653	0.150338	0.117784	0.0614389	0.0683109	0.0157208	0.130165	0.177796	0.127762	0.0337112	0.00966387	0.216996	0.105882	0.0380756	0.0896626	0.023567	0.0593797	0.0757873	0.042879	0.175464	0.0186224	0.065881	0.0352661	0.303892	0.102423	0.0955273	0.0975513	0.0061741	0.0312676	0.172347	0.132878	0.173679	0.0186692	0.065456	0.00325629	0.0894499	0.00374663	0.17198	0.0382476	0.261117	0.0782627	0.200573	0.0135711	0.164585	0.0809593	0.163152	0.00812949	0.152518	0.156399	0.02964	0.00605349	0.0685735	0.167079	0.219385	0.0840566	0.165949	0.0082197	0.175067	0.0361565	0.10532	0.00627851	0.0384405	0.105032	0.0876239	0.0693177	0.0308799	0.125077	0.997137	0.999267	1.00073	1.00287	6.25068
14640	-640.0497	-615.0302	-25.0195	336674.4	12.27676	0.122655	0.139259	0.0964031	0.0378478	0.114189	0.0140451	0.105969	0.149741	0.17909	0.0470808	0.0156445	0.117115	0.305314	0.0934636	0.165343	0.044691	0.209209	0.111717	0.00820207	0.204976	0.0380398	0.153044	0.0490509	0.183245	0.107244	0.0267966	0.0507317	0.00218339	0.038819	0.080849	0.106074	0.0515414	0.00526696	0.0969802	0.00760666	0.0285296	0.0368307	0.16179	0.106533	0.161218	0.0618765	0.0585109	0.0132446	0.144656	0.191914	0.125107	0.0165464	0.0600523	0.0577982	0.0542082	0.00934525	0.0965217	0.170731	0.119224	0.0167525	0.075942	0.00678795	0.178995	0.0379853	0.0932014	0.00828947	0.159565	0.0617589	0.219668	0.126065	0.0181769	0.0480894	0.99781	0.99944	1.00056	1.00219	6.005339
14650	-622.8325	-601.0258	-21.80675	195407.4	10.31301	0.177214	0.0615764	0.142803	0.0438761	0.107599	0.0110566	0.106619	0.0612637	0.120616	0.0706428	0.0191806	0.169237	0.173542	0.0783722	0.0819571	0.0584814	0.0599399	0.0646014	0.0255581	0.231858	0.0174319	0.107968	0.0264437	0.11776	0.118315	0.0255756	0.0698032	0.00376056	0.0301137	0.231414	0.120504	0.103076	0.00601678	0.216493	0.00373884	0.0583296	0.0405457	0.0929275	0.0671261	0.068639	0.151078	0.0746787	0.0091373	0.266174	0.0323449	0.0589164	0.0257733	0.158865	0.218136	0.0642391	0.0228602	0.0895715	0.113233	0.085586	0.0223852	0.142686	0.00510968	0.216265	0.0201256	0.110505	0.00301718	0.100662	0.102992	0.12655	0.028096	0.060959	0.0411033	0.997126	0.999264	1.00073	1.00288	5.743027
14660	-638.7869	-610.3253	-28.4616	841694.4	10.16957	0.0827464	0.0239621	0.27393	0.0632655	0.114314	0.010024	0.385623	0.125377	0.104256	0.0365465	0.00822989	0.454408	0.218457	0.0509731	0.0518188	0.0689927	0.0570873	0.0548542	0.0102043	0.0697402	0.0136247	0.136954	0.0566328	0.139856	0.137346	0.00655782	0.0349005	0.0231662	0.0171329	0.169781	0.0817914	0.137084	0.0155867	0.307914	0.00566407	0.058084	0.0580669	0.0862136	0.0707868	0.050999	0.0428348	0.0664232	0.00822913	0.0592771	0.0780134	0.0675075	0.0603846	0.0172851	0.173296	0.114429	0.165488	0.137817	0.179321	0.0654599	0.0731389	0.0936106	0.00174936	0.259495	0.0147798	0.338336	0.000586092	0.115348	0.218287	0.0403001	0.090809	0.0182491	0.0155528	0.998615	0.999646	1.00035	1.00139	6.388962
14670	-640.9219	-606.327	-34.59491	294716.8	10.38232	0.0660967	0.0750815	0.154368	0.0519638	0.155119	0.0313237	0.143665	0.0323323	0.0885088	0.177677	0.0137315	0.335638	0.147126	0.0445708	0.106031	0.0476575	0.183214	0.0953362	0.0109608	0.105762	0.0511411	0.119844	0.0924757	0.214386	0.153439	0.0463545	0.0128433	0.0999565	0.0260814	0.056635	0.0260061	0.116083	0.029386	0.464415	0.00308612	0.102327	0.138164	0.224701	0.172971	0.0102335	0.157085	0.138165	0.00959155	0.190638	0.0507167	0.0437941	0.0392774	0.013634	0.173777	0.0825593	0.076993	0.0756118	0.16535	0.13212	0.0645314	0.131864	0.00401061	0.222698	0.0270567	0.179297	0.000505243	0.300583	0.104181	0.2263	0.0861857	0.037062	0.0180203	0.99766	0.999401	1.0006	1.00234	6.978301
14680	-645.5051	-613.423	-32.08213	544262.8	9.513569	0.0675642	0.11109	0.217575	0.0509129	0.250591	0.0204032	0.154977	0.0655485	0.0688595	0.106066	0.0197949	0.269189	0.0910518	0.0379774	0.138457	0.0369417	0.0908992	0.0962133	0.00289596	0.150352	0.186753	0.3466	0.0665472	0.200737	0.033539	0.173116	0.0466232	0.0486863	0.0109942	0.120605	0.0349849	0.0695731	0.0244206	0.128751	0.0127799	0.0802678	0.0684242	0.138473	0.175366	0.0185144	0.248697	0.120425	0.0302506	0.0852914	0.121575	0.0177478	0.0294479	0.020569	0.116028	0.275066	0.0272596	0.140162	0.048219	0.137859	0.0949174	0.139787	0.003159	0.156023	0.136258	0.148369	0.000908792	0.222872	0.129197	0.1556	0.0327397	0.0439023	0.0388122	0.998278	0.999559	1.00044	1.00172	6.754259
14690	-638.4862	-605.3525	-33.13369	763517.9	10.02273	0.138474	0.105365	0.164385	0.0323275	0.127605	0.0203688	0.182285	0.103587	0.0500228	0.0332443	0.0376034	0.172598	0.175225	0.0376798	0.0939973	0.054769	0.0993887	0.114868	0.00131918	0.0857231	0.0572299	0.287312	0.188255	0.140996	0.0226909	0.124976	0.0189859	0.019053	0.036356	0.0532876	0.0262225	0.100445	0.133246	0.101174	0.0112959	0.255696	0.0702213	0.158058	0.209386	0.194774	0.238474	0.121608	0.199818	0.0744662	0.0988884	0.013139	0.0109661	0.0289628	0.0532921	0.385709	0.0317639	0.151048	0.132823	0.241525	0.0765785	0.0837687	0.00701332	0.195757	0.115418	0.107169	0.000739162	0.224557	0.0355224	0.0668522	0.0506697	0.0482788	0.0191138	0.998546	0.999628	1.00037	1.00146	6.854418
