Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
66390	-477.1235	-467.8008	-9.32273	536023.4	11.59418	0.0470146	0.0134221	0.000598316	0.135747	0.0600187	0.13735	0.251333	0.0146272	0.0108785	0.0517583	0.183743	0.0284314	0.152106	0.0287612	0.105401	0.00299549	0.0990521	0.0089237	0.00781726	0.0651971	0.0303135	0.160257	0.00526302	0.0865791	0.194534	0.0119118	0.498377	0.230644	0.0787845	0.00548285	0.0698275	0.10201	0.26798	0.0297649	0.0158653	0.0262879	0.0248514	0.166343	0.0608432	0.0421884	0.0739532	0.998264	0.999556	1.00044	1.00174	3.587236
66400	-489.2084	-479.7559	-9.452494	974980.8	14.23807	0.052335	0.063372	0.00119747	0.20828	0.0314728	0.116899	0.0866511	0.0750789	0.00391004	0.0487589	0.104997	0.0435479	0.191725	0.0192397	0.0841087	0.00163524	0.132581	0.00494887	0.00748656	0.0131322	0.0370266	0.187888	0.00798983	0.268171	0.138474	0.00886692	0.386601	0.170178	0.0756543	0.0186185	0.13949	0.0172338	0.142887	0.013397	0.00343748	0.0133661	0.0128654	0.107977	0.123459	0.276147	0.0435252	0.998713	0.999671	1.00033	1.00129	3.484609
66410	-475.6393	-461.9537	-13.68569	481201.6	10.33415	0.0241671	0.0351697	0.00200708	0.150681	0.0327378	0.0803621	0.0809622	0.0692074	0.0107782	0.0574223	0.0817769	0.00802721	0.137443	0.0666023	0.093191	0.00119955	0.0546931	0.0035027	0.00199322	0.00473493	0.122023	0.117795	0.00206237	0.799251	0.168121	0.0100038	0.27926	0.49725	0.132704	0.0594779	0.117134	0.0495015	0.166848	0.00491981	0.00249795	0.020113	0.0104501	0.198051	0.148287	0.0758313	0.0365063	0.998168	0.999531	1.00047	1.00183	4.014748
66420	-472.2191	-458.9378	-13.28134	762854.7	13.88129	0.0326734	0.0363314	0.00335146	0.203596	0.0249025	0.0487229	0.0876764	0.0335608	0.0121194	0.0704898	0.0734988	0.0100746	0.133139	0.0363691	0.172308	0.000985717	0.0543128	0.0339011	0.0107957	0.00542781	0.0641176	0.148963	0.00268952	0.523002	0.165229	0.024704	0.495837	0.239251	0.107981	0.10213	0.0910957	0.0613204	0.141128	0.00259087	0.0120893	0.0203239	0.0070438	0.0991964	0.327247	0.0423832	0.0176252	0.998545	0.999628	1.00037	1.00146	3.780184
66430	-474.2995	-462.3634	-11.93605	935560.7	9.136853	0.0545259	0.0329951	0.00383755	0.134515	0.0646769	0.0581929	0.0544899	0.0280871	0.0118024	0.101715	0.0589625	0.00242352	0.0996244	0.0332124	0.112455	0.0252976	0.0998977	0.00304094	0.0055159	0.00933205	0.0389233	0.246849	0.00458248	0.547402	0.148363	0.0497309	0.393716	0.0943422	0.221026	0.0975578	0.0639544	0.0543082	0.289645	0.00351003	0.140903	0.0359971	0.00589155	0.217064	0.108243	0.0560317	0.010357	0.998686	0.999664	1.00034	1.00131	3.822997
66440	-477.0122	-468.2529	-8.759289	969003.6	12.81139	0.047467	0.0460794	0.00295301	0.30315	0.0404993	0.0263848	0.0687648	0.00719633	0.0198249	0.0986675	0.0342703	0.00926336	0.0584351	0.140693	0.060129	0.0289136	0.138576	0.00530002	0.00358982	0.0161673	0.0584302	0.100913	0.0209268	0.407055	0.0715891	0.0778252	0.453295	0.0540082	0.0646114	0.0431749	0.0289375	0.0743625	0.16642	0.00272192	0.105914	0.116748	0.00637346	0.362338	0.080318	0.0422604	0.00837214	0.998709	0.99967	1.00033	1.00129	3.502919
66450	-470.2124	-464.9231	-5.289334	404821.4	13.50145	0.0100197	0.0312024	0.0188992	0.168847	0.0523964	0.0525755	0.125522	0.0316371	0.0470951	0.125832	0.0109876	0.0111112	0.109299	0.059139	0.0378482	0.0149716	0.235013	0.0124964	0.00969087	0.0140097	0.0261419	0.123333	0.0108254	0.462905	0.0582577	0.0905486	0.265273	0.0371659	0.0652253	0.0933341	0.0392095	0.0934532	0.146079	0.00235476	0.0178441	0.181617	0.00369645	0.114993	0.135225	0.067469	0.00242649	0.998003	0.999489	1.00051	1.002	3.21597
66460	-482.8441	-471.1424	-11.70176	141561.7	15.0835	0.00271484	0.0305619	0.0301479	0.0579356	0.287911	0.0169097	0.0481127	0.0179122	0.0545063	0.102222	0.0149922	0.0124574	0.099323	0.376391	0.0203068	0.0179872	0.103777	0.0138405	0.0072226	0.0117979	0.0256662	0.07192	0.0446606	0.342745	0.0382731	0.0324003	0.546992	0.0677079	0.0975143	0.150788	0.0536061	0.0482911	0.109386	0.00772156	0.028101	0.153761	0.00503689	0.207852	0.0959536	0.125317	0.00327711	0.996624	0.999135	1.00086	1.00338	3.583999
66470	-471.8567	-467.8647	-3.991907	34987.51	11.76773	0.0150856	0.0309472	0.0491719	0.0645667	0.109463	0.0120219	0.048892	0.00756395	0.0287608	0.0896969	0.00361847	0.0258515	0.1357	0.0687839	0.00875721	0.0585599	0.289519	0.013034	0.0634084	0.0330411	0.0516815	0.0920704	0.0527717	0.377211	0.0779932	0.0551665	0.265238	0.0830534	0.212911	0.114624	0.0405754	0.0265249	0.10873	0.00773755	0.101497	0.0301011	0.00263304	0.101255	0.0409087	0.122177	0.0088412	0.993213	0.998256	1.00173	1.0068	3.130145
66480	-485.5808	-475.306	-10.27475	132855.3	9.529275	0.0323988	0.0419063	0.0806955	0.195603	0.182877	0.0193126	0.103947	0.003705	0.0153212	0.0541042	0.00284768	0.0533428	0.190216	0.0276482	0.0189082	0.16592	0.149834	0.0382279	0.0175489	0.0310402	0.0302294	0.0799028	0.155082	0.267251	0.111776	0.0295558	0.362894	0.137645	0.291121	0.0507862	0.0916722	0.0460232	0.0803786	0.00602363	0.117605	0.0214196	0.00766316	0.169781	0.027533	0.150417	0.00376102	0.996515	0.999107	1.00089	1.00349	3.663925
66490	-480.1101	-466.5926	-13.51747	337819.4	9.713576	0.07862	0.0925902	0.0947504	0.144248	0.152792	0.0463934	0.136278	0.013726	0.00806109	0.0222968	0.00799195	0.00709963	0.362281	0.0617082	0.0249616	0.0622218	0.0703166	0.0748439	0.0470752	0.00797334	0.0304863	0.116833	0.0747556	0.424845	0.0575913	0.183888	0.417618	0.078975	0.118925	0.103308	0.0845683	0.0630865	0.0681005	0.0139056	0.150408	0.0120147	0.0121855	0.25409	0.143282	0.0725451	0.0076601	0.997814	0.999441	1.00056	1.00219	4.0053
66500	-477.795	-466.2899	-11.50506	376664.4	8.39653	0.0377894	0.0688372	0.106251	0.0869006	0.0890312	0.0395456	0.0792617	0.0287516	0.00244427	0.0337771	0.00427662	0.0161471	0.201621	0.0534804	0.0232165	0.045243	0.0371891	0.0599124	0.0443269	0.0113512	0.046351	0.128492	0.111363	0.495837	0.0534211	0.0601864	0.226925	0.162953	0.178161	0.0352597	0.0791382	0.0403071	0.190506	0.0515072	0.285676	0.0110704	0.00570903	0.297006	0.103319	0.0715368	0.00969787	0.99793	0.99947	1.00053	1.00207	3.713778
66510	-482.2542	-469.0377	-13.21656	950294.6	10.0723	0.0252723	0.0596531	0.0707769	0.0835502	0.0221149	0.0608216	0.0825767	0.0595233	0.00937904	0.0224234	0.00592776	0.0149798	0.161962	0.0528617	0.0314574	0.0635564	0.0533367	0.169146	0.0424483	0.062769	0.0639929	0.0715507	0.0665348	0.513286	0.0309953	0.0210293	0.261464	0.201092	0.208546	0.0201753	0.246444	0.0561284	0.306215	0.0487655	0.183423	0.00367573	0.0402477	0.27174	0.13855	0.0540515	0.0108285	0.998696	0.999667	1.00033	1.0013	3.973272
66520	-494.0884	-474.1579	-19.93053	465088.2	6.759391	0.0363406	0.0373622	0.0157703	0.165837	0.0222962	0.0520392	0.216805	0.0269274	0.0110001	0.0934335	0.00630616	0.0295472	0.105295	0.0574914	0.0561592	0.0770489	0.0723691	0.113685	0.0311446	0.0676737	0.0610836	0.1488	0.0950706	0.854611	0.0195886	0.104661	0.273506	0.159288	0.171456	0.0375697	0.268257	0.10128	0.21817	0.0928356	0.209423	0.00741278	0.101326	0.16506	0.124553	0.0351931	0.0489585	0.998137	0.999523	1.00048	1.00186	4.592637
66530	-489.7766	-471.7009	-18.07569	891531.4	8.552991	0.04348	0.07847	0.0238152	0.129856	0.0604739	0.160571	0.206079	0.0884053	0.00882994	0.0957251	0.00571465	0.0492233	0.118083	0.0423756	0.0453228	0.0659636	0.0410198	0.0742092	0.0183876	0.0944569	0.0674535	0.1596	0.0950449	0.850997	0.0274639	0.13101	0.538893	0.0474672	0.127597	0.0452099	0.145375	0.0345426	0.0180895	0.0783304	0.195443	0.0142184	0.0779765	0.194979	0.142279	0.0239772	0.0325044	0.998654	0.999656	1.00034	1.00135	4.498912
66540	-487.169	-475.1812	-11.98779	664177.1	9.846078	0.0426889	0.0439826	0.00943401	0.176347	0.122964	0.0819222	0.127919	0.0920961	0.00383392	0.0492796	0.00796072	0.0476753	0.0516107	0.0461473	0.0447987	0.0947157	0.0425843	0.125225	0.0345422	0.0757889	0.0742334	0.103605	0.0235318	0.495515	0.144006	0.0615241	0.154366	0.0574277	0.0848748	0.0617593	0.0992171	0.116925	0.022564	0.0660651	0.195443	0.00975818	0.0951483	0.27952	0.205606	0.101719	0.0754437	0.998441	0.999601	1.0004	1.00156	3.849768
66550	-485.3693	-470.2853	-15.08405	638738.2	8.808328	0.0222728	0.0273748	0.0165332	0.158577	0.0789888	0.0367822	0.0536601	0.130727	0.00815632	0.123311	0.0356393	0.0286718	0.0193546	0.0520437	0.0105708	0.184895	0.179847	0.0792593	0.118358	0.0226078	0.0712286	0.0858898	0.0314927	0.644283	0.0526348	0.164654	0.313997	0.0311447	0.0301751	0.0243027	0.0705225	0.111409	0.029636	0.0277677	0.348037	0.00968084	0.20533	0.163332	0.0810448	0.0938336	0.18196	0.99841	0.999593	1.00041	1.00159	4.159986
66560	-479.1934	-466.2375	-12.9559	870823.7	9.448136	0.0351748	0.0330787	0.0143473	0.209268	0.0885969	0.0134692	0.0692319	0.0371492	0.0134369	0.42131	0.0606636	0.0471831	0.0153685	0.110664	0.0115656	0.037591	0.140375	0.0900728	0.108189	0.0263435	0.0310353	0.107547	0.0883285	0.658315	0.0601694	0.106488	0.383818	0.0268035	0.0218753	0.0142886	0.0649883	0.0686844	0.0477795	0.0143497	0.207595	0.0341792	0.249514	0.0623879	0.0455625	0.0339486	0.0330382	0.998638	0.999652	1.00035	1.00136	3.943775
66570	-478.5757	-470.3202	-8.255489	330245.4	12.03661	0.0128418	0.0147241	0.0114963	0.0940706	0.0290657	0.0340096	0.132595	0.0519623	0.00727023	0.20102	0.0976027	0.028408	0.0312594	0.0791169	0.0126784	0.0691594	0.0797058	0.0224417	0.0504823	0.0369799	0.0403695	0.078378	0.0648143	0.300287	0.0900287	0.13467	0.824233	0.0302574	0.0804441	0.00473681	0.048416	0.0317061	0.0280786	0.0174555	0.180804	0.0249981	0.182241	0.0846199	0.0194478	0.0664203	0.0576295	0.997789	0.999434	1.00056	1.00221	3.486926
66580	-475.1008	-466.6519	-8.448884	374199.9	10.1588	0.0439172	0.0605824	0.0311652	0.115784	0.055856	0.08224	0.0824668	0.0352475	0.0165625	0.159368	0.131477	0.0219664	0.0671883	0.0698201	0.0604529	0.0399142	0.150189	0.0132954	0.098356	0.0181929	0.049771	0.153632	0.115228	0.506161	0.0774906	0.0532676	0.435696	0.0435513	0.119028	0.0233787	0.0402029	0.0404988	0.0322984	0.0225963	0.0984798	0.0193823	0.0526571	0.127227	0.0151159	0.0481277	0.0751022	0.997923	0.999468	1.00053	1.00208	3.502934
66590	-468.7512	-463.585	-5.166279	734042.4	13.49788	0.0138982	0.0238083	0.0140968	0.142595	0.0401444	0.113855	0.0689564	0.0404245	0.00775	0.117433	0.0613179	0.0511026	0.0252025	0.0496548	0.010601	0.033027	0.216393	0.0330595	0.12209	0.0542802	0.0444781	0.0916342	0.0608201	0.445395	0.10117	0.135979	0.442944	0.0521341	0.0213686	0.0440345	0.0674141	0.0228075	0.0905346	0.00547503	0.0385026	0.0184251	0.0948502	0.0449693	0.0170204	0.0712789	0.0560268	0.998517	0.999621	1.00038	1.00148	3.206954
66600	-473.8346	-461.1752	-12.65939	282738.2	12.32506	0.0158344	0.0880442	0.0333827	0.170306	0.0316073	0.164283	0.155525	0.0207128	0.00655718	0.0420814	0.208092	0.0266504	0.0196897	0.14209	0.0128012	0.0151365	0.0801465	0.0179459	0.0525074	0.0315354	0.114055	0.11232	0.0831998	0.476865	0.0387252	0.188955	0.657513	0.0251969	0.0793754	0.174362	0.0455948	0.0224517	0.130695	0.00507838	0.0570022	0.00705668	0.093558	0.0269417	0.0121348	0.07357	0.0771508	0.997611	0.999388	1.00061	1.00239	3.83673
66610	-484.3547	-473.0439	-11.31079	385266.7	10.452	0.0209513	0.0923975	0.100567	0.105922	0.0263496	0.0798363	0.113465	0.020986	0.0288949	0.115567	0.0694268	0.0239849	0.0131409	0.0868208	0.00552602	0.0266537	0.0335985	0.0198935	0.130012	0.0179978	0.127795	0.0370033	0.127042	0.476271	0.0645645	0.407907	0.477109	0.00970112	0.172435	0.37217	0.0221002	0.022905	0.0817545	0.010658	0.0652146	0.0134217	0.079344	0.0148318	0.0161321	0.0262143	0.0279214	0.997953	0.999476	1.00052	1.00205	3.784486
66620	-477.6213	-473.5136	-4.107694	958839.6	14.29293	0.0295145	0.0597376	0.0484097	0.0654551	0.0392238	0.104617	0.147976	0.0178476	0.0481413	0.149087	0.108279	0.0185886	0.00416637	0.174376	0.00742363	0.0648053	0.0100992	0.02741	0.0257432	0.0359301	0.142345	0.0209417	0.105624	0.259218	0.0469758	0.145852	0.469489	0.00805951	0.0554078	0.254517	0.0180768	0.0231937	0.0518243	0.00867569	0.12537	0.0116664	0.083094	0.0350319	0.0254669	0.0229455	0.00694537	0.998702	0.999668	1.00033	1.0013	3.107551
66630	-470.9675	-464.318	-6.64949	794049.5	11.45895	0.00843005	0.0337016	0.0437881	0.162367	0.0578775	0.128505	0.0593583	0.00746949	0.0334823	0.0628795	0.107391	0.0124816	0.00286994	0.125696	0.00767188	0.0382915	0.0169715	0.011769	0.0178379	0.0101498	0.0684269	0.0515862	0.0914712	0.640565	0.0932777	0.163241	0.321342	0.0117981	0.0589609	0.43795	0.0280507	0.0310481	0.0203685	0.0175235	0.0658602	0.00682231	0.149929	0.0424906	0.0518059	0.0401787	0.0149786	0.998574	0.999635	1.00036	1.00143	3.356664
66640	-462.8181	-458.0587	-4.759348	417757.7	11.27356	0.00837093	0.0234009	0.0220637	0.0962294	0.0653532	0.0585401	0.0874501	0.0127672	0.0223044	0.0710802	0.0657884	0.00597633	0.00831089	0.121127	0.0358955	0.091452	0.0216991	0.00284932	0.0221895	0.0083619	0.0921833	0.0385303	0.0487611	0.606287	0.147659	0.109776	0.325455	0.0273966	0.111438	0.143874	0.0177371	0.0282026	0.048414	0.0108542	0.163082	0.00351582	0.136988	0.0238576	0.134558	0.0920827	0.026309	0.998034	0.999497	1.0005	1.00197	3.188171
66650	-461.6305	-460.5086	-1.121918	419989.4	15.81695	0.0135779	0.0228076	0.0149379	0.0766163	0.0422348	0.0100267	0.0942708	0.0187563	0.00925176	0.05557	0.0494788	0.0141874	0.0263714	0.0701826	0.0274252	0.0811378	0.0128781	0.00111928	0.034911	0.00360917	0.0817961	0.115128	0.0545508	0.306111	0.118052	0.0584191	0.445192	0.0243984	0.0536606	0.169423	0.110368	0.0437993	0.0750235	0.0254446	0.223662	0.00729834	0.0904224	0.00944457	0.0702548	0.0911208	0.00979451	0.998039	0.999498	1.0005	1.00196	2.862716
66660	-460.8299	-462.7492	1.919383	210803.8	16.40301	0.0112299	0.0437602	0.00972287	0.0844155	0.0505774	0.0138788	0.0948108	0.0197202	0.0109459	0.0529902	0.0617378	0.0147723	0.0254457	0.0754066	0.0235851	0.0489435	0.0119705	0.00100939	0.0125733	0.00401182	0.0562679	0.079029	0.0537766	0.189137	0.0999	0.010648	0.361081	0.026182	0.0285783	0.152554	0.0644371	0.0785537	0.0338496	0.0384726	0.241585	0.0121024	0.234441	0.00834574	0.0807171	0.123438	0.0142144	0.997233	0.999292	1.00071	1.00277	2.658817
66670	-465.7026	-463.3814	-2.321222	363481.7	11.88454	0.0111759	0.0340635	0.0141076	0.100433	0.211004	0.0105867	0.139211	0.0110858	0.033358	0.0735568	0.0930404	0.060814	0.0112981	0.0455159	0.021151	0.0258775	0.0508439	9.18895e-05	0.00224855	0.00305379	0.0614028	0.149934	0.0338238	0.200349	0.0761947	0.0274012	0.416134	0.0429043	0.033645	0.0980455	0.0566211	0.028537	0.0907513	0.0194815	0.164871	0.100521	0.203885	0.0300519	0.0593318	0.120158	0.0243514	0.997892	0.999461	1.00054	1.00211	2.990913
66680	-473.5031	-467.4205	-6.082554	957569.2	11.18824	0.0234697	0.0445998	0.0283679	0.121941	0.36504	0.0260258	0.165682	0.0234796	0.0201012	0.117951	0.0466127	0.0134418	0.00521717	0.127733	0.00549342	0.0293115	0.12522	2.12968e-05	0.00152564	0.0054139	0.0537223	0.131161	0.0567675	0.257886	0.105198	0.032912	0.21855	0.0307578	0.102562	0.0911639	0.0576367	0.0320102	0.0362386	0.0146202	0.219723	0.0397002	0.202907	0.0161566	0.0676297	0.126064	0.114422	0.998701	0.999668	1.00033	1.0013	3.304437
66690	-485.4945	-470.632	-14.86246	967697.2	8.213936	0.00764974	0.09948	0.0389337	0.078982	0.257272	0.0784242	0.0615943	0.0157804	0.055872	0.144503	0.0831255	0.00638625	0.0371531	0.207886	0.00429903	0.0290744	0.119798	0.000100113	0.00314688	0.00705633	0.0983823	0.128078	0.0629882	0.202077	0.160596	0.0867384	0.668949	0.00851289	0.196327	0.0170747	0.19224	0.0518931	0.0486636	0.0122258	0.118431	0.0425597	0.147222	0.0269734	0.0770326	0.0763994	0.339896	0.998708	0.99967	1.00033	1.00129	4.099779
66700	-475.2756	-466.419	-8.856579	647590.7	10.30703	0.0189677	0.0918533	0.0226905	0.0969595	0.149752	0.0351685	0.0414254	0.0208874	0.0383596	0.037462	0.158383	0.00257893	0.034885	0.207108	0.00111876	0.110969	0.0436832	0.000103535	0.00740144	0.00366405	0.035962	0.0536595	0.147006	0.339836	0.246796	0.0618422	0.240415	0.00989344	0.0653741	0.0416127	0.215159	0.0459879	0.0741484	0.0479908	0.0816707	0.0997354	0.0594967	0.0935382	0.00782559	0.11887	0.336618	0.998421	0.999596	1.0004	1.00158	3.546859
66710	-476.3792	-464.6009	-11.77826	595575.5	9.885496	0.0144962	0.0495317	0.0593745	0.169325	0.350344	0.0761568	0.0176497	0.0079813	0.0608145	0.0325743	0.303096	0.00488474	0.0202566	0.118536	0.0020078	0.064347	0.115822	0.000213064	0.0136342	0.00467194	0.0257437	0.0340608	0.152336	0.578119	0.170558	0.0439866	0.376043	0.0252863	0.117915	0.174923	0.0824578	0.0189635	0.104732	0.018534	0.0338479	0.110518	0.0555763	0.13349	0.0177832	0.0277542	0.0406482	0.998353	0.999579	1.00042	1.00165	3.828994
66720	-473.2523	-463.2199	-10.03237	679806.1	10.47723	0.0256354	0.0697068	0.103904	0.210633	0.322383	0.0412242	0.0344647	0.00268306	0.032491	0.0358343	0.191363	0.00189376	0.0143027	0.117135	0.00243514	0.0154038	0.22495	0.000150233	0.00514261	0.00415649	0.0725491	0.0423191	0.153905	0.567373	0.181196	0.0441741	0.442777	0.0308813	0.0980194	0.108841	0.0659014	0.0288982	0.0580095	0.0181363	0.0326265	0.0421672	0.0585643	0.05261	0.0236916	0.0120341	0.0717422	0.998459	0.999606	1.00039	1.00154	3.662307
66730	-479.4867	-468.3691	-11.11753	341927.5	14.07498	0.0074124	0.0412804	0.0806527	0.174985	0.285237	0.0285561	0.0548614	0.00370367	0.0665673	0.0237961	0.0685378	0.00211384	0.0113657	0.249308	0.00313806	0.0967397	0.248111	0.000112318	0.00521482	0.0026208	0.0664964	0.0957193	0.0599068	0.606629	0.105725	0.0776767	0.500585	0.0675199	0.0274553	0.0666433	0.0890811	0.0467527	0.0333162	0.00181175	0.0347131	0.0320109	0.0921837	0.0453493	0.0505408	0.0300511	0.0275599	0.997827	0.999444	1.00055	1.00217	3.612042
66740	-474.3333	-466.5199	-7.813414	458770.5	12.42595	0.00192673	0.0909389	0.0253773	0.09207	0.301176	0.0173216	0.0609312	0.00237176	0.0783709	0.089319	0.0834042	0.00157291	0.0192477	0.264927	0.00811172	0.0437462	0.0931506	7.25022e-05	0.00184355	0.00214711	0.0506408	0.100773	0.0211864	0.510477	0.0539323	0.0255764	0.599108	0.0876066	0.0171741	0.0751272	0.0239863	0.104946	0.0204208	0.00191132	0.0850291	0.0366097	0.038185	0.113973	0.0764171	0.0692838	0.0504752	0.998124	0.99952	1.00048	1.00188	3.440866
66750	-478.2161	-466.4876	-11.7285	967223.9	11.61317	0.00203416	0.0313325	0.0383927	0.0609668	0.316483	0.0103823	0.0467315	0.00241525	0.0471459	0.382961	0.0938309	0.00351301	0.0148701	0.112332	0.0481	0.04791	0.0491071	6.83957e-05	0.00305074	0.00593269	0.0188816	0.0619313	0.0510142	0.570693	0.0665077	0.0264657	0.861449	0.0619247	0.0190351	0.0604587	0.0225804	0.212612	0.0200793	0.00126553	0.0141867	0.0443978	0.010797	0.107801	0.0703363	0.0551994	0.118804	0.998708	0.99967	1.00033	1.00129	3.79398
66760	-490.1482	-472.0455	-18.10276	659790.4	7.709702	0.000917458	0.0567824	0.0452606	0.0414361	0.314156	0.0316839	0.0955014	0.00197503	0.0734628	0.214738	0.180211	0.0105782	0.0149131	0.19944	0.030184	0.0427536	0.0199478	6.92923e-05	0.000906162	0.00882717	0.16748	0.125115	0.26393	0.860652	0.420266	0.0461968	0.423528	0.0841169	0.0405713	0.0134074	0.015172	0.130782	0.0391675	0.000368099	0.0138489	0.0211942	0.0297455	0.177692	0.0492842	0.0663837	0.0917298	0.998436	0.9996	1.0004	1.00157	4.464376
66770	-486.3373	-474.9592	-11.37809	768119.9	9.843535	0.000764618	0.152402	0.0741418	0.134448	0.116756	0.0397965	0.125231	0.00305581	0.0625963	0.0818256	0.130607	0.021648	0.00462904	0.155679	0.0213277	0.0324852	0.0029035	8.02487e-05	0.00399652	0.0143401	0.154427	0.211926	0.0631872	0.759477	0.34054	0.017632	0.296869	0.0502245	0.0305646	0.0233031	0.0249151	0.115064	0.0722819	0.00104404	0.0177806	0.020049	0.035559	0.0768791	0.0536453	0.0500961	0.193622	0.99855	0.999629	1.00037	1.00145	3.787799
66780	-477.4494	-466.3726	-11.07678	372420.1	7.419297	0.000735206	0.0651453	0.165769	0.0632856	0.18499	0.081797	0.131905	0.00770848	0.0257328	0.156829	0.194452	0.00600583	0.00477022	0.131341	0.0130428	0.0307117	0.00527741	9.30626e-05	0.0549151	0.0231283	0.100233	0.0817171	0.0696891	0.714326	0.248128	0.0312088	0.226808	0.0771226	0.0487631	0.0183722	0.0389431	0.150059	0.0540019	0.000897285	0.00919828	0.0491115	0.0557878	0.0573623	0.0232907	0.0351996	0.049931	0.997918	0.999467	1.00053	1.00208	3.487785
66790	-493.929	-474.5616	-19.36744	365692.6	8.641132	0.0116806	0.0722143	0.0497847	0.0534081	0.0456689	0.113032	0.0367445	0.00252897	0.0127187	0.088033	0.143049	0.00987918	0.00820779	0.1782	0.0146429	0.0234243	0.00746486	0.000294474	0.136787	0.00969049	0.116817	0.548024	0.0964033	1.11723	0.154407	0.025173	0.444666	0.085351	0.0177521	0.0262526	0.0729748	0.336639	0.0577201	0.00306752	0.00593392	0.0914294	0.217678	0.0843181	0.021229	0.0763795	0.0322213	0.997899	0.999462	1.00054	1.0021	4.649116
66800	-476.3576	-467.7554	-8.602169	56070.48	11.83869	0.0222105	0.026239	0.094717	0.148243	0.0680626	0.0830647	0.0422137	0.00479888	0.0191428	0.14696	0.146082	0.00727385	0.00520699	0.188331	0.0105512	0.0259322	0.00339784	0.00162385	0.0261009	0.0178201	0.110967	0.136047	0.0928984	0.436931	0.185122	0.0270811	0.325434	0.138213	0.0105014	0.0261415	0.112705	0.140473	0.12505	0.00154381	0.00441889	0.123653	0.0668536	0.17528	0.0515185	0.122912	0.0187115	0.994637	0.998624	1.00137	1.00537	3.520428
66810	-481.1453	-467.6046	-13.54071	76808.97	10.53044	0.0509766	0.0127183	0.0733323	0.160468	0.0660979	0.0809616	0.0954736	0.0345797	0.0417195	0.0767973	0.127765	0.0207034	0.00357728	0.180285	0.00260116	0.0632352	0.0017683	0.00116146	0.0418309	0.0121595	0.128069	0.196605	0.0244048	0.569276	0.318753	0.0407059	0.363663	0.193732	0.00460235	0.022367	0.180021	0.12013	0.0767699	0.00149465	0.0143927	0.0602987	0.0517464	0.189288	0.153616	0.0202195	0.117309	0.995417	0.998825	1.00117	1.00459	3.995676
66820	-483.9464	-469.5311	-14.41532	48479.79	8.929163	0.0490064	0.0185898	0.150079	0.0915952	0.0239246	0.189576	0.0731448	0.0386146	0.0585196	0.0938042	0.042955	0.0189061	0.0120414	0.181834	0.00504883	0.0330648	0.00536411	0.00304841	0.0614418	0.0249923	0.0471295	0.24286	0.0139611	0.532748	0.74775	0.0451092	0.164349	0.153114	0.0114812	0.0582779	0.112817	0.179344	0.0593072	0.00116838	0.00384059	0.0699997	0.0449117	0.0852532	0.199229	0.120892	0.01956	0.994233	0.99852	1.00147	1.00578	4.088653
66830	-488.6019	-476.1414	-12.46044	51971.46	10.58344	0.0845705	0.0423416	0.244411	0.0605613	0.0568351	0.0378019	0.0284142	0.0792867	0.00975229	0.0374762	0.0865961	0.0147313	0.0385419	0.0958058	0.00434312	0.0333925	0.00731253	0.0267512	0.0295756	0.0572868	0.0321067	0.146805	0.0232171	0.270673	0.27507	0.0326775	0.3822	0.0614805	0.0221806	0.0349832	0.230134	0.236244	0.0995323	0.00110252	0.00792685	0.106236	0.165056	0.27978	0.309847	0.0615234	0.0374797	0.99443	0.99857	1.00142	1.00558	3.892043
