Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
64250	-817.0005	-790.0206	-26.97991	920249.6	5.091235	0.538157	0.143629	0.19064	0.746175	0.621522	0.293875	0.00667071	0.0152529	0.0114839	0.0700619	0.0346942	0.0256997	0.0299788	0.200428	0.0937081	0.581913	0.0102799	0.00851457	1.60473	0.0652336	0.0811673	0.998675	0.999661	1.00034	1.00133	5.373814
64260	-814.603	-791.489	-23.11399	791680.7	4.158982	0.328397	0.0357461	0.156573	1.02745	0.0608548	0.55824	0.0126278	0.0119041	0.0155979	0.118728	0.0511311	0.0473294	0.0197972	0.19608	0.0390352	0.700356	0.0269544	0.00506748	1.08479	0.0559442	0.119845	0.998572	0.999635	1.00036	1.00143	4.672448
64270	-823.5696	-797.4489	-26.12074	609980.5	2.799802	0.338605	0.207403	0.102326	1.64636	0.154275	0.771921	0.0163548	0.00492447	0.00499979	0.0133728	0.0711867	0.0579777	0.0286407	0.146645	0.0132145	0.651065	0.0500598	0.00706808	0.669877	0.049328	0.137993	0.998373	0.999584	1.00042	1.00163	5.143598
64280	-817.7761	-791.9263	-25.84982	93601.7	4.633132	0.430937	0.132668	0.166753	1.10281	0.161997	0.54245	0.0501195	0.00536051	0.00709132	0.0487266	0.100015	0.0162835	0.0245781	0.304164	0.0124078	0.997587	0.0892109	0.00688212	0.873356	0.0343876	0.145868	0.995848	0.998936	1.00106	1.00416	5.25365
64290	-819.6686	-792.2619	-27.4067	62735.32	6.095444	0.482503	0.253325	0.108309	0.828635	0.0552024	0.600337	0.0843157	0.0107761	0.00304698	0.0825068	0.0371537	0.0106754	0.0121693	0.230542	0.0211734	0.52856	0.0214212	0.00628811	1.52746	0.0303236	0.211041	0.99493	0.998699	1.00129	1.00508	5.145768
64300	-827.1533	-799.9541	-27.19915	190732.6	2.923214	0.328529	0.320644	0.158295	1.26574	0.0471108	0.620812	0.0936662	0.0449621	0.00157733	0.105102	0.0548936	0.0184047	0.0183205	0.0939676	0.024585	0.74917	0.0225652	0.00474941	1.39489	0.0570987	0.17171	0.997091	0.999255	1.00074	1.00291	5.596793
64310	-825.2994	-799.3749	-25.92456	728621.7	4.488198	0.482969	0.225759	0.446054	0.794107	0.0811806	0.335756	0.0764186	0.0588997	0.00525175	0.0745754	0.0667765	0.0230437	0.0303332	0.0555534	0.0139776	1.45101	0.0290346	0.00356285	0.835214	0.0517604	0.156468	0.998511	0.999619	1.00038	1.00149	5.297707
64320	-821.0477	-795.3496	-25.69805	393542.8	5.594258	0.486786	0.169694	0.421134	1.01187	0.108781	0.527087	0.0260916	0.0155857	0.00407185	0.0799675	0.0694948	0.00720429	0.0251126	0.0160945	0.0739942	1.2271	0.0229678	0.0114355	0.643928	0.0225096	0.0262616	0.997975	0.999482	1.00052	1.00203	4.99718
64330	-817.5409	-795.316	-22.22493	337073.3	5.87233	0.40315	0.0658086	0.393152	0.699218	0.0658157	0.398245	0.0102707	0.0181005	0.00125663	0.0929288	0.0631392	0.00555382	0.046193	0.00702207	0.139879	0.812421	0.0321025	0.00817838	0.961959	0.0772404	0.0314834	0.997811	0.99944	1.00056	1.00219	4.333118
64340	-813.2027	-793.1886	-20.01413	968472.1	5.821644	0.398099	0.0304255	0.510959	0.474728	0.0831145	0.267524	0.00670248	0.0185306	0.0072382	0.0447982	0.0886809	0.00922379	0.0150655	0.00409256	0.0998103	0.506669	0.0386013	0.0103283	1.20519	0.112816	0.0289614	0.998709	0.99967	1.00033	1.00129	3.961561
64350	-819.3105	-795.1981	-24.11249	576700.5	5.344916	0.378098	0.0719348	0.781113	0.321059	0.406417	0.579221	0.00484423	0.0122375	0.0137919	0.0483049	0.0796351	0.00991863	0.0141361	0.0194035	0.0385201	1.06668	0.0153409	0.0211724	0.736794	0.0509982	0.0942182	0.998327	0.999572	1.00043	1.00167	4.763841
64360	-809.6874	-790.433	-19.25443	434698	4.400935	0.328702	0.1613	0.298086	0.247877	0.078317	0.334613	0.00399702	0.0127871	0.00722601	0.0692627	0.0556096	0.0730562	0.0388558	0.0497666	0.0473292	0.593637	0.0096923	0.0340006	1.0848	0.0481484	0.220352	0.998073	0.999507	1.00049	1.00193	3.79741
64370	-820.3819	-795.5897	-24.79215	415228.2	6.558296	0.454585	0.173624	0.27835	0.562772	0.0567907	0.62165	0.00283951	0.0216565	0.0169205	0.0517363	0.0542248	0.0402381	0.0369952	0.110435	0.111802	0.656384	0.0108991	0.0129256	1.0004	0.0768378	0.25212	0.998028	0.999495	1.0005	1.00197	4.604184
64380	-812.8259	-792.5844	-20.24149	352618.9	4.755129	0.292191	0.136952	0.302554	0.590866	0.143082	0.322164	0.00791838	0.0135445	0.0114542	0.0309931	0.0296267	0.0551267	0.00583007	0.229334	0.0739268	0.321991	0.00120713	0.0232538	1.17794	0.058135	0.220998	0.99786	0.999452	1.00055	1.00214	4.049086
64390	-824.4517	-797.4754	-26.97629	782203.8	4.978817	0.371385	0.29957	0.514004	0.503921	0.626789	0.374846	0.0251312	0.0232582	0.0205348	0.0424027	0.0330737	0.0904069	0.00982845	0.159249	0.0865293	0.295125	0.00537378	0.0199648	1.53512	0.0323658	0.335887	0.998563	0.999633	1.00037	1.00144	5.404763
64400	-818.6726	-798.2503	-20.42226	753809.1	6.01046	0.285814	0.231149	0.550078	0.217059	0.262615	0.2258	0.0338936	0.0147892	0.0261391	0.0687387	0.114077	0.0497361	0.0133822	0.0469099	0.0667288	0.301494	0.0150945	0.0696511	0.862652	0.0438498	0.510599	0.998536	0.999626	1.00037	1.00146	4.010251
64410	-815.6551	-791.8991	-23.75598	337649.5	4.484799	0.341279	0.115469	0.466108	0.404624	0.542454	0.437316	0.0488315	0.0104522	0.00904257	0.055416	0.0842827	0.0112777	0.0310221	0.0630081	0.0514063	0.118394	0.0998014	0.101415	1.02601	0.0172081	0.779967	0.997813	0.99944	1.00056	1.00219	4.814786
64420	-818.8153	-793.1083	-25.70703	317716.9	3.96055	0.497197	0.0302121	0.43583	0.21443	0.569365	0.215219	0.0159957	0.0105139	0.00762101	0.0319022	0.088404	0.0140185	0.024167	0.0860848	0.0777123	0.144324	0.0475448	0.0881029	1.30227	0.0552178	1.35594	0.997746	0.999423	1.00058	1.00226	5.312071
64430	-828.0945	-796.2766	-31.81799	139241.7	2.356477	0.538931	0.0512706	0.455662	0.897832	1.47873	0.213271	0.0183949	0.0193618	0.0106924	0.0231442	0.0739646	0.0106204	0.0141161	0.0891121	0.0692329	0.110916	0.0878176	0.149082	1.41458	0.0268254	1.27684	0.996596	0.999128	1.00087	1.00341	7.030399
64440	-829.3553	-802.0629	-27.29242	389031.6	4.664823	0.326367	0.0802463	0.355586	1.06755	1.083	0.339587	0.0189284	0.0257444	0.0212301	0.0349905	0.0836155	0.0514551	0.0215348	0.153502	0.0461889	0.0217937	0.142383	0.0721367	0.861093	0.0370014	0.712603	0.997963	0.999479	1.00052	1.00204	5.556538
64450	-824.3588	-802.2943	-22.06452	687544.8	5.567913	0.47292	0.152683	0.150126	0.540738	0.462149	0.113828	0.014594	0.0253107	0.0199876	0.0175133	0.119494	0.0564712	0.0294283	0.0579671	0.23292	0.0290243	0.0664014	0.0659977	0.189587	0.0319906	1.50225	0.998467	0.999608	1.00039	1.00153	4.351383
64460	-817.5182	-795.4405	-22.07766	962985	3.744576	0.5903	0.0741112	0.470979	0.421938	0.130076	0.217719	0.0144614	0.00595987	0.00822507	0.0375867	0.151409	0.0257148	0.0597589	0.0434926	0.400012	0.0610901	0.150732	0.0410612	0.687075	0.0298388	0.724743	0.998705	0.999669	1.00033	1.0013	4.346282
64470	-814.69	-794.4618	-20.22823	531927.3	4.135981	0.615907	0.00841974	0.231484	0.416422	0.165888	0.199647	0.0256338	0.0118619	0.00757413	0.0665964	0.0876759	0.0389457	0.0857934	0.0547534	0.321019	0.0559107	0.216344	0.0701394	0.600012	0.0267213	0.666918	0.998258	0.999554	1.00044	1.00174	3.973667
64480	-817.3132	-794.9976	-22.31566	603466.7	5.732452	0.463962	0.0088692	0.221217	0.194291	0.336089	0.210343	0.0439574	0.00335437	0.00491642	0.0739814	0.152553	0.0397178	0.0587963	0.0225985	0.383326	0.0427582	0.0830372	0.0382115	1.20271	0.0207968	0.765756	0.998364	0.999582	1.00042	1.00164	4.371243
64490	-816.9927	-794.2812	-22.71149	589033.5	4.459638	0.552565	0.00869958	0.430755	0.190931	0.59945	0.55463	0.0425578	0.00673143	0.00834445	0.0760143	0.110037	0.0580784	0.0327677	0.0705816	0.199012	0.0445441	0.13565	0.0312915	0.650071	0.0192812	0.760384	0.998344	0.999576	1.00042	1.00166	4.582377
64500	-820.8226	-794.3672	-26.45543	654989.7	2.981584	0.510182	0.0088782	0.385277	0.353704	0.443026	0.447971	0.0315484	0.00109458	0.00765698	0.143569	0.0347555	0.0352371	0.0654949	0.0738724	0.343499	0.0361223	0.025164	0.0232531	0.931863	0.0252211	1.44573	0.99843	0.999598	1.0004	1.00157	5.373125
64510	-820.0839	-793.9246	-26.15937	296091.3	3.731292	0.436348	0.00282558	0.182284	0.490519	0.578813	0.58936	0.0512688	0.00511179	0.00324887	0.0310813	0.0643501	0.0453866	0.111031	0.0772021	0.374615	0.0426956	0.0135529	0.0331536	0.670082	0.0405171	1.59293	0.997665	0.999402	1.0006	1.00234	5.436378
64520	-826.9757	-802.0806	-24.89507	544997.1	5.101274	0.490712	0.0032461	0.184975	0.542707	0.577591	0.191206	0.064832	0.00598488	0.00236989	0.153005	0.0220055	0.0122325	0.0937037	0.037288	0.231959	0.0276711	0.0377405	0.0290439	0.551414	0.0375752	1.665	0.998279	0.99956	1.00044	1.00172	4.962263
64530	-818.5213	-793.6086	-24.91273	535289	4.454512	0.665323	0.00584062	0.136474	0.796022	0.479406	0.262878	0.0308552	0.0129158	0.00117697	0.0378189	0.0710396	0.0331282	0.0307187	0.0574044	0.240036	0.0356168	0.0294277	0.0169889	0.523159	0.0792884	1.5311	0.998263	0.999556	1.00044	1.00174	5.076617
64540	-822.6828	-794.9099	-27.77296	382675.4	3.571088	0.440187	0.00512562	0.132244	0.427675	0.982387	0.672316	0.0515478	0.00344488	0.00634393	0.0704931	0.0598249	0.0980522	0.0655049	0.0414493	0.441726	0.01907	0.00870845	0.0172972	0.62713	0.0742699	1.63822	0.997946	0.999474	1.00052	1.00206	5.883019
64550	-827.4608	-798.1648	-29.296	208132.4	2.914372	0.595031	0.0026621	0.150219	0.611021	1.55666	0.630652	0.0316694	0.0100734	0.0152651	0.10991	0.103783	0.0474343	0.0726319	0.0510322	0.347782	0.00684463	0.0628653	0.0117807	0.424316	0.0286448	1.44176	0.997215	0.999287	1.00071	1.00279	6.312036
64560	-819.9511	-795.5444	-24.4067	455263	3.627118	0.544301	0.00277996	0.229893	0.633425	0.407723	0.235447	0.00991181	0.00246874	0.0304959	0.12856	0.0888303	0.0804867	0.163821	0.0801959	0.314254	0.00796438	0.0952273	0.0210303	0.388596	0.0635247	1.42217	0.998117	0.999518	1.00048	1.00188	4.951106
64570	-824.4212	-800.9486	-23.47261	138741.9	5.135894	0.416547	0.0025056	0.528972	0.768098	0.296475	0.504095	0.0471604	0.0050233	0.00469471	0.149535	0.0328052	0.0868011	0.123941	0.0437331	0.173822	0.019184	0.0587646	0.0151627	0.464325	0.0748426	0.86167	0.99659	0.999126	1.00087	1.00341	4.678157
64580	-821.6903	-794.2883	-27.40197	197241.9	3.556828	0.584111	0.00281835	0.40371	0.767983	0.123739	0.366182	0.114816	0.00813989	0.00422534	0.080572	0.0381888	0.0447766	0.0309972	0.0561726	0.149967	0.0367964	0.0373087	0.0270413	0.435783	0.108196	2.35795	0.997139	0.999268	1.00073	1.00286	5.779479
64590	-824.6636	-798.6048	-26.05876	786287.9	4.085	0.405658	0.00352623	0.489273	0.649257	0.115683	0.496182	0.0952831	0.0162058	0.000983085	0.126235	0.0644339	0.0812789	0.0994848	0.0287348	0.0688951	0.0255342	0.0598727	0.0121348	0.480551	0.0555142	2.01457	0.998567	0.999634	1.00037	1.00143	5.389296
64600	-821.888	-797.4969	-24.39114	253741.4	3.247468	0.395328	0.00528436	0.448028	0.163394	0.440232	0.372553	0.0520066	0.0278191	0.00206999	0.0614729	0.0489084	0.067851	0.0577491	0.0610167	0.0890626	0.0468719	0.0301952	0.0362666	0.66542	0.0310053	1.73102	0.997478	0.999354	1.00064	1.00252	4.833549
64610	-817.9716	-795.9149	-22.05669	836920.1	5.30375	0.538734	0.00479302	0.348501	0.236219	0.776096	0.31573	0.0594469	0.0309176	0.0012032	0.0807946	0.0401387	0.0499872	0.0469003	0.0384461	0.169858	0.0452095	0.0393031	0.214587	0.446618	0.00853993	0.892119	0.998611	0.999645	1.00035	1.00139	4.384142
64620	-816.6489	-792.3546	-24.29429	620766.1	3.717706	0.632393	0.00685004	0.427653	0.100153	0.858927	0.322808	0.0544383	0.00772007	0.00122465	0.0878416	0.0470942	0.0465878	0.00590336	0.138324	0.349321	0.0275577	0.0119413	0.104662	0.930099	0.00757843	0.765619	0.998387	0.999587	1.00041	1.00161	4.934696
64630	-817.8197	-795.0084	-22.81125	677924.7	4.344608	0.399321	0.00540031	0.0865076	0.405417	0.685811	0.290398	0.0747162	0.0134284	0.0031499	0.0884487	0.0983099	0.031906	0.0152677	0.104614	0.289291	0.0395228	0.0100169	0.135975	1.21479	0.0182718	0.595085	0.998457	0.999605	1.00039	1.00154	4.605648
64640	-816.06	-797.3392	-18.72081	918709.2	5.53081	0.372918	0.131072	0.0552487	0.322342	0.376916	0.305646	0.0399671	0.0130184	0.00675441	0.11678	0.0516701	0.0577081	0.010193	0.0604855	0.405415	0.154283	0.0190745	0.340461	0.744612	0.0430092	0.124393	0.998674	0.999661	1.00034	1.00133	3.751968
64650	-817.9683	-797.3594	-20.60896	626346	5.016625	0.282796	0.197881	0.0365879	0.373558	0.236567	0.151586	0.0772179	0.0172414	0.00308312	0.0870573	0.0826027	0.0418869	0.0295521	0.0770259	0.332154	0.0941779	0.0346581	0.267603	1.44668	0.0264335	0.228594	0.998394	0.999589	1.00041	1.00161	4.124944
64660	-815.1229	-791.8273	-23.29563	610496.7	5.639862	0.657872	0.116989	0.024818	0.590448	0.388152	0.159924	0.0340706	0.00191767	0.00392643	0.0819725	0.0756947	0.054575	0.0669042	0.0418218	0.421829	0.123127	0.0853818	0.196149	1.06331	0.013664	0.356865	0.998374	0.999584	1.00042	1.00163	4.559414
64670	-812.8093	-788.8308	-23.97846	444110.3	4.443985	0.422985	0.131901	0.0255537	0.910808	0.110644	0.0831496	0.0166259	0.00491091	0.00167329	0.0892216	0.0767693	0.0322221	0.0462824	0.0417048	0.572272	0.174924	0.113883	0.541588	1.19776	0.0127348	0.260096	0.998093	0.999512	1.00049	1.00191	4.867705
64680	-814.4642	-790.1783	-24.28584	242118.5	5.9309	0.470248	0.0834619	0.092707	0.827547	0.124238	0.0713082	0.00741818	0.0133928	0.00262111	0.087809	0.0709504	0.0268814	0.0210997	0.0803031	0.26485	0.342888	0.0564565	0.645406	1.15486	0.0304293	0.196101	0.997418	0.999339	1.00066	1.00258	4.67098
64690	-817.6609	-793.7476	-23.9133	273173	4.726347	0.380079	0.0907198	0.311314	1.05694	0.0859966	0.0673496	0.0102146	0.0455942	0.00521532	0.0302713	0.0348966	0.0234886	0.0620648	0.086509	0.169881	0.248179	0.0230739	0.747806	1.16474	0.0725398	0.10799	0.997569	0.999378	1.00062	1.00243	4.824867
64700	-814.9737	-793.5231	-21.45062	937854.9	3.96032	0.354172	0.200526	0.43213	0.521036	0.067224	0.0336595	0.0233281	0.016381	0.00820648	0.0484596	0.0290126	0.0425592	0.0316007	0.0381144	0.130141	0.337935	0.0030252	0.448172	1.24203	0.136046	0.0935569	0.998688	0.999664	1.00033	1.00131	4.237318
64710	-824.2337	-801.0241	-23.20958	172542.4	3.03743	0.399368	0.0801898	0.261519	0.48495	0.185969	0.0167559	0.0522611	0.0423166	0.0119502	0.0504521	0.0185357	0.0846202	0.00976903	0.0190883	0.34279	0.587115	0.00585757	1.04605	0.496258	0.112275	0.0222412	0.996942	0.999217	1.00078	1.00306	4.330337
64720	-823.8523	-798.9914	-24.86089	583837.5	4.742032	0.731451	0.0741791	0.199266	1.33512	0.156943	0.0139574	0.0911882	0.0301587	0.0115748	0.0859162	0.01604	0.106314	0.00554074	0.0739415	0.213423	0.399689	0.00291778	0.882418	0.47883	0.0968577	0.0170177	0.998337	0.999575	1.00042	1.00166	5.022746
64730	-826.8565	-800.2119	-26.64463	469997.2	2.733415	0.330217	0.0795293	0.201663	1.16568	0.23526	0.190205	0.0811408	0.0410186	0.0107064	0.105831	0.0204557	0.066119	0.00581454	0.0313859	0.325077	0.320278	0.00441449	1.72882	0.21419	0.0457133	0.0771607	0.998147	0.999526	1.00047	1.00185	5.280681
64740	-820.4982	-797.6855	-22.81269	336694.9	4.566238	0.356376	0.0791086	0.0916469	0.840778	0.291795	0.248731	0.0799709	0.0490531	0.00994006	0.0839472	0.0381638	0.0335826	0.00680675	0.0128812	0.279659	0.157813	0.00137485	1.61513	0.143652	0.0525987	0.128521	0.99781	0.99944	1.00056	1.00219	4.601531
64750	-818.6028	-795.9796	-22.62311	979328.7	4.723584	0.466142	0.0353585	0.235892	0.417069	0.234472	0.600513	0.0667119	0.0201811	0.0197361	0.117518	0.0714865	0.037318	0.0118829	0.0369422	0.250022	0.571713	0.00104198	0.986877	0.270516	0.0523484	0.0483259	0.998716	0.999672	1.00033	1.00128	4.552067
64760	-815.2228	-794.0655	-21.1573	96422.46	3.560987	0.451633	0.0584431	0.0985926	0.387591	0.261737	0.351081	0.0653313	0.0181018	0.0262337	0.0537525	0.0499848	0.0328172	0.040327	0.0802184	0.342489	0.418738	0.00199906	0.642954	0.557809	0.0480567	0.0378621	0.995909	0.998951	1.00104	1.0041	4.025752
64770	-816.6675	-795.3265	-21.34103	31228.24	5.766968	0.399668	0.082024	0.104102	0.14432	0.0725932	0.599103	0.0752636	0.0171554	0.0241165	0.0504478	0.0694927	0.00860361	0.285956	0.0757431	0.42293	0.200468	0.00960679	0.740003	0.692818	0.0407533	0.0815718	0.992816	0.998154	1.00183	1.0072	4.196741
64780	-816.071	-792.1044	-23.96659	97177.12	3.846063	0.408739	0.0496556	0.250783	0.0730794	0.203588	0.495599	0.0454538	0.011191	0.00797596	0.0298403	0.0967996	0.0275744	0.07792	0.0655934	0.435534	1.04262	0.00948647	0.852539	0.595483	0.0531473	0.030863	0.995925	0.998956	1.00104	1.00408	4.863463
64790	-813.1174	-793.6836	-19.43379	107002.1	5.083241	0.480076	0.01766	0.0670877	0.162679	0.153518	0.371483	0.0504078	0.0156002	0.00468475	0.0378262	0.157112	0.0184329	0.0242646	0.038179	0.331751	0.786432	0.0104386	0.685277	0.404069	0.0564479	0.0181501	0.996117	0.999005	1.00099	1.00389	3.891578
64800	-817.316	-794.4861	-22.82991	96635.89	4.484179	0.484804	0.0137088	0.0720527	0.241771	0.228688	0.53547	0.0431064	0.0214666	0.00590119	0.0682585	0.234848	0.0488645	0.0123835	0.0631439	0.513897	0.945695	0.0201386	0.719998	0.263585	0.0617674	0.00876535	0.995914	0.998953	1.00104	1.00409	4.608313
64810	-814.5684	-791.5085	-23.05993	245340	5.492404	0.510607	0.0421173	0.165228	0.161927	0.257119	0.393032	0.0186237	0.0192408	0.0162756	0.0942637	0.0670967	0.0718857	0.0161706	0.0902377	0.335899	1.06843	0.0609748	0.849668	0.258586	0.0203219	0.0252804	0.997435	0.999343	1.00065	1.00257	4.542982
64820	-819.968	-795.1549	-24.81311	128077.3	3.174258	0.552261	0.015122	0.133508	0.275392	0.184097	0.590829	0.0183288	0.0280867	0.0157118	0.0919273	0.0705963	0.0397482	0.00538682	0.0976266	0.463781	0.496009	0.0554665	1.29118	0.446792	0.0401024	0.019775	0.99645	0.999091	1.0009	1.00355	4.931727
64830	-819.0968	-793.6356	-25.46126	227348.6	6.621049	0.535205	0.0177607	0.319211	0.316105	0.148419	0.477237	0.0587668	0.0209164	0.0181691	0.0642391	0.0393352	0.0954034	0.00713445	0.0806029	0.105624	0.549091	0.0430926	1.25467	0.486036	0.0477487	0.00514477	0.997335	0.999318	1.00068	1.00267	4.689912
64840	-819.6836	-796.1645	-23.51915	697366.9	4.118626	0.347481	0.0318873	0.350906	0.268094	0.0720329	0.420147	0.114295	0.0388472	0.019195	0.0930491	0.0988943	0.0649091	0.0129967	0.128395	0.128324	0.457383	0.022204	1.38097	0.615054	0.101679	0.00210057	0.998478	0.999611	1.00039	1.00152	4.768847
64850	-819.1978	-795.3094	-23.88841	770511	5.421524	0.612994	0.0287932	0.428176	0.589269	0.170218	0.172859	0.0650073	0.0128459	0.00648002	0.0470278	0.183599	0.0483563	0.0136179	0.19102	0.126543	0.516333	0.0311893	0.997212	0.394357	0.0698052	0.00179038	0.998552	0.99963	1.00037	1.00145	4.707492
64860	-812.7327	-790.9208	-21.81189	298503.6	4.712888	0.35745	0.0899281	0.477517	0.368872	0.0848575	0.260424	0.0955563	0.00567003	0.00333962	0.0690098	0.0586362	0.0854568	0.00682085	0.628575	0.0642843	0.40091	0.0162652	0.883608	0.337276	0.084638	0.00153001	0.997674	0.999405	1.00059	1.00233	4.380623
64870	-812.9267	-794.1797	-18.74707	895499.7	6.074435	0.452135	0.0955515	0.453034	0.442198	0.0882652	0.0697995	0.0596	0.00827818	0.00808288	0.106474	0.0724827	0.0447656	0.00480668	0.283013	0.0496077	0.481707	0.0353085	0.816326	0.110653	0.0439368	0.000709228	0.998657	0.999657	1.00034	1.00134	3.726735
64880	-818.5157	-794.9857	-23.53003	513237.9	4.205063	0.563243	0.170645	0.383369	0.390812	0.134001	0.174154	0.0839192	0.00477928	0.00930081	0.129163	0.0589599	0.0646346	0.00730655	0.379028	0.15206	0.339123	0.047086	1.52439	0.101567	0.0545623	0.000916437	0.998226	0.999546	1.00045	1.00177	4.773021
64890	-817.6755	-792.4829	-25.1926	662479.3	4.346834	0.363827	0.151333	0.327782	0.212959	0.414349	0.289304	0.0629144	0.00722995	0.00410193	0.0678164	0.0435637	0.0633285	0.0119426	0.58971	0.292373	0.307155	0.027932	1.66732	0.144995	0.103184	0.000379174	0.998439	0.999601	1.0004	1.00156	5.153497
64900	-815.5075	-797.1228	-18.38472	982615	4.912295	0.460256	0.0736424	0.105377	0.160585	0.165896	0.36701	0.0647369	0.00714968	0.00622316	0.0422909	0.0331173	0.0509885	0.0151202	0.393533	0.21237	0.202615	0.0489404	1.00741	0.170474	0.0859791	0.000454265	0.998718	0.999672	1.00033	1.00128	3.674165
64910	-821.6034	-801.0099	-20.59352	707734.2	6.031597	0.395693	0.093317	0.182515	0.181198	0.278898	0.627585	0.0991049	0.0190835	0.0455526	0.056297	0.0721058	0.0192876	0.0215725	0.561622	0.186251	0.174803	0.0488306	0.734286	0.165346	0.0712676	0.00149707	0.998489	0.999614	1.00039	1.00151	4.036113
64920	-829.6369	-802.4711	-27.16581	736114.2	4.232668	0.570056	0.340705	0.267758	0.520074	0.309004	0.574679	0.103546	0.0342196	0.0219658	0.0501966	0.128418	0.012594	0.00629387	0.483665	0.11964	0.0591647	0.0629975	1.39671	0.528355	0.041361	0.000624231	0.998519	0.999621	1.00038	1.00148	5.632031
64930	-822.7218	-798.764	-23.95773	518144.1	3.801697	0.331512	0.289434	0.248645	0.556703	0.154357	0.364119	0.0366293	0.0523405	0.00719593	0.0360749	0.102974	0.0170258	0.0140533	0.232496	0.116253	0.113651	0.0926477	0.995743	1.02263	0.0687022	0.00294659	0.998235	0.999548	1.00045	1.00177	4.856133
64940	-816.3174	-795.2089	-21.10855	566329.6	4.303915	0.613941	0.0752245	0.0907677	0.483107	0.0261135	0.224322	0.122748	0.0118983	0.00528977	0.0372184	0.0640985	0.0291167	0.0271165	0.367209	0.375111	0.230515	0.0510387	0.343394	0.982805	0.0427595	0.00575774	0.998311	0.999568	1.00043	1.00169	4.209552
64950	-812.568	-791.7993	-20.76869	784711.8	4.683594	0.637601	0.0511307	0.0509515	0.338173	0.00585629	0.359924	0.0366809	0.00776876	0.00154106	0.029355	0.0563887	0.0439403	0.0614197	0.453946	0.377633	0.798394	0.0874016	0.457295	0.281293	0.0135885	0.00830145	0.998565	0.999633	1.00037	1.00144	4.158582
64960	-812.8017	-790.0714	-22.73027	224258.4	4.652019	0.505934	0.0294481	0.0541117	0.43569	0.0160251	0.563948	0.0742531	0.0168506	0.0027777	0.0690013	0.111284	0.0530225	0.0357546	0.142635	0.467381	0.899589	0.0768942	0.660605	0.282068	0.0236994	0.0583189	0.997317	0.999313	1.00068	1.00269	4.579291
64970	-814.6319	-795.8074	-18.82452	595304.8	5.790617	0.614532	0.0215547	0.0869828	0.273616	0.0222659	0.162698	0.03521	0.0127835	0.00967484	0.0516549	0.0509894	0.0734968	0.0893361	0.238774	0.363501	0.783917	0.0608616	0.451773	0.214638	0.0622396	0.0785427	0.998353	0.999579	1.00042	1.00165	3.759041
