Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
460	-403.5041	-397.7028	-5.801293	215412.8	10.02625	0.424032	0.00639854	0.216864	0.00378182	0.146847	0.108151	0.000364909	0.016863	0.0497997	0.0170529	0.0133393	0.0439752	0.165277	0.0446079	0.149079	0.00642799	0.0280125	0.00168541	0.0876601	0.0971474	0.0580976	0.0807329	0.00813045	0.434784	0.0770633	0.0281507	0.132114	0.00741194	0.078248	0.0159906	0.0150863	0.121011	0.116576	0.997263	0.999299	1.0007	1.00274	2.800764
470	-407.385	-401.2812	-6.103773	694982.9	13.41316	0.425975	0.0131019	0.0324603	0.00790801	0.0487654	0.167329	0.0010041	0.0403986	0.0214442	0.00914042	0.0630759	0.033337	0.0451784	0.0450942	0.15146	0.0155701	0.0961617	0.0010474	0.070788	0.0651999	0.201144	0.115632	0.0101406	0.390847	0.114879	0.0241856	0.106836	0.0156443	0.214217	0.00732569	0.0375853	0.134477	0.0542588	0.998476	0.99961	1.00039	1.00153	2.781614
480	-406.6224	-396.5443	-10.07816	345726	12.19179	0.393442	0.026636	0.096632	0.00674484	0.027649	0.158053	0.00179262	0.0601625	0.0423117	0.0353331	0.0239248	0.0217472	0.119373	0.182324	0.0715206	0.0193693	0.0356403	0.00337641	0.13948	0.105999	0.220048	0.333499	0.0101769	0.373468	0.0351087	0.0414337	0.167983	0.0160402	0.20092	0.00918663	0.0232293	0.121935	0.0233385	0.997839	0.999447	1.00055	1.00216	3.147878
490	-398.6457	-392.5233	-6.122381	865122.5	13.49124	0.164917	0.0360659	0.0707382	0.0102079	0.0379608	0.130391	0.00430671	0.0267515	0.0371829	0.0158627	0.0203682	0.00954921	0.133121	0.0986252	0.0459108	0.0299307	0.0246788	0.00173547	0.135766	0.128097	0.17055	0.342904	0.00332512	0.347313	0.0410781	0.0681039	0.201438	0.00594779	0.15696	0.0149738	0.0122407	0.208109	0.0448248	0.998634	0.999651	1.00035	1.00137	2.779935
500	-397.7232	-391.1784	-6.544782	711911.5	11.12714	0.312843	0.0501562	0.0540634	0.0234935	0.0373087	0.0745622	0.00504614	0.0419154	0.0365952	0.0226589	0.03121	0.0492597	0.124838	0.203156	0.0280943	0.0289482	0.0639554	0.00211396	0.10028	0.0619066	0.282935	0.117909	0.00501613	0.421533	0.0247395	0.165157	0.180543	0.0132552	0.151693	0.0130674	0.00659283	0.0991326	0.0456843	0.998494	0.999615	1.00038	1.00151	2.879664
510	-407.5438	-401.2964	-6.247418	954790	11.92234	0.193409	0.0387421	0.010293	0.0758081	0.0418335	0.21216	0.00815568	0.0385424	0.0275163	0.00961371	0.0289525	0.0295704	0.0752907	0.151952	0.0488528	0.0595266	0.150185	0.00321999	0.0206202	0.0833608	0.273933	0.15763	0.00044011	0.320035	0.0222128	0.090228	0.132805	0.00711114	0.0734443	0.0329731	0.00445453	0.272508	0.144995	0.998699	0.999667	1.00033	1.0013	2.840374
520	-408.3817	-400.8381	-7.543549	454216.1	9.764415	0.219866	0.0246987	0.010691	0.131268	0.0863988	0.174311	0.00665577	0.0406496	0.0290704	0.00996195	0.0148428	0.0329225	0.132179	0.155211	0.0257531	0.115739	0.024304	0.0032024	0.0236451	0.140522	0.275114	0.14597	0.00104043	0.275635	0.0247608	0.0917748	0.0437394	0.0112537	0.232165	0.0802176	0.0211551	0.208803	0.156705	0.998115	0.999518	1.00048	1.00189	2.970228
530	-415.7482	-405.064	-10.68418	179121	8.19998	0.240759	0.0890757	0.0242842	0.163202	0.124319	0.335347	0.0202059	0.0474163	0.0349361	0.0145821	0.00808004	0.0428	0.0813018	0.211916	0.00525598	0.172221	0.0198096	0.00625235	0.0275978	0.12772	0.18472	0.0926413	0.000442574	0.295151	0.0441952	0.0821465	0.0553603	0.00502083	0.19923	0.0164975	0.025841	0.241017	0.216008	0.996998	0.999231	1.00077	1.003	3.255353
540	-402.832	-400.5931	-2.238915	292063.9	12.6122	0.147029	0.147726	0.0167365	0.0543016	0.0760176	0.21649	0.0170628	0.0263285	0.0201319	0.0159216	0.0209031	0.0520227	0.0694019	0.157496	0.0241155	0.10713	0.111321	0.0131309	0.0355112	0.11447	0.0351814	0.0790796	0.000815828	0.421324	0.0740979	0.0306812	0.0269066	0.0158339	0.201908	0.00233912	0.0154291	0.0887535	0.0678272	0.997649	0.999398	1.0006	1.00235	2.503425
550	-408.0492	-399.2834	-8.76581	421514.4	11.10747	0.0766724	0.115693	0.0153225	0.0450037	0.0375711	0.167815	0.0630092	0.0704778	0.224354	0.0171988	0.00969959	0.0811555	0.104207	0.186082	0.0407151	0.0286748	0.152489	0.00975994	0.0395647	0.0714791	0.0649819	0.0827157	0.00213814	0.468924	0.0962494	0.0400925	0.207992	0.0162117	0.281608	0.00249404	0.0114031	0.154156	0.0939071	0.998043	0.999499	1.0005	1.00196	3.079819
560	-417.0185	-405.1002	-11.91837	679778.6	10.17345	0.143474	0.0560233	0.0310392	0.0617803	0.0356992	0.174791	0.147091	0.038459	0.0642131	0.0323116	0.00374691	0.0459276	0.124301	0.217255	0.0662361	0.0114392	0.100613	0.0388012	0.0319705	0.112202	0.0912988	0.0117721	0.0036197	0.719693	0.155156	0.0723219	0.262118	0.0205375	0.267783	0.00324383	0.0177004	0.16739	0.0758916	0.998459	0.999606	1.00039	1.00154	3.405901
570	-412.4049	-398.3632	-14.04168	633660.4	10.68063	0.403642	0.0579133	0.0262975	0.0549893	0.0636882	0.183718	0.0946658	0.023307	0.105971	0.0564119	0.00289404	0.0820551	0.0733506	0.144226	0.053009	0.00829147	0.126273	0.0504499	0.104241	0.0532292	0.218892	0.0446188	0.00228792	0.584912	0.0629822	0.0980548	0.19575	0.0250404	0.205771	0.0210441	0.0717495	0.121729	0.162331	0.998404	0.999592	1.00041	1.0016	3.583787
580	-405.8534	-397.595	-8.258453	520323.6	9.636981	0.235618	0.0397236	0.0141426	0.0307704	0.0421675	0.122447	0.0805984	0.0136149	0.102868	0.107009	0.00133843	0.112914	0.0200966	0.096859	0.0570386	0.0281062	0.0953846	0.0125036	0.119336	0.0915407	0.182079	0.1734	0.000992809	0.46407	0.0102939	0.0758044	0.13152	0.0274253	0.0949212	0.0141097	0.0505469	0.249658	0.142448	0.998238	0.999549	1.00045	1.00176	3.041348
590	-403.1259	-396.085	-7.040953	964559.1	9.187097	0.325018	0.0465264	0.0154425	0.0713638	0.0121299	0.219576	0.0356127	0.0213635	0.0658915	0.0276754	0.00151944	0.101656	0.0358521	0.0731258	0.119835	0.0160373	0.158845	0.00960309	0.212787	0.169545	0.0595356	0.0624944	0.00192744	0.288334	0.0297556	0.119007	0.160057	0.0481429	0.0996846	0.0358638	0.00906903	0.156402	0.0861474	0.998706	0.999669	1.00033	1.00129	2.895825
600	-408.1735	-398.4642	-9.709343	915052.3	9.352056	0.222264	0.0681299	0.0129361	0.102999	0.0289982	0.191637	0.0454561	0.0830519	0.086108	0.0179931	0.00179909	0.0409986	0.0188918	0.0953423	0.172142	0.0200428	0.0857689	0.0269992	0.0620409	0.199676	0.0241777	0.0394657	0.000504704	0.568457	0.0729928	0.055911	0.0448186	0.17448	0.181419	0.138587	0.0313823	0.191877	0.0819949	0.998672	0.99966	1.00034	1.00133	3.189342
610	-420.1239	-408.4968	-11.62706	373524.6	8.028494	0.168679	0.0392233	0.02054	0.144178	0.0227998	0.214879	0.0606415	0.10448	0.0781027	0.111981	0.00319919	0.124697	0.00920743	0.0716344	0.196794	0.0273344	0.115828	0.0149945	0.0281536	0.1469	0.0486367	0.0600885	0.000599413	0.250646	0.135807	0.153401	0.0540363	0.152469	0.195039	0.0983714	0.110513	0.317596	0.0782777	0.997921	0.999468	1.00053	1.00208	3.359729
620	-414.0459	-399.3385	-14.70735	62863.38	13.46122	0.295543	0.0284462	0.0196076	0.0600405	0.0965981	0.269474	0.0936783	0.0182094	0.0330864	0.065839	0.00991399	0.114184	0.0170569	0.102273	0.033638	0.102294	0.0975016	0.0241411	0.0398649	0.112309	0.0988619	0.0292603	0.00115214	0.371951	0.131633	0.042028	0.0745283	0.237853	0.255875	0.0208548	0.0965589	0.292564	0.132056	0.994935	0.998701	1.00129	1.00507	3.418875
630	-403.3624	-395.6699	-7.692459	216813	12.37863	0.129283	0.0533742	0.0127399	0.0403133	0.0457511	0.227725	0.100245	0.0173146	0.0484548	0.0388309	0.0267024	0.104165	0.0129648	0.266561	0.0317944	0.0365748	0.0891246	0.0480001	0.0532156	0.117969	0.0827081	0.0743799	0.000952027	0.294031	0.195499	0.0293261	0.104499	0.105513	0.172582	0.0622187	0.0534565	0.163334	0.10556	0.997271	0.999301	1.0007	1.00273	2.945164
640	-405.5455	-395.1736	-10.3719	420123.3	12.05723	0.231441	0.0894808	0.087295	0.0919075	0.0630639	0.204735	0.12982	0.0309985	0.00493726	0.0346825	0.0346567	0.0558261	0.0266425	0.245441	0.0249947	0.0253936	0.0114361	0.0609119	0.0299537	0.183235	0.0471001	0.126131	0.0015713	0.434639	0.0857325	0.0598624	0.0333756	0.204947	0.240904	0.0601061	0.0320006	0.128774	0.0572316	0.99804	0.999498	1.0005	1.00196	3.179227
650	-400.1587	-392.5811	-7.577577	756684.4	11.82734	0.128529	0.0966592	0.145801	0.123979	0.0319399	0.206791	0.0314013	0.0491728	0.00186775	0.0591175	0.0356868	0.0363719	0.0231224	0.190769	0.0587921	0.0360983	0.0233442	0.0212096	0.0625663	0.143737	0.130055	0.0651431	0.00200174	0.243959	0.127355	0.0958774	0.0420772	0.202058	0.198355	0.104876	0.0529638	0.0849684	0.098291	0.998539	0.999626	1.00037	1.00146	2.954938
660	-405.0289	-399.0442	-5.984681	458137.5	11.07985	0.145386	0.0560721	0.133624	0.0576126	0.0189476	0.120409	0.028519	0.0842215	0.00339966	0.0161146	0.0530923	0.0601477	0.018547	0.123587	0.130897	0.00988536	0.00712798	0.0130393	0.115986	0.0965086	0.09648	0.0876267	0.0035176	0.226395	0.058681	0.0784864	0.042673	0.25715	0.45642	0.142106	0.0301943	0.0400027	0.0167149	0.998123	0.99952	1.00048	1.00188	2.829572
670	-403.8846	-395.2734	-8.611156	655768.5	9.34544	0.155836	0.02451	0.0887932	0.0894574	0.0256066	0.231471	0.0831765	0.0750928	0.003936	0.0600798	0.0447576	0.0690201	0.0358442	0.192391	0.133074	0.00223054	0.00552568	0.0086754	0.175275	0.18505	0.0597068	0.0628734	0.00095632	0.290353	0.210012	0.0294569	0.0257696	0.0989848	0.166347	0.196662	0.00858217	0.198154	0.034071	0.998431	0.999599	1.0004	1.00157	3.071732
680	-397.3008	-392.8772	-4.42361	777346.1	14.19533	0.295975	0.0647878	0.093969	0.0584034	0.00923428	0.101674	0.0679107	0.0332421	0.00997946	0.0386504	0.0303104	0.0422779	0.0881217	0.145306	0.0923212	0.00100902	0.00606846	0.00530954	0.108556	0.158619	0.0986755	0.0411766	0.00610231	0.385671	0.125528	0.0485737	0.0214115	0.0824149	0.0736279	0.0789666	0.0212824	0.159773	0.0357927	0.998559	0.999631	1.00037	1.00144	2.630722
690	-394.292	-388.4575	-5.834558	877148.4	11.77648	0.222951	0.0787167	0.0569313	0.139898	0.0441225	0.114882	0.0823666	0.0287435	0.00354321	0.0448832	0.0385634	0.0194797	0.0426443	0.142466	0.0894307	0.00110429	0.0144624	0.0193903	0.0489131	0.119199	0.0962995	0.0263815	0.00400431	0.402325	0.179884	0.0661843	0.00883092	0.0907931	0.134133	0.118329	0.0251211	0.26874	0.0347624	0.998643	0.999653	1.00035	1.00136	2.808479
700	-392.505	-387.2708	-5.234124	785156.2	12.64249	0.227808	0.0845161	0.0432302	0.102577	0.065002	0.157249	0.0318258	0.015909	0.00921828	0.0438585	0.0498653	0.0238424	0.0966061	0.156767	0.062086	0.00255734	0.0136746	0.0186751	0.0540497	0.171946	0.136589	0.0205199	0.0037734	0.475397	0.115352	0.0742516	0.0334841	0.109203	0.108251	0.036569	0.0114345	0.126316	0.0577215	0.998566	0.999633	1.00037	1.00143	2.740126
710	-399.5224	-390.9449	-8.577472	569304.8	12.56794	0.11838	0.197692	0.0449538	0.0862001	0.160822	0.0551141	0.0352229	0.023824	0.00588668	0.0314093	0.0278367	0.0311481	0.10169	0.179646	0.0313581	0.00284894	0.028906	0.0245808	0.0797525	0.177695	0.0854869	0.0502531	0.0271432	0.556342	0.340346	0.0832453	0.035021	0.0994004	0.03379	0.105734	0.00331537	0.114728	0.0282861	0.998316	0.999569	1.00043	1.00169	3.008059
720	-404.3046	-397.3543	-6.950237	934390.5	12.36621	0.189051	0.0323954	0.0614774	0.180034	0.190627	0.136217	0.0548241	0.0483627	0.0107904	0.0167598	0.0298382	0.0173849	0.0377808	0.230952	0.0135607	0.00778483	0.0469732	0.0297314	0.0828021	0.118017	0.0665123	0.0770856	0.0177682	0.210679	0.339133	0.0878554	0.0541203	0.169838	0.0284126	0.192964	0.00410226	0.0713225	0.0304676	0.998685	0.999664	1.00034	1.00132	2.885623
730	-402.0579	-396.9859	-5.072022	658602.2	13.494	0.214533	0.0105862	0.106645	0.0175857	0.139458	0.202772	0.0758973	0.0605159	0.0237222	0.0331906	0.00498597	0.00745977	0.0289111	0.127765	0.0431853	0.00339715	0.05109	0.0174839	0.0506309	0.0604595	0.131516	0.0496394	0.0201204	0.326407	0.366304	0.126769	0.0149174	0.10008	0.0224771	0.109583	0.00153223	0.0859826	0.0663848	0.998434	0.9996	1.0004	1.00157	2.701987
740	-400.8301	-397.8341	-2.996016	790887.1	12.20964	0.363585	0.0080883	0.0720791	0.0597653	0.0747066	0.109904	0.0249776	0.0266402	0.0271696	0.0746684	0.00834989	0.00342428	0.00471486	0.110721	0.131371	0.00371433	0.0493697	0.0123382	0.0763912	0.0202877	0.0586469	0.0150074	0.0170082	0.415731	0.120872	0.236557	0.0483396	0.0466452	0.0383421	0.127789	0.000522227	0.158	0.0211651	0.998571	0.999635	1.00036	1.00143	2.566893
750	-399.8596	-393.7002	-6.159472	892280.7	8.91779	0.153342	0.0174863	0.0498455	0.064025	0.187543	0.116174	0.0254773	0.0128815	0.0481478	0.037223	0.0328909	0.00948039	0.0174539	0.193518	0.0517859	0.00115116	0.0719849	0.0208592	0.0928542	0.0217305	0.136479	0.0181047	0.0259845	0.565756	0.168719	0.0331972	0.197843	0.0197231	0.0689923	0.0583538	0.00100707	0.234037	0.0263238	0.998655	0.999656	1.00034	1.00135	2.780375
760	-404.5505	-398.1049	-6.445622	502138.6	9.265371	0.221947	0.0840659	0.0397877	0.0806359	0.0449798	0.212426	0.0173079	0.0179176	0.0433167	0.020335	0.0550402	0.028552	0.00882767	0.0474007	0.105006	0.00228371	0.114664	0.0196818	0.111244	0.0354194	0.182945	0.0604238	0.130916	0.478878	0.0785216	0.0975196	0.0580322	0.0127483	0.0501632	0.090342	0.00059286	0.273296	0.0104182	0.998207	0.999541	1.00046	1.00179	2.835635
770	-408.0061	-397.7545	-10.25156	573331.9	12.33622	0.293988	0.139734	0.007923	0.0962814	0.107802	0.22206	0.0111084	0.0496838	0.0233347	0.045428	0.0465192	0.066045	0.0391918	0.117272	0.0659257	0.0026247	0.142306	0.0356976	0.170052	0.00911043	0.130077	0.0621966	0.155742	0.419778	0.0403663	0.210458	0.00731799	0.00605065	0.0546469	0.107924	0.000530877	0.231334	0.0357305	0.998322	0.999571	1.00043	1.00168	3.154241
780	-406.7051	-401.2034	-5.501668	645231.8	10.11663	0.0746068	0.0617364	0.00443197	0.181694	0.08931	0.265524	0.0121461	0.0917673	0.0232167	0.0552357	0.0371748	0.0509539	0.0386204	0.198915	0.116866	0.00221471	0.1549	0.0230603	0.0992776	0.00668009	0.116534	0.0113697	0.284208	0.219992	0.0760216	0.0790415	0.0220326	0.00407629	0.048757	0.124283	0.00116338	0.137121	0.060679	0.998418	0.999595	1.0004	1.00158	2.773611
790	-407.6754	-402.8912	-4.784244	937916.5	10.7457	0.112465	0.0410601	0.00426875	0.284199	0.0493184	0.2237	0.0218549	0.0939998	0.0110938	0.0503114	0.0309119	0.0546233	0.0365272	0.104336	0.105671	0.00300338	0.109426	0.0213409	0.0714802	0.00521478	0.0473869	0.00775941	0.346713	0.207855	0.0345098	0.131884	0.0329127	0.0280904	0.0534172	0.0308264	0.0015661	0.226158	0.134139	0.998688	0.999664	1.00033	1.00131	2.718025
800	-395.6637	-393.7907	-1.872996	910791.8	11.38717	0.21527	0.122319	0.00677806	0.126077	0.0408654	0.185663	0.0555536	0.0557485	0.00616718	0.0271112	0.0872772	0.0516792	0.0418596	0.136337	0.0549851	0.00312743	0.096791	0.0691004	0.101189	0.00313758	0.0594037	0.0183186	0.126888	0.262676	0.0383519	0.0676398	0.0716825	0.028271	0.0618926	0.0641267	0.00430921	0.153207	0.0222111	0.998668	0.999659	1.00034	1.00133	2.466015
810	-413.1628	-397.8616	-15.3012	996757.9	8.956995	0.248842	0.116556	0.0239987	0.192767	0.0694241	0.34506	0.184544	0.0563136	0.00884588	0.0268771	0.0378696	0.0256384	0.0581459	0.221245	0.017189	0.00437867	0.110402	0.03031	0.28215	0.0127379	0.203543	0.013035	0.103389	0.468621	0.0461326	0.0583291	0.122713	0.160783	0.0746681	0.10797	0.00226049	0.323201	0.0461741	0.998727	0.999675	1.00032	1.00127	3.804115
820	-411.8654	-403.9051	-7.960326	707199.8	11.07086	0.0861672	0.0548071	0.0178604	0.269318	0.0414178	0.128335	0.0512097	0.0568681	0.00589786	0.035353	0.0298246	0.00975958	0.0841985	0.357997	0.023938	0.0320007	0.0636369	0.0150649	0.172225	0.0210406	0.0873795	0.0124467	0.239654	0.277253	0.0751627	0.0225997	0.184863	0.0961401	0.102034	0.142805	0.00604181	0.160779	0.0439882	0.998489	0.999614	1.00039	1.00151	3.008067
830	-426.6305	-406.7874	-19.84316	345539.4	8.799657	0.300025	0.229443	0.0855568	0.262751	0.0278057	0.141583	0.0994809	0.019085	0.0115558	0.0893062	0.0301918	0.0117592	0.0683747	0.211104	0.0130596	0.0977034	0.157345	0.0259022	0.19657	0.0181001	0.0565646	0.204791	0.183955	0.614484	0.402722	0.0302273	0.138314	0.0917074	0.174566	0.127275	0.00801672	0.129767	0.0663069	0.997838	0.999447	1.00055	1.00216	4.325401
840	-413.9559	-400.4581	-13.49782	21935.29	10.32447	0.178599	0.0964876	0.0678969	0.27725	0.019104	0.0595189	0.104016	0.0230302	0.00901399	0.029907	0.042621	0.0916737	0.110022	0.179732	0.0100908	0.0253036	0.133591	0.00904929	0.371684	0.0258006	0.0866344	0.107974	0.0876715	0.519138	0.204968	0.0600105	0.18614	0.0534643	0.076703	0.0724131	0.0099515	0.133204	0.0905716	0.991431	0.997795	1.00218	1.0086	3.553236
850	-416.6529	-406.0651	-10.58778	8350.714	8.517119	0.26704	0.10049	0.165737	0.169271	0.00725886	0.085827	0.075014	0.0168126	0.0128941	0.0194935	0.04892	0.101156	0.147933	0.120376	0.0164187	0.0352963	0.0800073	0.00910693	0.077052	0.0998391	0.125629	0.133676	0.0651561	0.124341	0.0993261	0.254728	0.259575	0.0107898	0.0595814	0.0541712	0.0270977	0.326975	0.0654076	0.986125	0.996413	1.00352	1.01394	3.262398
860	-398.5908	-392.643	-5.947803	209551.8	9.974154	0.109159	0.188952	0.0441746	0.0444523	0.015525	0.112936	0.0234636	0.0162368	0.0128009	0.0232151	0.10207	0.0451945	0.0669447	0.210962	0.00827386	0.0182227	0.106238	0.0267245	0.0746576	0.0762873	0.153256	0.0797858	0.0699026	0.310991	0.0645828	0.112992	0.13923	0.00240632	0.07561	0.0639278	0.0253205	0.304055	0.0853382	0.997225	0.999289	1.00071	1.00278	2.81389
870	-403.9533	-395.9277	-8.025531	774249.6	11.03546	0.204617	0.104021	0.0237991	0.0742951	0.00731461	0.0888258	0.0227004	0.0151208	0.00478379	0.00974057	0.0933758	0.0206457	0.0372136	0.0520665	0.00893005	0.0115808	0.16192	0.0178589	0.023616	0.0206357	0.154099	0.0943041	0.271907	0.358347	0.0815285	0.230173	0.110436	0.00189064	0.119863	0.00872017	0.0408431	0.449558	0.0899563	0.998556	0.999631	1.00037	1.00144	3.01469
880	-405.4978	-398.9528	-6.545021	695461.6	9.826197	0.187341	0.0322112	0.0689105	0.0918839	0.00471058	0.183742	0.0399056	0.0601123	0.00285693	0.00217805	0.158835	0.0373994	0.0620655	0.122807	0.0148957	0.0657155	0.0811416	0.0490634	0.015787	0.0151498	0.0550276	0.0852972	0.361793	0.288586	0.196093	0.119243	0.0774437	0.00245625	0.151617	0.0133226	0.0322005	0.128638	0.061428	0.998476	0.99961	1.00039	1.00152	2.869858
890	-404.8406	-396.9488	-7.891748	310962.4	8.539181	0.143607	0.0971245	0.058215	0.0251977	0.0036132	0.11063	0.0817009	0.0421089	0.00122357	0.00243679	0.0406607	0.0187125	0.0597452	0.182281	0.0344177	0.0547282	0.163775	0.0570697	0.053922	0.0168303	0.144888	0.167937	0.333576	0.349508	0.0707576	0.215088	0.0499321	0.0234889	0.156424	0.00648347	0.0371153	0.12111	0.0234168	0.997721	0.999417	1.00058	1.00228	2.947725
900	-401.6207	-390.7858	-10.83486	747841.4	11.79444	0.166008	0.138409	0.142488	0.0374297	0.00141024	0.303466	0.0232807	0.0601745	0.00121493	0.00270939	0.0320679	0.106112	0.10695	0.0778584	0.0582605	0.0348741	0.121389	0.0323136	0.0619706	0.0360792	0.107662	0.0771857	0.137762	0.442979	0.0315788	0.218321	0.105898	0.0189476	0.179106	0.00611956	0.101131	0.236729	0.0242304	0.998531	0.999624	1.00038	1.00147	3.232116
910	-399.4459	-389.9771	-9.468847	931076.9	7.421828	0.212269	0.136468	0.0970879	0.0642258	0.00334987	0.228492	0.0224214	0.0978392	0.000928189	0.00332449	0.0509938	0.0753083	0.0513286	0.113973	0.0412996	0.0197442	0.134017	0.035266	0.0733281	0.0398622	0.0712507	0.123867	0.263673	0.296472	0.0146127	0.195497	0.101948	0.0432605	0.0961179	0.013415	0.0761376	0.193614	0.0191591	0.998683	0.999663	1.00034	1.00132	3.010554
920	-400.8206	-394.9719	-5.848775	540071.8	10.70303	0.117216	0.0710993	0.0822605	0.0975741	0.0175871	0.114001	0.0241177	0.0603299	0.002246	0.00186019	0.053948	0.0676117	0.0542358	0.103206	0.0554317	0.032073	0.132422	0.059994	0.0602691	0.0758763	0.0668958	0.106109	0.139583	0.601889	0.0328311	0.182075	0.114109	0.0141451	0.105727	0.0144621	0.0552681	0.059626	0.0407742	0.998271	0.999558	1.00044	1.00173	2.816852
930	-403.3697	-397.1897	-6.180052	445682.1	10.81407	0.176743	0.0180409	0.0430886	0.0673831	0.0330246	0.163563	0.0652017	0.0292734	0.0462062	0.00330647	0.0213797	0.0376493	0.0512092	0.151156	0.137217	0.0211094	0.0450264	0.0761035	0.0636387	0.0341766	0.0441925	0.128254	0.143751	0.310352	0.0397535	0.291788	0.211791	0.0422891	0.229192	0.0169264	0.0259613	0.0503733	0.0288843	0.998097	0.999513	1.00049	1.0019	2.848004
940	-406.8793	-395.3077	-11.57151	997374.6	10.38605	0.182772	0.0109468	0.0389717	0.0691012	0.0175179	0.274788	0.0341643	0.0613516	0.0784853	0.00592097	0.0171543	0.021477	0.094408	0.180026	0.101634	0.00617952	0.0584365	0.0690087	0.0593812	0.044091	0.108854	0.134729	0.123874	0.554529	0.0439797	0.103717	0.292849	0.0252262	0.346103	0.00662344	0.0953092	0.0681293	0.0346682	0.998728	0.999675	1.00032	1.00127	3.364406
950	-407.5624	-397.7652	-9.797155	479974.2	9.63577	0.372941	0.0143254	0.13214	0.127197	0.0283381	0.0705674	0.0857216	0.0815613	0.0279775	0.0192061	0.00960498	0.0343902	0.0399633	0.153049	0.0717094	0.00664928	0.0563475	0.0747665	0.0558845	0.0954125	0.114722	0.0987809	0.165536	0.459062	0.0221442	0.103883	0.323497	0.040217	0.0733102	0.0106372	0.0780437	0.126703	0.0267228	0.998166	0.999531	1.00047	1.00184	3.201011
960	-406.5401	-397.2872	-9.252932	846031.2	7.349859	0.151013	0.0162936	0.20538	0.0430103	0.0121412	0.116636	0.0578771	0.056619	0.0345583	0.0175088	0.0148005	0.0354828	0.0611462	0.181556	0.0579322	0.0198464	0.0455502	0.0307612	0.0953929	0.0598271	0.0911455	0.100202	0.190271	0.40776	0.0563642	0.204536	0.259963	0.0291572	0.0928008	0.00391513	0.042305	0.0451467	0.131965	0.998618	0.999647	1.00035	1.00138	2.968864
970	-408.403	-400.217	-8.186016	717532.4	9.837369	0.162967	0.0619837	0.0739705	0.0357241	0.0558963	0.122742	0.0563061	0.03249	0.160562	0.040954	0.0154622	0.0655226	0.0419816	0.261376	0.0915962	0.0088116	0.0729743	0.0163941	0.0429087	0.0141596	0.0716047	0.073598	0.168958	0.29419	0.0734311	0.200726	0.165736	0.0336997	0.341052	0.000940896	0.0420715	0.0529018	0.0833036	0.9985	0.999616	1.00038	1.0015	3.036996
980	-404.8389	-395.3462	-9.492751	138017.4	12.19661	0.235363	0.115344	0.248408	0.0290197	0.027545	0.135199	0.0860559	0.029445	0.0814989	0.0155231	0.0296527	0.0580767	0.0188909	0.214247	0.039147	0.0133625	0.0217924	0.0103526	0.10545	0.0392289	0.0997952	0.0613729	0.159131	0.25628	0.0468017	0.156057	0.121589	0.0458276	0.412787	0.00133724	0.0417985	0.0426956	0.100552	0.996581	0.999124	1.00087	1.00342	3.099627
990	-401.1886	-397.5525	-3.636049	190423.7	13.09917	0.203658	0.13604	0.148116	0.0581108	0.108051	0.0983173	0.0904375	0.0217187	0.0163223	0.0126646	0.0279943	0.0236133	0.0309191	0.0923399	0.00973679	0.0106191	0.0184545	0.0217861	0.0239936	0.0536077	0.137669	0.0730909	0.203037	0.10218	0.0384508	0.0414229	0.0963339	0.0149439	0.506104	0.00210982	0.0250889	0.0811069	0.0769841	0.997089	0.999255	1.00074	1.00291	2.605022
1000	-398.9051	-394.9261	-3.979006	708204.2	9.53975	0.152078	0.0732483	0.246149	0.0831739	0.0424304	0.0225534	0.0979442	0.0186545	0.0369357	0.00696142	0.0523299	0.0707149	0.0294076	0.18661	0.0227247	0.0241634	0.0243441	0.0314974	0.0296184	0.0195596	0.0627939	0.0814627	0.13154	0.254749	0.0573633	0.113533	0.0399234	0.046794	0.375912	0.00144897	0.00875198	0.077796	0.0675487	0.99849	0.999614	1.00039	1.00151	2.590715
1010	-402.8349	-395.6803	-7.15462	280293	11.5836	0.192329	0.0574044	0.0652452	0.0410245	0.0287196	0.0413974	0.13736	0.0388602	0.0479685	0.010372	0.0281953	0.060163	0.0248595	0.310259	0.0297271	0.0110711	0.010424	0.0543924	0.0261786	0.0295659	0.0650954	0.0917328	0.243886	0.382852	0.141999	0.0590491	0.0856869	0.054116	0.250897	0.00203319	0.00984429	0.193298	0.0994803	0.9976	0.999386	1.00061	1.0024	2.925487
