Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
47190	-596.139	-574.3632	-21.77577	899805.5	5.15414	0.508589	0.027358	0.238618	0.0527087	0.282018	0.240767	0.040907	0.0581712	0.406881	1.00126	0.0854808	0.0231358	0.0956919	0.00868594	0.162619	0.0456693	0.00330661	0.0138364	0.351943	0.0195039	0.323917	0.205269	0.01166	0.00841998	0.0309719	0.0516222	0.185709	0.99866	0.999657	1.00034	1.00134	4.484717
47200	-592.9748	-563.4759	-29.49895	554772.8	4.479939	0.274052	0.0116546	0.367554	0.043225	0.195686	0.172154	0.0567874	0.0562665	0.141047	2.14793	0.164418	0.030553	0.129397	0.0404195	0.532612	0.0452791	0.00104475	0.00802486	0.140889	0.00848183	0.79849	0.25384	0.0121008	0.0151497	0.0888321	0.122972	0.209913	0.998294	0.999564	1.00044	1.00171	6.068769
47210	-588.5848	-560.5363	-28.04845	304179.1	4.242323	0.668847	0.0133092	0.0892449	0.0542103	0.364947	0.0844206	0.0737472	0.0374447	0.35066	1.66816	0.102749	0.0209564	0.0412378	0.078116	0.385657	0.184806	0.00326926	0.0208225	0.193082	0.0564209	0.543599	0.119218	0.0358035	0.00958601	0.154275	0.115119	0.261418	0.997696	0.99941	1.00059	1.00231	5.731125
47220	-592.676	-567.3884	-25.28756	719921.1	5.602809	0.471261	0.0226343	0.0795943	0.0263917	0.310265	0.033012	0.0928312	0.0327929	0.298627	1.30065	0.0651514	0.0363265	0.029735	0.0669508	0.396099	0.0834773	0.000663403	0.00382023	0.133872	0.0275918	0.87042	0.128907	0.0763014	0.00657847	0.133023	0.174535	0.237079	0.998502	0.999617	1.00038	1.0015	5.138589
47230	-587.537	-562.2224	-25.31466	775366.9	5.611991	0.479688	0.0773448	0.170137	0.0647613	0.213182	0.0701539	0.0455565	0.0434754	0.451687	1.14542	0.239388	0.0464067	0.0299915	0.0526992	0.285262	0.199651	0.000539583	0.00738828	0.0955921	0.0118587	0.669181	0.32215	0.0706488	0.00563338	0.124186	0.0587325	0.161848	0.998557	0.999631	1.00037	1.00144	5.142562
47240	-586.8746	-562.3707	-24.50389	759560.6	4.930066	0.479324	0.038246	0.121581	0.0571038	0.418166	0.0745289	0.0511873	0.079305	0.499324	1.32816	0.331802	0.00486328	0.0475154	0.0459129	0.192485	0.107146	0.000814941	0.0152027	0.0649616	0.0534239	0.302853	0.124304	0.0482146	0.0465338	0.194073	0.087426	0.193123	0.998542	0.999627	1.00037	1.00146	5.00758
47250	-599.7567	-569.5395	-30.21714	963688.9	8.704019	0.652944	0.0248909	0.0638055	0.107691	0.280938	0.0645552	0.124647	0.0293896	0.346928	1.72852	0.166746	0.00997582	0.0722286	0.0679481	0.0778359	0.0817945	0.000497981	0.0237319	0.0305949	0.0591125	0.394938	0.089625	0.0562669	0.0219651	0.150122	0.123132	0.318492	0.998705	0.999669	1.00033	1.0013	5.169317
47260	-595.2308	-570.8357	-24.39503	856130.8	6.109051	0.490726	0.0318436	0.0553634	0.149495	0.286527	0.0211458	0.124925	0.0322089	0.529143	1.11839	0.168983	0.0111131	0.0923955	0.0495533	0.259625	0.113593	0.00088331	0.0842125	0.089353	0.0634603	0.260513	0.0637493	0.0267344	0.0031625	0.0810631	0.23196	0.492294	0.998627	0.999649	1.00035	1.00137	4.932412
47270	-588.1573	-563.9557	-24.2016	941840	5.580807	0.200304	0.0169691	0.0583804	0.0984242	0.294793	0.0304861	0.0909669	0.0343551	0.411622	1.22582	0.316307	0.00984982	0.129899	0.133143	0.233619	0.191932	0.00619485	0.11945	0.173782	0.0360617	0.144945	0.0546115	0.0323262	0.00154441	0.185253	0.478344	0.236629	0.998691	0.999665	1.00033	1.00131	4.946012
47280	-592.6678	-570.423	-22.24485	658671	5.282131	0.29284	0.0129778	0.192829	0.0470569	0.261465	0.0305748	0.0567497	0.0394905	0.191391	1.15365	0.24825	0.0101667	0.171761	0.041573	0.232138	0.0492084	0.00932172	0.125408	0.225033	0.199749	0.0767921	0.216784	0.0798573	0.00103691	0.16328	0.329937	0.126073	0.998434	0.9996	1.0004	1.00157	4.585388
47290	-587.0311	-561.0382	-25.99287	713562.9	5.888067	0.657049	0.0422977	0.141315	0.0497233	0.271096	0.0165801	0.0325789	0.0361728	0.0796226	1.48255	0.180202	0.0163385	0.11172	0.0167598	0.293541	0.0534544	0.0234752	0.169517	0.445035	0.305041	0.245911	0.0815345	0.0562953	0.00216388	0.116085	0.230303	0.0710958	0.998496	0.999615	1.00038	1.00151	5.227455
47300	-592.2507	-566.8354	-25.41525	965157.5	5.600454	0.135253	0.0406874	0.164696	0.0245117	0.255058	0.0121209	0.0661702	0.141495	0.357325	0.983313	0.0664954	0.0253664	0.0574326	0.0210984	0.414585	0.0210211	0.106655	0.133519	0.794761	0.484594	0.267711	0.110463	0.0433406	0.00695223	0.144316	0.120545	0.162124	0.998706	0.999669	1.00033	1.00129	5.161607
47310	-599.1179	-571.6774	-27.44058	887705.7	5.198942	0.554248	0.067904	0.0248708	0.0319545	0.277708	0.023892	0.0586249	0.100323	0.419478	1.43092	0.0723869	0.0300594	0.0520153	0.060159	0.168918	0.0297856	0.22588	0.0413299	0.517533	0.295052	0.110064	0.301991	0.0478368	0.000803774	0.269199	0.034193	0.331769	0.998651	0.999655	1.00034	1.00135	5.578901
47320	-591.9063	-568.7337	-23.1726	434475.4	6.133359	0.347457	0.104418	0.013267	0.0837091	0.265506	0.0186374	0.0438674	0.0714464	0.259203	1.11671	0.109841	0.0319691	0.0388458	0.0202622	0.270992	0.0235252	0.075621	0.0414203	0.797524	0.202601	0.0896897	0.266559	0.0703748	0.00383713	0.10577	0.0102221	0.24697	0.998072	0.999507	1.00049	1.00193	4.730244
47330	-593.0352	-569.1457	-23.88953	374380.4	6.233144	0.6429	0.112204	0.0269728	0.0999132	0.208779	0.0660766	0.118625	0.062162	0.300387	0.676221	0.105128	0.0328296	0.0190065	0.00919926	0.295523	0.0138628	0.388578	0.233539	0.829321	0.0628085	0.139594	0.112803	0.0189165	0.00370342	0.0461772	0.0545796	0.15643	0.997923	0.999469	1.00053	1.00208	4.836242
47340	-591.7908	-565.5446	-26.24623	846104.5	5.917166	0.471041	0.0316149	0.00843864	0.176204	0.206944	0.014598	0.0676815	0.0495371	0.473404	1.12786	0.157835	0.0324018	0.00914157	0.0144464	0.558194	0.0396317	0.350403	0.224001	0.739209	0.0687441	0.1243	0.0654142	0.0297706	0.0069545	0.0304341	0.0450224	0.142855	0.998618	0.999647	1.00035	1.00138	5.266078
47350	-591.1343	-568.6384	-22.49586	627923.7	6.524028	0.495265	0.0441885	0.0128184	0.071703	0.338847	0.040601	0.0410888	0.0331529	0.285538	0.958016	0.127078	0.0820641	0.0150241	0.0198263	0.386671	0.0530706	0.412996	0.165564	0.54602	0.0585506	0.153606	0.0824135	0.0406238	0.00344854	0.0108113	0.0643927	0.0434569	0.998396	0.99959	1.00041	1.0016	4.586835
47360	-589.4573	-564.1939	-25.26337	861445.7	6.152262	0.389511	0.024074	0.0290573	0.269878	0.177431	0.046443	0.0612348	0.0621689	0.479413	1.25413	0.137409	0.0416243	0.0156891	0.0261716	0.15303	0.0510722	0.38237	0.0510016	0.901955	0.0839229	0.095768	0.118809	0.0298992	0.00378865	0.0231427	0.09049	0.0689545	0.998631	0.99965	1.00035	1.00137	5.068437
47370	-585.5105	-563.8137	-21.6968	702405.9	5.56427	0.333269	0.0947971	0.0832576	0.124235	0.218118	0.0537239	0.0170636	0.0488619	0.483029	0.931223	0.14434	0.0870153	0.0114451	0.0379522	0.115672	0.119976	0.334782	0.0328622	0.47376	0.0562345	0.0662886	0.405766	0.0197346	0.00520786	0.0527965	0.0789647	0.0663727	0.998484	0.999612	1.00039	1.00152	4.496749
47380	-595.7346	-569.5091	-26.22546	764606.3	4.849463	0.425693	0.0603898	0.271752	0.0320394	0.138205	0.128975	0.00852034	0.0481718	0.206062	1.03505	0.143017	0.0852612	0.00412595	0.061349	0.136329	0.269039	0.342097	0.0241417	0.620862	0.0865303	0.0918702	0.754549	0.0186132	0.00914964	0.0435837	0.0939178	0.218062	0.998547	0.999628	1.00037	1.00145	5.357357
47390	-587.4788	-560.5264	-26.95239	129914.6	4.103414	0.526436	0.0765414	0.051127	0.023488	0.0892103	0.0777886	0.0243271	0.0223778	0.54923	1.28776	0.201851	0.120274	0.0068869	0.119494	0.355165	0.156539	0.368485	0.0134913	0.595685	0.0364603	0.143641	0.276427	0.0326941	0.0145368	0.0310158	0.101004	0.143804	0.996476	0.999097	1.0009	1.00353	5.445742
47400	-589.3933	-561.4409	-27.95242	392715.9	5.475582	0.485241	0.130635	0.0458065	0.0369797	0.131495	0.124152	0.0157721	0.0209045	0.70793	1.28196	0.245407	0.0409806	0.0320632	0.0420894	0.286552	0.233819	0.251633	0.0343282	0.641852	0.116468	0.06646	0.270638	0.0596736	0.0164625	0.0270812	0.0837577	0.205913	0.997972	0.999481	1.00052	1.00203	5.636052
47410	-586.2458	-558.5877	-27.65807	375580.2	6.579176	0.424145	0.275004	0.0748091	0.0312044	0.119657	0.139546	0.0125309	0.0108584	0.280911	1.27701	0.14617	0.0318563	0.0222496	0.0568013	0.482669	0.0540877	0.400067	0.0536587	0.753471	0.122419	0.151665	0.141274	0.0208935	0.0357518	0.0222988	0.156941	0.0679346	0.997927	0.999469	1.00053	1.00207	5.365884
47420	-586.5162	-562.9449	-23.57132	503288.9	7.744109	0.243792	0.180259	0.0937921	0.0755641	0.204606	0.0529336	0.0466934	0.0116812	0.348742	1.13213	0.113992	0.049624	0.0279516	0.0355534	0.357646	0.0755364	0.0782096	0.09312	0.579234	0.288721	0.0731689	0.157413	0.0327023	0.0503024	0.031951	0.111491	0.0224723	0.998209	0.999542	1.00046	1.00179	4.569277
47430	-592.9931	-572.2338	-20.75936	754839.4	4.952454	0.208809	0.138327	0.0465909	0.0960741	0.198871	0.0384206	0.0129577	0.0170182	0.508472	1.05247	0.187218	0.100708	0.0175044	0.037527	0.0607592	0.0463884	0.0881536	0.0853702	0.399959	0.481834	0.0301606	0.0519251	0.0400883	0.0768018	0.0198704	0.0935264	0.116838	0.998537	0.999626	1.00037	1.00146	4.252643
47440	-597.7841	-567.8121	-29.97193	634722.6	3.885918	0.760753	0.107317	0.0847712	0.101714	0.347467	0.0688645	0.0126608	0.00600003	0.478879	1.33306	0.201501	0.112222	0.0334627	0.0078719	0.150084	0.0756443	0.0986268	0.169764	0.912529	0.31953	0.0425459	0.0503125	0.181595	0.0336242	0.052214	0.119507	0.297864	0.998405	0.999592	1.00041	1.0016	6.160383
47450	-591.9911	-563.1205	-28.87055	999801.3	4.761435	0.291226	0.156939	0.0748082	0.103612	0.411558	0.0648344	0.00766063	0.00314695	0.762509	1.20181	0.196308	0.0402458	0.0318568	0.0109242	0.360364	0.116446	0.0649856	0.0564003	0.692523	0.318635	0.167123	0.0629117	0.0753187	0.0482521	0.0953521	0.121604	0.374394	0.998729	0.999675	1.00032	1.00127	5.911746
47460	-591.668	-564.1113	-27.5567	776704.6	6.674479	0.393764	0.0438004	0.0501829	0.0684615	0.176767	0.218122	0.00339592	0.00310716	0.732504	1.12171	0.124377	0.0451451	0.0449909	0.0231082	0.319189	0.113826	0.103765	0.229767	0.577824	0.142992	0.190848	0.0764575	0.090373	0.0151542	0.0323082	0.106548	0.28091	0.998558	0.999631	1.00037	1.00144	5.3294
47470	-592.766	-564.2336	-28.53246	740298.1	4.349764	0.402055	0.0827749	0.107022	0.172256	0.0674206	0.303183	0.0119287	0.00228166	0.55772	1.53619	0.171003	0.0235141	0.0572041	0.116218	0.317553	0.191655	0.172569	0.14061	0.538956	0.190995	0.154392	0.0723449	0.10287	0.0152837	0.0658808	0.071215	0.206042	0.998523	0.999622	1.00038	1.00148	5.851144
47480	-591.2219	-567.0728	-24.14912	321966.2	6.469175	0.441204	0.0936303	0.0866578	0.0926113	0.188917	0.0987673	0.0300142	0.00355034	0.332873	0.919479	0.107061	0.019238	0.0605555	0.138312	0.251304	0.134191	0.0334322	0.235771	0.434603	0.0843809	0.116975	0.0534015	0.133629	0.0964392	0.0488712	0.101653	0.510221	0.997761	0.999427	1.00057	1.00224	4.847743
47490	-594.0905	-567.5145	-26.57604	889096.5	4.799012	0.422078	0.0912429	0.127021	0.130241	0.264945	0.0784378	0.0182222	0.00659228	0.6835	1.21553	0.191097	0.0267905	0.0459604	0.143618	0.284449	0.131031	0.0591161	0.294524	0.633188	0.0612905	0.143118	0.0825232	0.0424415	0.10432	0.0117297	0.093121	0.0438731	0.998652	0.999655	1.00034	1.00135	5.429996
47500	-597.3627	-567.7774	-29.58529	640507.4	4.763287	0.754334	0.131501	0.294035	0.0966296	0.22164	0.304172	0.023203	0.00823527	0.453402	1.35411	0.219477	0.0227074	0.0502405	0.0917526	0.356115	0.0846203	0.0662195	0.274338	0.491558	0.118335	0.0492198	0.216045	0.159128	0.0712709	0.00357419	0.0815154	0.0642457	0.998412	0.999594	1.00041	1.00159	6.061625
47510	-598.3638	-571.7149	-26.6489	256147	4.42805	0.34816	0.0762966	0.0729123	0.165704	0.27902	0.155871	0.0418562	0.00637785	0.419411	0.98485	0.222869	0.0242948	0.0256148	0.0603278	0.222302	0.0232009	0.089343	0.932137	0.661214	0.111011	0.0798529	0.0710067	0.13008	0.0254402	0.00444239	0.0525196	0.141442	0.99749	0.999357	1.00064	1.00251	5.427558
47520	-592.2048	-563.3504	-28.85441	82702.58	4.478471	0.54728	0.0353271	0.152822	0.0629682	0.122409	0.143482	0.139989	0.00876585	0.580367	1.47362	0.157782	0.0476607	0.0510594	0.0312871	0.328817	0.0313276	0.129146	0.267168	0.877821	0.0992352	0.0454567	0.301836	0.0932049	0.0161971	0.0111121	0.091461	0.0773251	0.995583	0.998868	1.00113	1.00442	5.92493
47530	-584.421	-563.54	-20.88103	48324.92	6.277357	0.30198	0.0459703	0.0551684	0.0302179	0.419775	0.0695469	0.039705	0.00655363	0.223356	1.07657	0.159215	0.0430508	0.0395609	0.0221736	0.129928	0.0990574	0.132127	0.372032	0.303778	0.0871379	0.0462532	0.168597	0.14012	0.175046	0.0139567	0.0518882	0.0991407	0.994224	0.998517	1.00147	1.00579	4.351909
47540	-592.3741	-565.9725	-26.40165	69604.42	5.706413	0.396507	0.0347574	0.117343	0.0464308	0.172886	0.26444	0.0495915	0.0281226	0.55003	1.79348	0.138331	0.0205547	0.105783	0.0169164	0.0736264	0.0655519	0.049523	0.326713	0.507531	0.155581	0.0204599	0.0954584	0.136777	0.0620213	0.0177097	0.0359046	0.0415585	0.995186	0.998765	1.00123	1.00482	5.323593
47550	-599.627	-566.1993	-33.42761	178627.4	3.00197	0.338327	0.0463679	0.0610009	0.0766341	0.518803	0.103539	0.0370434	0.0458612	0.654794	2.01062	0.128755	0.0143396	0.0990204	0.0253573	0.0956566	0.065129	0.0742796	0.728903	1.13257	0.0941804	0.010276	0.0830385	0.158851	0.0402261	0.0311424	0.167931	0.0204407	0.996994	0.99923	1.00077	1.00301	6.863086
47560	-595.4498	-565.8191	-29.63072	213473.8	3.750021	0.37147	0.0914706	0.0925317	0.0326407	0.48965	0.0659227	0.0455534	0.120321	0.302957	1.67947	0.221931	0.0236789	0.0313385	0.0333351	0.352073	0.104042	0.016553	0.636001	0.781198	0.127358	0.0308725	0.137434	0.0456095	0.0748322	0.019067	0.0860616	0.0302084	0.99725	0.999296	1.0007	1.00275	6.043588
47570	-591.4776	-561.3683	-30.10937	595297.1	3.442415	0.440731	0.0723681	0.175714	0.0937638	0.423919	0.200001	0.0394217	0.130798	0.212693	1.73639	0.248251	0.0239513	0.0260657	0.0141757	0.368378	0.0401516	0.00912732	0.253342	0.914169	0.064159	0.0382624	0.152973	0.0661343	0.111991	0.0281886	0.145867	0.0382574	0.998353	0.999579	1.00042	1.00165	6.069247
47580	-597.3755	-564.4067	-32.96879	880097.9	6.77663	0.76786	0.196776	0.0775999	0.226861	0.164252	0.194246	0.0605022	0.0797627	0.429641	1.51759	0.0836487	0.0256589	0.0603424	0.0599242	0.323218	0.0655016	0.0460851	0.153551	0.939865	0.163653	0.03236	0.122038	0.0278688	0.0583524	0.0720221	0.108266	0.0477642	0.998645	0.999654	1.00035	1.00136	6.105206
47590	-595.9735	-565.4841	-30.48944	172662.6	3.959786	0.425272	0.103468	0.180551	0.16129	0.115889	0.0850975	0.140176	0.1107	0.586019	1.79048	0.299861	0.022584	0.106486	0.0650461	0.529263	0.0551586	0.165089	0.228337	0.547305	0.140098	0.0571683	0.106992	0.0325896	0.0345957	0.0634324	0.10713	0.0407409	0.996943	0.999217	1.00078	1.00306	6.300823
47600	-595.4947	-568.8195	-26.67515	908218.6	4.710403	0.213648	0.126052	0.322246	0.0341481	0.191014	0.0576657	0.0739101	0.0912665	0.59057	1.36447	0.111076	0.0592958	0.113414	0.0258969	0.27698	0.0671526	0.0920301	0.110975	0.68462	0.247787	0.0218284	0.241798	0.0527702	0.0292562	0.0477735	0.0959696	0.106501	0.998667	0.999659	1.00034	1.00133	5.450119
47610	-596.6645	-568.1085	-28.556	123686.8	3.332474	0.320556	0.0333702	0.198991	0.0913334	0.179445	0.0328218	0.0585946	0.182023	0.539739	1.15518	0.235684	0.0662529	0.130349	0.0387023	0.199887	0.124575	0.0851823	0.0239895	0.781017	0.449795	0.085067	0.0750903	0.151895	0.014216	0.0325394	0.180664	0.0800078	0.996388	0.999075	1.00092	1.00362	5.546964
47620	-595.3626	-565.9456	-29.41703	292162.9	4.449158	0.364578	0.0696234	0.29927	0.0893394	0.170263	0.124686	0.0299809	0.127021	0.161575	1.62387	0.320946	0.119795	0.170598	0.0173701	0.290484	0.303135	0.060356	0.0300749	0.861157	0.295009	0.124835	0.0540807	0.111213	0.0112481	0.0468653	0.0771614	0.0973567	0.997649	0.999398	1.0006	1.00235	6.051888
47630	-601.1169	-571.6087	-29.50824	148866.5	4.617424	0.785862	0.0465578	0.0952686	0.0559792	0.0753189	0.0954808	0.032065	0.0844786	0.176114	1.22969	0.301021	0.0853248	0.140041	0.0282934	0.319929	0.436592	0.101732	0.0155182	1.0852	0.324516	0.0720523	0.066817	0.0539998	0.0126838	0.187236	0.0591289	0.0939796	0.996707	0.999157	1.00084	1.0033	6.060881
47640	-596.2302	-565.6561	-30.57411	662294.4	2.961395	0.544159	0.0530353	0.0913661	0.174701	0.240729	0.16862	0.0592328	0.0367198	0.265852	1.92599	0.217172	0.0384939	0.231528	0.0222367	0.221608	0.235003	0.0383198	0.00550111	0.568409	0.426692	0.0288488	0.0558684	0.0752778	0.0166773	0.0227663	0.040141	0.0672681	0.998439	0.999601	1.0004	1.00156	5.87222
47650	-586.0895	-559.1106	-26.97894	190649	4.272413	0.161265	0.0071013	0.0993947	0.0412581	0.294318	0.132547	0.0949222	0.0532284	0.475493	1.35547	0.222823	0.0323595	0.0460237	0.0578056	0.461881	0.219675	0.133089	0.0123458	0.804854	0.288307	0.0408618	0.0722302	0.11332	0.0136735	0.0330055	0.0806967	0.135736	0.99709	0.999255	1.00074	1.00291	5.483689
47660	-597.4023	-573.3024	-24.09989	37251.04	6.868031	0.186954	0.0099695	0.0482583	0.0564522	0.46352	0.0914419	0.0589294	0.0624372	0.407477	0.793389	0.12201	0.0311405	0.0801178	0.102597	0.18221	0.31779	0.0557223	0.00553396	0.765261	0.328506	0.068422	0.153547	0.0710729	0.0371686	0.0624084	0.095027	0.125271	0.993422	0.99831	1.00167	1.00659	4.782634
47670	-586.5454	-562.4664	-24.07898	135252.6	5.184926	0.111302	0.0161249	0.0630317	0.0647445	0.254024	0.162167	0.101578	0.0397081	0.534027	1.07191	0.148447	0.0535324	0.0425225	0.0476183	0.31973	0.317822	0.153713	0.0292422	0.533598	0.180799	0.0657735	0.0573123	0.13888	0.0190115	0.057068	0.131483	0.216957	0.996546	0.999115	1.00088	1.00346	4.932124
47680	-603.2997	-569.4587	-33.84098	890351.6	5.600594	0.423837	0.0150789	0.135426	0.176531	0.250116	0.108394	0.0555737	0.0304471	0.789682	1.75853	0.192192	0.0277812	0.0163447	0.0700026	0.395575	0.300039	0.179485	0.149948	0.586927	0.335678	0.0779239	0.0548286	0.0649384	0.029893	0.131822	0.0907972	0.218241	0.998653	0.999656	1.00034	1.00135	6.66603
47690	-589.3993	-558.0836	-31.31572	469627.6	3.219515	0.674553	0.0184559	0.125531	0.119875	0.147004	0.271192	0.0159288	0.0335883	0.312784	2.40067	0.166191	0.024808	0.0123568	0.103762	0.208735	0.130022	0.103653	0.05932	0.635458	0.129948	0.227503	0.0172575	0.0834889	0.0167729	0.015125	0.0840833	0.178519	0.998146	0.999526	1.00047	1.00186	6.316589
47700	-585.6861	-563.2842	-22.40186	665846.1	5.39629	0.394239	0.0191684	0.078139	0.130797	0.147373	0.274962	0.0344437	0.0267834	0.197593	1.1615	0.15458	0.0371623	0.0208089	0.0817304	0.268864	0.0707797	0.15424	0.041007	0.500997	0.109843	0.154378	0.022286	0.111249	0.108021	0.0465974	0.15833	0.114362	0.998443	0.999602	1.0004	1.00156	4.620233
47710	-587.3656	-563.9719	-23.39369	455586.9	3.53568	0.327142	0.0619208	0.182899	0.0342196	0.162059	0.133186	0.0360707	0.0283524	0.247701	0.8914	0.200833	0.0708714	0.0177416	0.078152	0.260606	0.0656283	0.02626	0.0264776	0.462239	0.32749	0.061762	0.0141488	0.0807178	0.103133	0.0360252	0.196688	0.0748877	0.998117	0.999518	1.00048	1.00188	4.208612
47720	-586.8233	-563.95	-22.87331	493036	4.459919	0.415493	0.108155	0.174525	0.0502106	0.108979	0.058285	0.0512718	0.0379507	0.362317	1.14875	0.162274	0.0365623	0.138127	0.0767334	0.246398	0.110618	0.0223943	0.00950542	0.494107	0.115474	0.274091	0.0155375	0.0745589	0.091621	0.0454469	0.108054	0.0467613	0.99819	0.999537	1.00046	1.00181	4.584199
47730	-586.8824	-560.7799	-26.10245	869381.8	4.058192	0.29874	0.161484	0.0772204	0.153889	0.171879	0.105357	0.0189534	0.106336	0.247122	1.39447	0.178642	0.0320609	0.0562341	0.0370248	0.443339	0.100042	0.0327093	0.0176911	0.772131	0.27953	0.125079	0.00390907	0.14487	0.121437	0.00938519	0.0414295	0.0945272	0.998637	0.999651	1.00035	1.00136	5.225487
47740	-593.3194	-565.4602	-27.85925	610000.2	5.445562	0.492617	0.130637	0.0789913	0.0724988	0.240291	0.0865935	0.0327296	0.0915332	0.193381	1.11589	0.250697	0.086957	0.0425416	0.0597374	0.694347	0.0807997	0.153338	0.0203804	0.665013	0.508705	0.0857529	0.00150977	0.107965	0.0592859	0.012331	0.157421	0.101915	0.998373	0.999584	1.00042	1.00163	5.623858
47750	-595.8613	-567.7255	-28.13573	788198	5.03254	0.374849	0.106195	0.0521677	0.153642	0.185276	0.107228	0.0311011	0.048662	0.745914	1.61001	0.136772	0.0544102	0.0282167	0.0918668	0.264413	0.181487	0.0411013	0.0615831	0.742265	0.142807	0.0164325	0.00720124	0.0807202	0.067313	0.0981828	0.134441	0.169326	0.998569	0.999634	1.00037	1.00143	5.733584
47760	-581.174	-555.4637	-25.7103	618889.1	5.287449	0.331914	0.0611885	0.134518	0.0892613	0.278136	0.0859194	0.0178642	0.0382468	0.450363	1.36955	0.136749	0.0658029	0.0210481	0.0246493	0.320076	0.049256	0.0543201	0.134968	0.463348	0.17906	0.126249	0.0228272	0.065759	0.128443	0.272749	0.0679711	0.250892	0.998385	0.999587	1.00041	1.00162	5.241126
47770	-594.8397	-565.8105	-29.02922	613851.7	4.665442	0.555489	0.0885278	0.0626929	0.104398	0.155996	0.0861026	0.00695298	0.0392471	0.177012	1.82737	0.12557	0.0209461	0.0703437	0.027774	0.473625	0.102037	0.100082	0.0780908	0.595287	0.25463	0.101787	0.0614404	0.0203273	0.0495334	0.550187	0.0458719	0.172322	0.998378	0.999585	1.00041	1.00162	5.953641
47780	-589.08	-564.065	-25.01506	510100.5	5.057756	0.564886	0.0564502	0.197759	0.0620238	0.259768	0.0698553	0.00182908	0.0324968	0.171388	1.09539	0.144297	0.0276608	0.0675336	0.0287206	0.448865	0.039944	0.100967	0.0977041	0.229637	0.398073	0.159272	0.100421	0.0229687	0.034936	0.417295	0.0755187	0.208015	0.998221	0.999545	1.00045	1.00178	5.113678
47790	-595.5423	-569.0014	-26.54082	927352	4.712206	0.352094	0.161768	0.187672	0.0504403	0.391924	0.0428627	0.00130904	0.0282142	0.228689	1.07968	0.157718	0.00601785	0.0493474	0.0816638	0.360193	0.0650349	0.12569	0.035729	0.255706	0.34042	0.0869254	0.185686	0.066394	0.0298611	0.627099	0.13824	0.285264	0.99868	0.999663	1.00034	1.00132	5.421642
47800	-592.8098	-567.3254	-25.48441	972657.1	5.874401	0.464937	0.112861	0.125305	0.0928161	0.149214	0.0730768	0.00106215	0.0113335	0.588687	0.93213	0.210323	0.0144208	0.0445791	0.123631	0.27536	0.0933552	0.0825714	0.050682	0.0823977	0.352887	0.215262	0.131527	0.103931	0.0122925	0.639018	0.0226919	0.136496	0.998711	0.999671	1.00033	1.00129	5.142847
