Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
6210	-573.2303	-531.6339	-41.59632	1.998192	6.772866	0.00529025	0.0840362	0.0650934	0.0175479	0.209489	0.174209	0.0768371	0.0739824	0.0135329	0.361513	0.133566	0.0133817	0.176069	0.0381383	0.148962	0.0869301	0.210479	0.140988	0.208758	0.0152667	0.0709351	0.179366	0.193732	0.171443	0.00789323	0.021145	0.0729391	0.384534	0.0852396	0.000806788	0.142923	0.0347878	0.0418236	0.238606	0.187749	0.219519	0.135307	0.572097	0.118977	0.0238352	0.0338199	0.441812	0.0854389	0.180556	0.107993	0.0352188	0.437792	0.116654	0.117716	0.0401905	0.100811	0.0498441	0.539007	0.0117861	0.0099505	0.0934254	0.119041	0.0048192	0.0862816	0.293059	0.654821	1.06994	1.98218	7.769887
6220	-566.9759	-522.4738	-44.50207	1.579842	7.475623	0.0336659	0.0597742	0.137224	0.00968349	0.258896	0.0816091	0.225315	0.222312	0.00736034	0.254619	0.121507	0.0120004	0.0806564	0.0174935	0.103473	0.291167	0.155524	0.0533076	0.352055	0.0149683	0.0820096	0.0848718	0.105585	0.120142	0.00239594	0.0715271	0.0206506	0.381455	0.0328549	0.00047456	0.25687	0.0422566	0.0355092	0.333953	0.207266	0.207751	0.0891647	0.204071	0.233912	0.03618	0.0368585	0.436367	0.0428252	0.446094	0.125183	0.12424	0.278084	0.173593	0.0143394	0.048374	0.104778	0.0706354	0.888902	0.0392423	0.00690959	0.0461743	0.169207	0.00304383	0.0921563	0.237397	0.601328	1.05479	2.10649	8.188517
6230	-567.2383	-525.4692	-41.7691	2.088197	8.086957	0.0128137	0.0891029	0.29062	0.0224571	0.228015	0.201815	0.218561	0.0588193	0.00589706	0.183724	0.0807141	0.00804895	0.0242746	0.0230749	0.115613	0.282466	0.254177	0.0642027	0.203872	0.0973053	0.121605	0.0446101	0.124741	0.491744	0.0048304	0.125285	0.016452	0.132668	0.0444129	0.000198709	0.110678	0.0390731	0.0915643	0.39217	0.0693074	0.224717	0.0423175	0.0869871	0.256778	0.0431215	0.0236227	0.554043	0.075666	0.373956	0.154301	0.0707795	0.304791	0.0758693	0.0396821	0.0407516	0.124753	0.0432902	0.67781	0.0326365	0.0127146	0.0255	0.131821	0.00144099	0.0976495	0.30358	0.664076	1.07205	1.9603	7.789917
6240	-556.3543	-517.424	-38.93024	5.028977	7.205583	0.0138505	0.0615254	0.362754	0.123483	0.15375	0.102767	0.211642	0.0529201	0.0023709	0.22517	0.0863097	0.0129235	0.0184154	0.0251193	0.332521	0.262263	0.511622	0.0467403	0.416521	0.0595338	0.0906368	0.139964	0.230882	0.298488	0.0106455	0.101359	0.0290454	0.258393	0.0283064	0.000893477	0.0893638	0.0590881	0.0918063	0.105343	0.00733799	0.109824	0.0814963	0.0865394	0.0399596	0.01959	0.0163331	0.188604	0.048862	0.2879	0.14812	0.0580539	0.213694	0.128884	0.0847644	0.0170408	0.124529	0.08367	0.788624	0.107981	0.00276701	0.0418711	0.0983176	0.00141362	0.0257788	0.503277	0.804651	1.08325	1.60882	7.428373
6250	-560.4812	-530.5486	-29.9326	2.639211	8.967888	0.0208296	0.0420645	0.199502	0.255328	0.107063	0.149759	0.266972	0.0223169	0.00369085	0.222265	0.0729037	0.0469837	0.058049	0.0355224	0.265993	0.0788826	0.190701	0.0212351	0.445001	0.0319168	0.0696581	0.0615484	0.207657	0.267623	0.0457023	0.0641312	0.0253812	0.238432	0.104397	0.000909599	0.0562627	0.0252715	0.134569	0.121274	0.0150461	0.260377	0.0505179	0.169944	0.0325866	0.0262876	0.0887691	0.309803	0.136699	0.214349	0.176287	0.0469754	0.28927	0.0430359	0.0280889	0.00758042	0.0644458	0.0639848	0.244036	0.0198022	0.0132622	0.0118184	0.0481571	0.000727497	0.0437854	0.35927	0.709369	1.08005	1.85132	6.365434
6260	-568.1988	-528.9899	-39.20888	3.583911	7.595258	0.0701157	0.0211048	0.186156	0.0600506	0.0863047	0.349178	0.181576	0.0264759	0.00420902	0.234498	0.0575541	0.0401248	0.0784749	0.0578577	0.210315	0.12682	0.199199	0.0319483	0.294023	0.190258	0.146098	0.0279658	0.133081	0.353022	0.0706141	0.177267	0.0410519	0.151148	0.0905428	0.000900533	0.0963485	0.010897	0.0842479	0.0578466	0.110927	0.114416	0.144372	0.395835	0.159102	0.100114	0.203815	0.239193	0.153282	0.150173	0.165278	0.129522	0.0882459	0.235569	0.0300526	0.00944575	0.190625	0.0345675	0.728003	0.0221966	0.0331751	0.0231094	0.0199666	0.000853378	0.053696	0.429933	0.759468	1.0842	1.7264	7.48281
6270	-559.1227	-526.2145	-32.90824	4.32424	8.402769	0.0649803	0.0354543	0.144652	0.0209917	0.0840394	0.230601	0.099098	0.026032	0.0033857	0.138445	0.0435968	0.049706	0.0265365	0.192214	0.119389	0.183023	0.201217	0.0690969	0.288773	0.125727	0.0567141	0.0254989	0.112213	0.307465	0.0416435	0.0524303	0.014276	0.168213	0.077623	0.000427673	0.152484	0.0416912	0.075622	0.0846119	0.170903	0.078306	0.0425651	0.143729	0.0845517	0.135995	0.425373	0.484967	0.17159	0.292062	0.0612367	0.0124059	0.0838342	0.388905	0.0153971	0.00513555	0.0737311	0.119295	0.250053	0.0350711	0.152542	0.0152527	0.020773	0.00334918	0.079196	0.471333	0.785725	1.08423	1.65872	6.70409
6280	-562.5321	-521.3631	-41.16901	3.310531	8.614632	0.0853785	0.0365784	0.323966	0.183497	0.0759158	0.227447	0.0725405	0.0811448	0.00123816	0.0900102	0.0420658	0.0379313	0.0261836	0.168536	0.105471	0.219658	0.155367	0.104474	0.739319	0.180252	0.126188	0.0291712	0.134902	0.409601	0.115386	0.184824	0.0845302	0.299959	0.0187157	0.00137197	0.191722	0.0756317	0.0803583	0.167084	0.0932123	0.0721066	0.0187237	0.0488455	0.0166107	0.162448	0.256113	0.564126	0.22596	0.167638	0.0506237	0.0159138	0.0483774	0.322268	0.0101732	0.0172902	0.0597928	0.124118	0.255756	0.0192111	0.136604	0.0212794	0.0406913	0.010948	0.0285106	0.411944	0.747391	1.08367	1.75699	7.66376
6290	-576.1433	-526.097	-50.04628	3.657138	7.262734	0.0929134	0.290644	0.213726	0.162656	0.0732903	0.26916	0.109933	0.0269811	0.00469225	0.175886	0.0427332	0.0531082	0.00707944	0.0494788	0.0432841	0.269409	0.108872	0.0823698	0.548967	0.173762	0.115347	0.0154535	0.339715	0.403464	0.0381007	0.185173	0.0685332	0.154393	0.0129769	0.00138851	0.329201	0.0689813	0.288482	0.115772	0.0379352	0.144864	0.00215389	0.262537	0.0161462	0.205531	0.13753	1.52453	0.163792	0.27032	0.0345457	0.0158634	0.0106309	0.414485	0.0133147	0.0497838	0.0958615	0.0761575	0.271656	0.0245146	0.0669251	0.0411385	0.0980858	0.0259265	0.0229263	0.434474	0.76245	1.08428	1.7188	8.963082
6300	-585.0043	-535.5251	-49.47923	5.17084	6.08217	0.0222882	0.183597	0.32075	0.243139	0.0480311	0.141033	0.151443	0.163044	0.0147427	0.189496	0.099879	0.0661624	0.00391623	0.0672251	0.0106512	0.336159	0.400887	0.0374789	0.722024	0.345957	0.0484276	0.0276028	0.20712	0.861861	0.033509	0.139199	0.0693661	0.122246	0.0467377	0.00140654	0.33922	0.058586	0.0806687	0.166095	0.0974746	0.101166	0.0027784	0.283102	0.0122283	0.21159	0.174361	0.44308	0.197928	0.0595239	0.0358644	0.17719	0.0152971	0.49233	0.0114797	0.048935	0.0837816	0.120209	0.219969	0.027765	0.0997643	0.141311	0.0521587	0.0366147	0.011759	0.509022	0.807942	1.08299	1.60004	8.927611
6310	-584.012	-532.7568	-51.2552	1.346951	6.943149	0.0213249	0.186256	0.146179	0.205864	0.0524963	0.249377	0.0391888	0.365041	0.00605938	0.107429	0.0459795	0.121788	0.00999914	0.0547749	0.031382	0.534301	0.222729	0.0665336	0.449481	0.219676	0.0723743	0.00547538	0.27679	0.559053	0.0406925	0.24745	0.123856	0.339531	0.12359	0.00306766	0.0475311	0.0577947	0.0964264	0.115769	0.477856	0.0658638	0.000781894	0.168222	0.01159	0.134189	0.245506	1.13907	0.0993762	0.0181775	0.0386988	0.0697864	0.0104472	0.570959	0.00561775	0.0610432	0.0381707	0.0916451	0.278876	0.033486	0.0754595	0.0809007	0.084062	0.10723	0.0242862	0.200682	0.560927	1.04001	2.19838	9.176566
6320	-562.831	-521.5578	-41.27325	1.479987	7.254068	0.175682	0.101576	0.0816339	0.15028	0.0634581	0.263685	0.0487908	0.395231	0.00860609	0.0754136	0.0332233	0.0830252	0.00720553	0.0850403	0.0296626	0.288959	0.385072	0.0742744	0.524068	0.297101	0.0522227	0.00263311	0.429877	0.529112	0.0391686	0.17614	0.0572479	0.210144	0.0264164	0.0068804	0.0721458	0.013537	0.0795893	0.0667364	0.235485	0.0290134	0.000456004	0.150615	0.0199192	0.119302	0.0484276	0.690005	0.115019	0.0183586	0.0324506	0.152923	0.00950348	0.18373	0.0159947	0.0676571	0.027737	0.1155	0.220609	0.0621044	0.279573	0.0957355	0.051683	0.0579925	0.0212911	0.222214	0.585191	1.04922	2.14337	7.754923
6330	-561.2851	-521.1722	-40.11282	1.870291	6.625732	0.125264	0.180778	0.236751	0.156896	0.048626	0.238201	0.0738648	0.265458	0.00989934	0.0421602	0.0164412	0.0921448	0.0235111	0.0606081	0.0156648	0.349333	0.100521	0.217147	1.0373	0.107188	0.0666047	0.00688085	0.118575	0.344874	0.0432478	0.111149	0.0537598	0.230603	0.0289217	0.01476	0.0420594	0.0208556	0.188779	0.040659	0.326307	0.027057	0.000524522	0.0312253	0.0309686	0.0875425	0.105147	0.957594	0.021595	0.0353868	0.0338155	0.0918525	0.0120395	0.126815	0.00629337	0.156463	0.0400256	0.111485	0.240535	0.032652	0.0975045	0.0948921	0.0958061	0.041906	0.0124753	0.277284	0.640472	1.06638	2.01587	7.527391
6340	-563.2151	-520.7889	-42.42629	2.435003	7.190821	0.152656	0.099966	0.239968	0.090553	0.0844754	0.0806055	0.0630549	0.252897	0.0105744	0.0553633	0.0193592	0.102183	0.0171718	0.101456	0.0154828	0.390373	0.0380652	0.0547848	0.678686	0.225121	0.0562798	0.021347	0.37551	0.239904	0.0245777	0.0714954	0.0354592	0.163129	0.262229	0.00838614	0.0161023	0.144082	0.0223429	0.0362081	0.057706	0.0798809	0.000608672	0.0977788	0.02401	0.0731861	0.262451	1.32955	0.0522078	0.0339584	0.13436	0.0303782	0.0213014	0.118713	0.00775519	0.168772	0.0685876	0.081551	0.425489	0.05319	0.192286	0.153443	0.0654451	0.120872	0.0100575	0.340207	0.694515	1.07785	1.88743	7.913388
6350	-554.2799	-518.5886	-35.69125	2.409125	8.347449	0.0943529	0.17281	0.25555	0.227378	0.0264181	0.0685878	0.0239939	0.174501	0.014169	0.147673	0.0159305	0.0225825	0.0448651	0.139435	0.00887932	0.315852	0.291186	0.0933559	0.586582	0.332592	0.0126864	0.0417769	0.219968	0.119871	0.0141747	0.116602	0.00764765	0.16095	0.331103	0.0247935	0.0185756	0.0890931	0.0081695	0.0523332	0.020302	0.0166753	0.0039591	0.361203	0.0183225	0.121353	0.28411	0.58991	0.0237676	0.072073	0.157777	0.0565482	0.0253713	0.168315	0.00517274	0.0165505	0.0698423	0.155369	0.154776	0.0127589	0.110436	0.0946308	0.118732	0.0997635	0.0043945	0.337668	0.692488	1.07752	1.89233	7.036555
6360	-551.1166	-518.3984	-32.71822	2.375422	9.358975	0.0458436	0.112949	0.0947292	0.122648	0.0450852	0.137918	0.0348338	0.187747	0.0116799	0.0516176	0.0224153	0.0111413	0.0461787	0.12232	0.055477	0.351681	0.310269	0.168581	0.355358	0.104186	0.0570186	0.0522156	0.277695	0.252222	0.0553706	0.0551393	0.0100351	0.0729817	0.249384	0.0604204	0.0621558	0.0347534	0.0598228	0.136766	0.00693629	0.0598561	0.00681452	0.101823	0.0160844	0.135745	0.310149	0.452127	0.0200331	0.131155	0.176927	0.0620367	0.00601161	0.128681	0.00417747	0.0123201	0.0763468	0.209149	0.136771	0.032026	0.318434	0.183075	0.152088	0.0810102	0.00940471	0.334318	0.689796	1.07706	1.89882	6.657818
6370	-551.4068	-520.8529	-30.55395	1.471715	10.38886	0.0439496	0.0551345	0.08085	0.0568354	0.0310158	0.189602	0.085172	0.240901	0.0300035	0.156459	0.0368264	0.0079098	0.0334595	0.083308	0.0496642	0.279644	0.336554	0.225525	0.229401	0.0849604	0.0720058	0.0294812	0.357316	0.123583	0.104459	0.112391	0.0227502	0.172683	0.073123	0.105183	0.130091	0.0189973	0.0359731	0.152547	0.00586725	0.0679908	0.0055009	0.0932289	0.0307904	0.0631758	0.322031	0.279581	0.0254991	0.142599	0.0207243	0.312688	0.0032534	0.0938946	0.00632579	0.0130945	0.0513875	0.182702	0.209099	0.0806278	0.175093	0.10187	0.0624488	0.135829	0.0294846	0.22092	0.58378	1.04872	2.14658	6.362546
6380	-574.379	-538.9576	-35.42146	1.539797	9.95039	0.0137365	0.042626	0.221443	0.143955	0.0303783	0.1952	0.140417	0.0940645	0.0183826	0.26664	0.0299841	0.0515206	0.0491354	0.104359	0.0747291	0.224068	0.320766	0.177122	0.131226	0.0456429	0.0430699	0.010596	0.40641	0.106508	0.057652	0.0621133	0.0473803	0.0683156	0.0281755	0.0415972	0.124641	0.0595532	0.0100586	0.0802804	0.0184083	0.0930649	0.00670513	0.0907361	0.0382567	0.0216596	0.465173	0.672213	0.0738926	0.0961321	0.0282918	0.408769	0.0044558	0.037554	0.00374178	0.00328532	0.231049	0.0942575	0.463298	0.158684	0.0769678	0.117944	0.0558422	0.095104	0.00798531	0.231405	0.595049	1.05268	2.12087	6.885217
6390	-565.6614	-531.664	-33.9974	0.7884483	8.21165	0.0678251	0.0835373	0.240553	0.0949857	0.0205949	0.172452	0.0780028	0.131463	0.0321978	0.104642	0.00254044	0.0351904	0.0424188	0.0540333	0.124025	0.462944	0.320187	0.211119	0.410592	0.159192	0.0240812	0.00965759	0.137352	0.171264	0.0599055	0.033649	0.0228195	0.20958	0.0318027	0.0473864	0.0877354	0.0540839	0.00737596	0.194324	0.0716622	0.106944	0.00559163	0.141322	0.00801753	0.19785	0.332912	0.711069	0.106936	0.0675131	0.0108602	0.298186	0.0130205	0.058836	0.00352057	0.00358682	0.118437	0.0290522	0.222761	0.0564971	0.0183644	0.0737986	0.149803	0.0612958	0.0247558	0.0930984	0.402441	0.953702	2.55076	6.832107
6400	-558.8619	-525.1274	-33.7345	1.451996	8.239575	0.0734528	0.113905	0.128744	0.214278	0.0900307	0.245725	0.105078	0.170457	0.118256	0.139213	0.00159079	0.0379119	0.0350508	0.156519	0.259099	0.249201	0.0944782	0.096734	0.29004	0.174145	0.0095974	0.00985669	0.26527	0.162586	0.0333867	0.0146894	0.0267036	0.234853	0.032758	0.0803501	0.0605331	0.0906265	0.0455393	0.150504	0.0411358	0.109541	0.00829582	0.155478	0.012941	0.108713	0.237624	0.703884	0.134791	0.0403261	0.0135249	0.159254	0.057471	0.0782179	0.0265672	0.00216437	0.162438	0.142279	0.0580643	0.0189411	0.00743191	0.16858	0.0840346	0.202889	0.0549318	0.217811	0.580366	1.04747	2.15435	6.800676
6410	-584.7518	-540.9343	-43.81747	2.808123	6.445292	0.0554398	0.0537099	0.371336	0.117195	0.107423	0.474561	0.089088	0.177479	0.0609696	0.0704371	0.0032789	0.0325013	0.0808538	0.101194	0.482613	0.247587	0.145928	0.118257	0.612493	0.201788	0.0172057	0.0402419	0.151768	0.0460327	0.018652	0.0152851	0.0840193	0.133759	0.100167	0.0833004	0.0404712	0.295438	0.0645627	0.214553	0.0688356	0.114251	0.0103061	0.220573	0.0177535	0.0452438	0.428071	0.432941	0.161306	0.0624275	0.022284	0.293949	0.0524398	0.0648381	0.0170473	0.00453246	0.120747	0.28507	0.0399558	0.010116	0.00394664	0.22755	0.051402	0.302775	0.0978086	0.373851	0.720319	1.08139	1.82444	8.065759
6420	-570.4371	-524.318	-46.11907	1.375911	5.570764	0.0636476	0.0635343	0.323456	0.103432	0.11688	0.136244	0.145345	0.132869	0.0505986	0.21089	0.0016786	0.0175591	0.0318288	0.110625	0.383078	0.334038	0.106129	0.29794	0.733224	0.176076	0.0967101	0.0764005	0.0483164	0.0205101	0.0393557	0.026423	0.0547089	0.0529242	0.228619	0.109205	0.0370096	0.472886	0.0293908	0.162517	0.0609709	0.239016	0.00875825	0.107494	0.0278692	0.154692	0.44466	0.826621	0.0620619	0.0532907	0.00411862	0.0990323	0.0577274	0.0645243	0.0353755	0.00141837	0.0793934	0.273766	0.0894989	0.0233617	0.0136806	0.134326	0.057468	0.210136	0.108853	0.205501	0.566508	1.04222	2.18577	8.232163
6430	-567.8937	-529.4004	-38.49335	1.50907	7.798316	0.0954254	0.0369439	0.158279	0.0435185	0.0633703	0.154179	0.119286	0.254388	0.0617296	0.168574	0.00100192	0.00662365	0.0184266	0.079154	0.0800851	0.207791	0.130906	0.104263	0.671913	0.148308	0.151288	0.0475055	0.0388574	0.194966	0.0174545	0.0542032	0.0373837	0.0710907	0.112909	0.053687	0.017798	0.2724	0.00894615	0.0530749	0.303923	0.201314	0.00370761	0.11139	0.0442953	0.147507	0.584793	0.940252	0.0292623	0.122483	0.00424534	0.0273854	0.0879973	0.0615779	0.025999	0.00321802	0.0657831	0.273925	0.0730071	0.151157	0.0190668	0.0412952	0.103638	0.11417	0.113492	0.22672	0.590059	1.05095	2.13227	7.390616
6440	-560.5545	-523.0256	-37.52895	1.324854	7.35749	0.121723	0.0129684	0.103402	0.0326541	0.0518018	0.260577	0.0530074	0.156508	0.0197963	0.238189	0.000506682	0.0259245	0.0301014	0.0749819	0.110218	0.234669	0.0778845	0.146006	0.280685	0.0886173	0.245936	0.0268139	0.0439308	0.364053	0.0290719	0.0366762	0.133777	0.0295613	0.262947	0.110721	0.0309962	0.205882	0.00685549	0.0331762	0.305519	0.41296	0.00305531	0.0986226	0.0328561	0.0945348	0.36156	0.832397	0.0191215	0.139369	0.0086838	0.0244502	0.0295196	0.0635085	0.00771394	0.00858877	0.0192725	0.321748	0.14285	0.163247	0.0489485	0.15691	0.0287556	0.0634341	0.17947	0.196955	0.556546	1.03824	2.20826	7.247714
6450	-569.3424	-535.1341	-34.20832	1.606812	10.28553	0.348921	0.0221631	0.18399	0.035299	0.0632424	0.23966	0.163576	0.408415	0.0475479	0.202123	0.000311367	0.0188902	0.0371071	0.0327183	0.138934	0.1396	0.166856	0.253471	0.234251	0.193618	0.149281	0.0271332	0.0937668	0.373233	0.0220624	0.038357	0.0376853	0.0188384	0.216457	0.138399	0.0636621	0.0940608	0.00210143	0.0474483	0.140367	0.144798	0.00804354	0.0589293	0.0207484	0.11212	0.461034	0.622564	0.0145375	0.0654201	0.0172858	0.0498611	0.0388172	0.0544742	0.0100983	0.00763138	0.0146865	0.10536	0.138452	0.0480322	0.0280597	0.0955873	0.0243249	0.0922379	0.0997784	0.241361	0.605421	1.05612	2.09709	6.726428
6460	-570.4951	-534.0244	-36.47072	1.323515	10.19577	0.163461	0.0257708	0.0965703	0.0623007	0.242145	0.173282	0.149045	0.402195	0.0928367	0.218082	0.000353763	0.0149121	0.0177361	0.0371764	0.241664	0.211606	0.11745	0.088151	0.500444	0.123136	0.0512232	0.012392	0.189722	0.330083	0.0707895	0.0661475	0.0526974	0.0214915	0.0754888	0.0290838	0.0755994	0.127764	0.00372377	0.0514253	0.143651	0.0568817	0.0281213	0.00830607	0.0154026	0.326732	0.58669	0.466664	0.00945834	0.0367828	0.0712456	0.041186	0.0151125	0.0537801	0.019405	0.0268817	0.00516379	0.209895	0.27944	0.0693006	0.0316432	0.0547291	0.00631377	0.0954351	0.16441	0.196728	0.556277	1.03813	2.20887	6.958581
6470	-565.9666	-527.6342	-38.33248	2.869791	8.788553	0.209249	0.0371409	0.236261	0.132539	0.114429	0.281867	0.128821	0.24198	0.0592111	0.0696039	0.00114888	0.0432938	0.0312602	0.0500691	0.395831	0.255337	0.398247	0.0315304	0.430607	0.0804249	0.107507	0.0170291	0.351643	0.136357	0.0592331	0.116159	0.0129225	0.00721475	0.114977	0.041669	0.108371	0.100819	0.00323295	0.10742	0.215502	0.135733	0.0425074	0.017321	0.0246169	0.118745	0.240791	0.643881	0.00582463	0.0347425	0.120691	0.12289	0.0609017	0.0401334	0.0211078	0.0558102	0.011748	0.171477	0.219321	0.104328	0.0303652	0.122165	0.00510358	0.0744633	0.165995	0.378931	0.724054	1.08179	1.81522	7.319571
6480	-577.0194	-537.9439	-39.07552	2.079252	7.154092	0.291468	0.200709	0.254522	0.145837	0.125009	0.219986	0.0456964	0.307398	0.050542	0.103988	0.000344743	0.0857399	0.00955702	0.119016	0.336456	0.467956	0.181934	0.017645	0.352741	0.214228	0.0600103	0.0153621	0.220104	0.18371	0.0617713	0.0909946	0.0127439	0.0168343	0.140638	0.0363039	0.0477386	0.153873	0.0355738	0.0563233	0.302567	0.0711905	0.103391	0.0808376	0.0126482	0.176749	0.320122	0.615851	0.00961545	0.161419	0.0631237	0.0275475	0.0829388	0.200172	0.0802677	0.0312931	0.00652129	0.0292912	0.0739934	0.0604835	0.028845	0.141643	0.0236426	0.013259	0.0642725	0.302555	0.663185	1.07185	1.96241	7.444439
6490	-564.9062	-525.5777	-39.32847	1.982084	7.519336	0.0762106	0.217218	0.134447	0.100998	0.131142	0.207344	0.0484647	0.417606	0.0370142	0.11831	0.00142496	0.0413947	0.00315111	0.0683186	0.250663	0.324682	0.148129	0.026841	0.745432	0.102054	0.0489561	0.0235821	0.170662	0.146996	0.0235105	0.100048	0.0160292	0.0459627	0.237792	0.0437501	0.060145	0.0737588	0.0254577	0.0338344	0.240215	0.173821	0.199451	0.063451	0.0189976	0.0912668	0.149981	0.859778	0.00357945	0.223835	0.0600035	0.193656	0.0215337	0.122711	0.145907	0.0512055	0.00842635	0.203248	0.0682825	0.0345171	0.0782214	0.15529	0.0425464	0.00618872	0.0300159	0.291127	0.653095	1.06953	1.98624	7.497459
6500	-581.1726	-543.5368	-37.63579	1.575035	9.800015	0.12605	0.3428	0.0917489	0.168005	0.0873982	0.264651	0.0733834	0.189213	0.0199955	0.0739141	0.000919356	0.0402396	0.00452302	0.0695171	0.171526	0.101535	0.230822	0.0403186	0.308068	0.184256	0.054971	0.0219412	0.18888	0.217709	0.00873477	0.283658	0.0321567	0.0667045	0.259565	0.0308036	0.384424	0.132136	0.0401958	0.00921234	0.109712	0.0827902	0.106899	0.0957151	0.0336441	0.142079	0.0758478	0.639677	0.000774415	0.1826	0.106402	0.100911	0.02032	0.070252	0.0510487	0.0855855	0.00745445	0.217663	0.13406	0.0460462	0.135886	0.116434	0.0795516	0.00166159	0.165218	0.236684	0.600587	1.05454	2.10819	7.12821
6510	-566.4256	-526.7053	-39.72033	1.572187	7.720431	0.100807	0.090256	0.124933	0.268728	0.140709	0.348733	0.105192	0.160528	0.0124466	0.041641	0.00651151	0.0636444	0.00415964	0.156285	0.132134	0.15205	0.137569	0.111416	0.790242	0.333535	0.0424431	0.0245299	0.0902937	0.172133	0.0193348	0.0895729	0.018525	0.144947	0.203159	0.0190579	0.403877	0.0603034	0.046513	0.00954845	0.172239	0.143974	0.138011	0.0440669	0.0274867	0.13465	0.0759907	0.960011	0.000412701	0.0827647	0.201285	0.0402878	0.00262671	0.0613473	0.0291292	0.0167797	0.00744015	0.0597014	0.17903	0.0298278	0.157176	0.0817393	0.174729	0.00234287	0.100606	0.236261	0.600147	1.05439	2.1092	7.549411
6520	-575.9361	-536.8117	-39.1244	3.482463	9.129601	0.108195	0.0755748	0.0273832	0.2052	0.132406	0.191384	0.150622	0.224463	0.0381546	0.093483	0.0265359	0.0524626	0.00680849	0.110027	0.120058	0.454299	0.187153	0.0439839	0.859153	0.114834	0.0298252	0.0290082	0.160389	0.0157785	0.0187167	0.237946	0.0275948	0.0984219	0.137215	0.0612509	0.169124	0.0597591	0.0858811	0.00679858	0.0523094	0.247184	0.0432051	0.0646249	0.0919073	0.219988	0.111683	0.429336	0.000310247	0.0624672	0.248959	0.0462312	0.0081712	0.357299	0.00344727	0.0723007	0.00287845	0.0830157	0.377991	0.0542534	0.166249	0.0636375	0.131748	0.0104571	0.0619087	0.423455	0.755168	1.08405	1.73733	7.371449
6530	-577.8612	-545.3797	-32.48146	3.215234	8.079536	0.185018	0.0433957	0.0225004	0.101519	0.101374	0.165946	0.144789	0.244145	0.0446671	0.121422	0.0352086	0.129397	0.00649455	0.11307	0.139642	0.2795	0.113105	0.0263096	0.647665	0.13337	0.077718	0.0421917	0.0715083	0.0501707	0.00953312	0.0655823	0.0170578	0.10114	0.149009	0.044794	0.0375811	0.0552489	0.0739375	0.0227577	0.0455663	0.123216	0.0286301	0.0331849	0.141271	0.0989192	0.0874193	0.394608	0.00181409	0.227894	0.328461	0.0406776	0.00403989	0.228949	0.00540717	0.0617122	0.002267	0.0447877	0.426589	0.0767319	0.193056	0.0527593	0.26133	0.0528748	0.0620918	0.405257	0.742789	1.08339	1.76856	6.641025
6540	-577.4078	-535.3934	-42.01438	6.49468	7.717632	0.168124	0.0684874	0.0184169	0.255507	0.0788549	0.366401	0.0965709	0.315017	0.033482	0.285157	0.0256339	0.16843	0.014968	0.113118	0.0897371	0.242736	0.0622638	0.0161746	0.610013	0.108149	0.068305	0.105952	0.201999	0.089597	0.0129415	0.0920183	0.0127829	0.0700963	0.182094	0.0469436	0.163072	0.00836694	0.144991	0.0396273	0.0928454	0.253621	0.0578547	0.0141577	0.311667	0.0585627	0.0639878	0.388995	0.00417364	0.17277	0.111612	0.0768007	0.00958804	0.342023	0.00404549	0.0498811	0.00199178	0.137889	0.474781	0.172394	0.113531	0.0212396	0.134312	0.142985	0.258962	0.55437	0.832785	1.08013	1.53272	7.846697
