Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	br_lens[60]	br_lens[61]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
16710	-1376.084	-1348.169	-27.91503	666942.4	7.101997	0.0191747	0.0152368	0.0516104	0.00747784	0.0484828	0.0440029	0.0825896	0.022559	0.366977	0.0135668	0.0229719	0.0419376	0.021306	0.0245712	0.034065	0.0403879	0.0607884	0.0133135	0.0228758	0.112872	0.23821	0.116629	0.0670152	0.00610717	0.154117	0.00147121	0.195798	0.0110965	0.0162739	0.127933	0.101748	0.0494118	0.155111	0.0558327	0.382326	0.0835167	0.109079	0.628684	0.0608591	0.00984981	0.0753215	0.0131042	0.0279561	0.0105612	0.026166	0.130374	0.186208	0.00687358	0.186801	0.125662	0.224024	0.0964529	0.177058	0.130908	0.207054	0.121313	0.0376365	0.0847849	0.270931	0.0189111	0.0551803	0.998444	0.999602	1.0004	1.00156	5.85112
16720	-1361.967	-1342.966	-19.00154	518307.9	10.01495	0.0189588	0.00370072	0.0951633	0.01778	0.0328353	0.0426072	0.0813096	0.050329	0.19396	0.00944094	0.0336182	0.0403441	0.0385397	0.0216009	0.0155262	0.0337851	0.0350333	0.0370087	0.0438546	0.0302522	0.290895	0.150091	0.0177756	0.00439157	0.0733098	0.00363762	0.0774342	0.035759	0.0112402	0.0821003	0.125737	0.0304971	0.242623	0.0414516	0.439692	0.117903	0.0667	0.451665	0.125682	0.0228151	0.0589301	0.0246233	0.0443498	0.00873321	0.0250162	0.097654	0.198495	0.00661974	0.162119	0.0508321	0.218605	0.100778	0.150138	0.132948	0.18005	0.139568	0.015289	0.0418744	0.26153	0.0270695	0.0622601	0.998235	0.999548	1.00045	1.00177	5.294528
16730	-1366.896	-1359.942	-6.954438	338755.9	16.14498	0.0168351	0.00512302	0.0306493	0.0150097	0.0235585	0.0348764	0.0845672	0.0420405	0.235924	0.0164938	0.0338412	0.0873275	0.0691505	0.0293464	0.00716885	0.0441418	0.044203	0.0561743	0.0628359	0.0649697	0.182412	0.191563	0.0414975	0.0130923	0.0708134	0.0140399	0.0387598	0.041879	0.00938443	0.0520513	0.114672	0.0278848	0.115129	0.0866528	0.144332	0.125086	0.0586541	0.321243	0.171901	0.0335353	0.0992325	0.0386771	0.0343159	0.012698	0.00276387	0.0675928	0.104261	0.00588111	0.10773	0.0727307	0.124481	0.0999672	0.0485913	0.146922	0.114896	0.0659941	0.0138254	0.0354544	0.122589	0.0091366	0.0798232	0.997817	0.999441	1.00056	1.00218	4.266383
16740	-1362.036	-1359.58	-2.455805	154437.1	15.6954	0.0115155	0.00583396	0.035253	0.0134704	0.03147	0.0278639	0.0926346	0.0707875	0.147457	0.0322512	0.0366727	0.139333	0.034553	0.106588	0.00540977	0.0559414	0.0971238	0.0260137	0.0297613	0.0543547	0.206307	0.126887	0.0333104	0.0111999	0.0968761	0.0131912	0.0295429	0.0470264	0.0044141	0.053024	0.107233	0.0168608	0.0983267	0.0466258	0.141097	0.117717	0.0439173	0.213276	0.154953	0.0644579	0.0445825	0.0058932	0.029744	0.0342458	0.00263892	0.169371	0.105792	0.0176091	0.0525386	0.0817585	0.128803	0.090127	0.0956152	0.0942027	0.0734171	0.0483681	0.0253192	0.0505251	0.0959229	0.00547199	0.0654598	0.996767	0.999172	1.00082	1.00324	3.997937
16750	-1366.511	-1358.024	-8.487387	28948.09	11.75784	0.0131249	0.0117667	0.0364655	0.0157256	0.0570378	0.0581549	0.071043	0.0518116	0.233928	0.0258458	0.0412074	0.0881164	0.0259199	0.0549902	0.00139367	0.133963	0.0861583	0.0216853	0.0517312	0.0355919	0.119387	0.077552	0.0193101	0.037749	0.162633	0.0136441	0.0293341	0.00999196	0.00975737	0.0600768	0.0578295	0.053812	0.153773	0.0309861	0.176686	0.0411263	0.151304	0.386121	0.129114	0.0538187	0.0587481	0.00494271	0.0357448	0.0274408	0.00303721	0.215907	0.0934026	0.0070264	0.0578911	0.110802	0.106282	0.13989	0.160532	0.0819328	0.0433137	0.0677627	0.0145778	0.0666496	0.186392	0.00394817	0.0423194	0.992539	0.998082	1.0019	1.00748	4.418211
16760	-1354.859	-1345.152	-9.706798	174702.6	13.90526	0.0151817	0.0203404	0.128348	0.00676071	0.0452753	0.0373443	0.0352708	0.050359	0.215579	0.0174548	0.0245784	0.0712019	0.049924	0.0165322	0.000328886	0.107078	0.117686	0.00558027	0.060957	0.00983519	0.203261	0.0795212	0.0472022	0.0581852	0.0462438	0.0238161	0.0367767	0.0245618	0.0192149	0.0176031	0.138852	0.0405944	0.116286	0.00628795	0.192191	0.0531198	0.134206	0.336372	0.0684061	0.0401567	0.162008	0.0155854	0.0697655	0.0335497	0.00187957	0.160673	0.145061	0.0124217	0.0980472	0.0759984	0.111585	0.16552	0.128011	0.135186	0.0569294	0.0720278	0.0183466	0.0839766	0.199846	0.00639357	0.0572969	0.996961	0.999222	1.00078	1.00304	4.528582
16770	-1354.319	-1338.846	-15.47315	371992.6	12.77783	0.00742163	0.0116907	0.171957	0.009279	0.068424	0.0639412	0.0347249	0.0388382	0.187604	0.0226437	0.0220072	0.0912148	0.0160843	0.0331532	0.0011646	0.031382	0.124809	0.0234846	0.0796158	0.056956	0.117103	0.098584	0.0557062	0.0672267	0.0784822	0.0216756	0.0258569	0.0265315	0.0429263	0.0149052	0.0667637	0.106633	0.16739	0.0436873	0.270648	0.150639	0.0833147	0.518565	0.103971	0.051573	0.0940605	0.024085	0.00752408	0.0418923	0.00303745	0.111222	0.115729	0.0097197	0.158542	0.0628131	0.0716305	0.164522	0.151441	0.183044	0.0935793	0.065705	0.010891	0.0887826	0.236616	0.00823055	0.0817716	0.997917	0.999467	1.00053	1.00208	4.993419
16780	-1372.853	-1357.861	-14.99226	477932.6	15.28196	0.00445942	0.0136878	0.0347911	0.00961475	0.116923	0.062907	0.0269567	0.0357269	0.178063	0.0201161	0.0204335	0.0877802	0.0173541	0.0249827	0.000871344	0.00961833	0.0706565	0.0261259	0.0434138	0.0588481	0.148951	0.0768311	0.0675439	0.0360075	0.0614405	0.0175555	0.0463419	0.0166078	0.0570747	0.00364554	0.0285147	0.115187	0.093387	0.03752	0.377616	0.0420567	0.115544	0.341688	0.18937	0.0513798	0.163662	0.0846321	0.0220888	0.0897619	0.000460977	0.147888	0.10329	0.0121115	0.11437	0.025823	0.0664689	0.363494	0.229589	0.104522	0.0699676	0.0481244	0.013803	0.0704474	0.142943	0.0201755	0.144083	0.998162	0.99953	1.00047	1.00184	4.825297
16790	-1357.088	-1342.245	-14.84338	206392.3	14.02422	0.00748876	0.0269767	0.0601393	0.017165	0.0563792	0.0358757	0.00207008	0.0537544	0.152064	0.028807	0.0499805	0.127506	0.0303209	0.034738	0.000587559	0.0114654	0.0759885	0.0328289	0.0532674	0.0394168	0.246765	0.063754	0.0196526	0.0568566	0.11029	0.0689189	0.0344656	0.0189703	0.0291846	0.0116459	0.0370941	0.0890225	0.136226	0.0361535	0.315201	0.0549513	0.137017	0.399836	0.110488	0.0573588	0.135936	0.0628546	0.0312088	0.065849	0.00131819	0.176392	0.193538	0.0175305	0.107713	0.0396176	0.107758	0.206701	0.212042	0.0985147	0.101939	0.0702974	0.0145788	0.0426481	0.0992281	0.0233888	0.152067	0.997203	0.999284	1.00071	1.0028	4.89179
16800	-1349.236	-1337.716	-11.52005	781385.5	13.15802	0.00216646	0.0297565	0.0447294	0.0141984	0.0529019	0.0529015	0.00925929	0.045261	0.133551	0.0223787	0.0199779	0.157892	0.0292536	0.0386232	0.000488267	0.0105688	0.064862	0.0409292	0.0496197	0.138818	0.160914	0.0833525	0.0111823	0.0314034	0.105083	0.0764538	0.0288287	0.0248224	0.0432663	0.0235462	0.0985415	0.0788064	0.137351	0.0138849	0.327894	0.034888	0.0252608	0.397526	0.0694383	0.0382645	0.149609	0.070224	0.0316259	0.0574601	0.0013068	0.0685043	0.124885	0.0134999	0.051893	0.10738	0.134696	0.169749	0.11159	0.186854	0.104923	0.111456	0.0230182	0.0769413	0.188075	0.0210648	0.10525	0.998562	0.999632	1.00037	1.00144	4.678853
16810	-1359.667	-1346.411	-13.2555	993370.6	14.58476	0.00189499	0.0234412	0.100289	0.012578	0.0415711	0.0452861	0.0168334	0.0379212	0.409074	0.0289614	0.0354	0.112924	0.0243215	0.0285091	0.000420552	0.00375378	0.0568619	0.0156074	0.0207841	0.0749699	0.243426	0.0488605	0.045125	0.0689485	0.0871781	0.0743517	0.0436276	0.0915993	0.0629086	0.0312125	0.0733342	0.0533115	0.0847361	0.00970949	0.253309	0.0350153	0.0210986	0.390741	0.0690062	0.0362091	0.176714	0.0532216	0.0396613	0.0297453	0.00278121	0.0860987	0.142421	0.00519602	0.0410021	0.112133	0.148147	0.260431	0.0301173	0.154927	0.129935	0.143314	0.0351705	0.0661623	0.0760087	0.0164256	0.0864159	0.998725	0.999674	1.00033	1.00128	4.751139
16820	-1364.7	-1348.72	-15.97995	246565	11.00884	0.00221288	0.0401866	0.0620971	0.0157102	0.0533973	0.0662923	0.034987	0.052531	0.155335	0.00799335	0.0195542	0.132627	0.0190167	0.0264085	0.0008802	0.00692703	0.0725699	0.027929	0.0286147	0.0542044	0.180104	0.076129	0.0416333	0.0207869	0.088927	0.0656441	0.0264763	0.0939679	0.147687	0.0351028	0.161731	0.0961209	0.0800736	0.0739145	0.493391	0.105245	0.0331543	0.459611	0.20823	0.0194566	0.173177	0.0347923	0.118314	0.0376529	0.0106923	0.0872854	0.0675616	0.00678717	0.0790993	0.182204	0.0897601	0.115647	0.0297624	0.192425	0.070787	0.10989	0.0416015	0.0393693	0.0756612	0.00468623	0.0942764	0.997441	0.999345	1.00065	1.00256	5.048294
16830	-1362.633	-1351.872	-10.76084	823351.7	13.3903	0.00544175	0.0148721	0.104283	0.018206	0.015599	0.0537902	0.0362079	0.0674677	0.164293	0.00225473	0.0365038	0.0806088	0.024646	0.0410639	0.000853412	0.0426788	0.041948	0.011427	0.0198071	0.0268903	0.23114	0.0760805	0.0530217	0.0218964	0.0856546	0.0308606	0.041729	0.0363711	0.137984	0.0295966	0.0451721	0.0744232	0.0770655	0.0519204	0.310188	0.189304	0.0621898	0.377944	0.134465	0.0238285	0.18964	0.00518389	0.163332	0.0446819	0.00857446	0.053979	0.136367	0.00606273	0.024607	0.22922	0.144633	0.153203	0.0216151	0.169036	0.0949518	0.067563	0.0373848	0.0420949	0.0524059	0.00489421	0.0681313	0.9986	0.999642	1.00036	1.0014	4.617239
16840	-1364.569	-1353.612	-10.95645	829989.5	10.62959	0.0046246	0.0186935	0.0353011	0.0399565	0.018523	0.0662111	0.0441507	0.0359534	0.180571	0.00113827	0.112739	0.0792367	0.0252916	0.0263468	0.00206106	0.0690293	0.0375894	0.057441	0.0123453	0.0114678	0.0829694	0.0700741	0.0810395	0.00745873	0.0743417	0.0459641	0.0236722	0.0302493	0.14771	0.0410818	0.125422	0.0541527	0.129716	0.0373168	0.398166	0.0942845	0.0555632	0.487459	0.104899	0.0205413	0.0434597	0.00278882	0.0861334	0.0599994	0.0170219	0.061576	0.173275	0.018162	0.0242536	0.191732	0.20336	0.142233	0.0322081	0.133339	0.0769725	0.0904792	0.0100708	0.0410016	0.054912	0.00737121	0.100668	0.998605	0.999643	1.00036	1.0014	4.561769
16850	-1365.67	-1354.166	-11.50377	445264.4	11.42624	0.0166208	0.0394446	0.100198	0.0328938	0.00745181	0.0316124	0.0344966	0.0156079	0.225156	0.00173463	0.0233323	0.0605344	0.055834	0.0195879	0.00292267	0.0566649	0.0397891	0.101231	0.0162593	0.00860149	0.115268	0.0802308	0.0459632	0.0120729	0.0784908	0.0570588	0.0197303	0.0195486	0.0426669	0.137537	0.0919692	0.030709	0.218672	0.0109822	0.387901	0.128161	0.0511448	0.365672	0.096672	0.0434328	0.0205284	0.00768737	0.118176	0.105353	0.0393525	0.0366509	0.170474	0.0410687	0.0165705	0.19214	0.162267	0.17619	0.0323545	0.0850479	0.119541	0.022435	0.0210317	0.0661527	0.153296	0.0256025	0.127721	0.998096	0.999513	1.00049	1.00191	4.663499
16860	-1360.835	-1351.137	-9.697517	623127.8	12.2176	0.0191993	0.0415252	0.0540537	0.0160437	0.00981755	0.0524411	0.0433435	0.0759271	0.288814	0.00924947	0.0092711	0.0929859	0.057911	0.0107085	0.00558292	0.0663198	0.0182513	0.108832	0.0130873	0.00712847	0.194057	0.0538262	0.034561	0.0159592	0.123655	0.0762451	0.00437568	0.0202595	0.0280743	0.0690073	0.0723189	0.0361917	0.151811	0.0116484	0.329969	0.077292	0.0339656	0.342431	0.0379186	0.112438	0.0437783	0.00780824	0.101409	0.0565183	0.0453365	0.013703	0.0892339	0.0336608	0.0607287	0.285246	0.149505	0.18421	0.0571737	0.209511	0.101292	0.00977679	0.021806	0.0103636	0.102056	0.0433227	0.0820458	0.99839	0.999588	1.00041	1.00161	4.534982
16870	-1359.433	-1345.625	-13.80831	917653.8	12.05468	0.0253443	0.0458459	0.0624741	0.0125534	0.0605496	0.0615611	0.0351218	0.0535104	0.147731	0.0251336	0.0126194	0.105721	0.0337725	0.00113354	0.00290197	0.0472567	0.0127902	0.0516616	0.0196844	0.00596409	0.16912	0.0934285	0.033331	0.0378858	0.0851815	0.171113	0.00418729	0.0755078	0.0365784	0.0629632	0.100813	0.0467056	0.144009	0.00525178	0.336211	0.138525	0.0785176	0.362634	0.0420497	0.0916506	0.0594771	0.0101316	0.0794429	0.0283734	0.031344	0.0142741	0.156793	0.0352842	0.172753	0.102244	0.132624	0.137896	0.124643	0.139653	0.191493	0.027693	0.065266	0.0338925	0.171181	0.153665	0.0649345	0.998673	0.999661	1.00034	1.00133	4.872055
16880	-1360.569	-1344.394	-16.17421	604814.2	11.45402	0.00617169	0.00963604	0.0511667	0.0077422	0.038341	0.0689385	0.013456	0.037408	0.211935	0.0425538	0.0158162	0.124134	0.0936558	0.00316636	0.0104087	0.0736739	0.0527082	0.067429	0.018425	0.00890799	0.235542	0.0976282	0.135655	0.0442594	0.0597004	0.149668	0.00757553	0.100688	0.0412626	0.0632161	0.143014	0.0352811	0.102669	0.0166201	0.384701	0.0726501	0.174195	0.340998	0.0395572	0.0262595	0.0547881	0.0116105	0.0727088	0.0191386	0.0696783	0.0267698	0.134462	0.0194981	0.117512	0.124569	0.136885	0.125695	0.223648	0.158565	0.10028	0.0254764	0.0884213	0.0441941	0.151492	0.080744	0.0594394	0.998366	0.999582	1.00042	1.00163	5.072391
16890	-1360.835	-1343.054	-17.78188	512090.9	12.53778	0.00526932	0.0480459	0.0950155	0.00439414	0.0560503	0.0322619	0.0118761	0.0388041	0.163784	0.033784	0.0175463	0.0340315	0.06244	0.00202422	0.0205958	0.0756084	0.0373961	0.0521783	0.0357432	0.036295	0.198694	0.0706733	0.0583689	0.0212919	0.118959	0.122524	0.0116794	0.0439181	0.0407628	0.0517361	0.126297	0.0258979	0.121658	0.0106409	0.350127	0.118752	0.0811844	0.437756	0.0238202	0.0661949	0.0626394	0.0232887	0.247918	0.0475574	0.0679491	0.0258585	0.282676	0.0110462	0.057493	0.159399	0.14526	0.241009	0.0766011	0.19429	0.10408	0.0317153	0.114283	0.0320654	0.104824	0.088104	0.102588	0.998224	0.999546	1.00045	1.00178	5.184724
16900	-1364.465	-1347.455	-17.01088	488322	11.88692	0.00861411	0.0330456	0.101489	0.00711081	0.0546194	0.032755	0.00663645	0.0576539	0.173142	0.0340508	0.0595854	0.0489781	0.0843349	0.010254	0.00768689	0.0793023	0.0882619	0.0437113	0.0357604	0.0047272	0.251886	0.109974	0.08117	0.108171	0.117804	0.0773635	0.0165755	0.0316621	0.0673208	0.00853073	0.161848	0.108149	0.0892854	0.0150999	0.429543	0.0573432	0.0485741	0.304072	0.00800298	0.0246704	0.0658493	0.0247507	0.0694353	0.054926	0.0415177	0.0633131	0.119885	0.0256803	0.154815	0.20671	0.185659	0.284713	0.0440284	0.163776	0.0482109	0.0428677	0.143818	0.0548246	0.152709	0.054756	0.0501283	0.998182	0.999535	1.00046	1.00182	5.14114
16910	-1371.899	-1358.613	-13.28592	998451.8	10.1087	0.00810835	0.0242809	0.14664	0.0125763	0.0153699	0.0150289	0.0129092	0.0998985	0.230622	0.0133419	0.0166638	0.0650996	0.0731889	0.0123931	0.00646815	0.0284101	0.0854359	0.0291667	0.00817756	0.00381299	0.225765	0.0598836	0.0649333	0.0709556	0.144448	0.0806877	0.0388949	0.0503263	0.0250295	0.00549482	0.216586	0.0651483	0.14912	0.0267235	0.179243	0.026221	0.133209	0.352544	0.0215497	0.0458766	0.0976133	0.0484326	0.03619	0.0387757	0.0544258	0.0478305	0.125365	0.0201276	0.103057	0.138511	0.127998	0.10753	0.104087	0.330738	0.110839	0.0400598	0.0796166	0.0737885	0.0915277	0.045825	0.0218091	0.998728	0.999675	1.00032	1.00127	4.73438
16920	-1360.425	-1346.53	-13.89471	571332.6	10.84976	0.0343483	0.0103142	0.181217	0.0169538	0.0095354	0.0746076	0.0298709	0.0443107	0.212181	0.0118846	0.0177527	0.149098	0.0211104	0.0211048	0.0119408	0.0568266	0.0174768	0.026574	0.00665975	0.0162635	0.0749855	0.116148	0.0454455	0.103072	0.123872	0.173036	0.00990047	0.0547984	0.0146861	0.00427925	0.0623572	0.0595561	0.11514	0.117693	0.320633	0.0533215	0.136116	0.546774	0.0240438	0.0156614	0.0729612	0.0274728	0.0608483	0.0271037	0.0816352	0.0527074	0.156024	0.0136744	0.0645119	0.096666	0.099362	0.160891	0.0794718	0.220098	0.134091	0.0590749	0.0766298	0.0628939	0.0878929	0.0639196	0.011738	0.998319	0.99957	1.00043	1.00168	4.851218
16930	-1351.595	-1336.319	-15.2756	492908.6	11.05118	0.015593	0.0152645	0.0448953	0.0111934	0.01382	0.0338353	0.0138087	0.0371072	0.217822	0.0251389	0.0329944	0.0946107	0.0344557	0.028424	0.0242816	0.139559	0.0287765	0.0221309	0.0122504	0.0598767	0.0746568	0.033774	0.0519297	0.0553404	0.079657	0.109078	0.0225163	0.0496406	0.0205138	0.00380318	0.0747188	0.0404632	0.0636935	0.0882631	0.579604	0.167584	0.0912901	0.497554	0.014696	0.0115192	0.0816494	0.0469943	0.182369	0.017154	0.0469601	0.153401	0.149746	0.0110361	0.0949536	0.0654307	0.122937	0.121265	0.134816	0.197305	0.0812523	0.0161165	0.0796676	0.0927798	0.153507	0.0950536	0.00511202	0.99819	0.999537	1.00046	1.00181	4.985639
16940	-1362.202	-1347.148	-15.05351	802131.4	13.1365	0.0141249	0.0276278	0.0526599	0.00816747	0.0399326	0.0193947	0.0133812	0.079405	0.128181	0.0246478	0.0609235	0.0844712	0.0400235	0.0334704	0.0236641	0.100359	0.0592464	0.0246129	0.0142345	0.0302683	0.140651	0.0416976	0.0228188	0.0838335	0.0857014	0.341636	0.0286211	0.229696	0.0309463	0.0032361	0.117254	0.0100541	0.0855461	0.114166	0.306397	0.177537	0.0489308	0.313102	0.0335099	0.00631397	0.0276058	0.0266966	0.156428	0.0180398	0.0917768	0.0590797	0.151434	0.00268726	0.0789928	0.0155913	0.231982	0.0766723	0.102903	0.219825	0.115493	0.0416384	0.106657	0.0526157	0.143464	0.117747	0.0104519	0.998581	0.999637	1.00036	1.00142	4.948225
16950	-1352.005	-1339.599	-12.40598	553596.4	12.47032	0.0191414	0.0270421	0.0740764	0.00124654	0.0175451	0.027022	0.0151721	0.0750499	0.101355	0.0493247	0.0529794	0.114531	0.0402113	0.0656152	0.0436749	0.123565	0.0630549	0.0106361	0.0134299	0.0117401	0.139077	0.0471844	0.0375029	0.0874169	0.117554	0.142674	0.0644358	0.120989	0.0302867	0.0137187	0.170296	0.0366845	0.0757024	0.0753392	0.307702	0.18463	0.0132283	0.436934	0.0227535	0.0108554	0.0590122	0.0204149	0.112732	0.0215802	0.083282	0.0427364	0.129057	0.00490052	0.0497175	0.0347346	0.0695896	0.136832	0.0744441	0.156489	0.103887	0.111915	0.132669	0.11316	0.134399	0.074447	0.00899064	0.998292	0.999563	1.00044	1.00171	4.756367
16960	-1359.338	-1345.184	-14.15414	325560.7	13.60837	0.00658945	0.00536964	0.0708124	0.0042949	0.0398069	0.044093	0.0274403	0.0144905	0.126969	0.0627216	0.026645	0.104464	0.0256783	0.0407003	0.0371599	0.114776	0.0636922	0.0138461	0.00438089	0.0208148	0.117956	0.0773659	0.0169972	0.0642322	0.0742137	0.109901	0.0634002	0.108431	0.0147257	0.0481643	0.147016	0.00885613	0.0754558	0.0494772	0.23728	0.185162	0.0229844	0.690213	0.0109563	0.00691311	0.0320545	0.0238877	0.120426	0.018475	0.0708421	0.055199	0.183835	0.012738	0.0461814	0.0805916	0.0968448	0.136832	0.0939201	0.100025	0.0921135	0.0734496	0.139406	0.180497	0.257231	0.0596798	0.0031345	0.997773	0.99943	1.00057	1.00223	4.861811
16970	-1363.561	-1350.79	-12.77119	648088.4	11.64476	0.0132873	0.0648871	0.10771	0.0072763	0.033903	0.0615599	0.0238499	0.031435	0.259282	0.0501387	0.0231937	0.123973	0.0230366	0.0387757	0.0402747	0.0731916	0.031429	0.0396016	0.00458793	0.0656595	0.0321549	0.0875636	0.0534762	0.116895	0.147012	0.105477	0.0290784	0.0940267	0.0486953	0.0861695	0.0779142	0.0181225	0.226333	0.0123504	0.281875	0.181029	0.0124238	0.52974	0.0448277	0.0080113	0.0302186	0.0289131	0.106875	0.074004	0.0304546	0.0427307	0.185809	0.0591571	0.0434136	0.0537521	0.0837835	0.0401486	0.181494	0.0535982	0.0884446	0.0756561	0.0981238	0.0539907	0.0838356	0.0546221	0.00105724	0.998422	0.999596	1.0004	1.00158	4.780308
16980	-1363.187	-1343.711	-19.4762	880311	11.44821	0.0374253	0.0274313	0.105459	0.00644428	0.0383612	0.0365855	0.00986837	0.0399055	0.256038	0.0170504	0.0220143	0.0841926	0.02395	0.0325136	0.0177951	0.0374658	0.0590598	0.0187147	0.00246977	0.09236	0.0120022	0.103007	0.0496286	0.0315457	0.150457	0.190161	0.00698484	0.0817737	0.0119652	0.0391825	0.0882935	0.0177021	0.101638	0.0352858	0.618487	0.26471	0.0226129	0.412826	0.0929362	0.00421698	0.119611	0.0491995	0.168402	0.0748847	0.0117587	0.102958	0.0952204	0.0322798	0.0700321	0.078219	0.120246	0.215158	0.147397	0.0595473	0.0655249	0.122864	0.233608	0.0538732	0.168021	0.070911	0.00055554	0.998646	0.999654	1.00035	1.00136	5.360791
16990	-1348.531	-1337.733	-10.79754	586709.8	12.57451	0.0344968	0.00725535	0.104601	0.0146887	0.0885253	0.0666095	0.0297872	0.0511747	0.188098	0.0104459	0.00616124	0.0896719	0.0214821	0.0270381	0.0566265	0.0407317	0.0298308	0.0367436	0.00239221	0.0577763	0.0254359	0.12833	0.0724666	0.0631394	0.100153	0.188839	0.00490035	0.0673929	0.00256507	0.076368	0.108599	0.0229956	0.126921	0.0482833	0.259829	0.123092	0.0623677	0.584617	0.0560665	0.00903077	0.0531024	0.0489736	0.110106	0.0458222	0.0271642	0.0125387	0.114309	0.0188197	0.0426169	0.048267	0.0581601	0.161017	0.163408	0.0591199	0.064506	0.0753441	0.202392	0.0467056	0.113713	0.064612	0.00152249	0.998341	0.999576	1.00042	1.00166	4.627749
17000	-1377.389	-1358.464	-18.9255	836584.7	14.54478	0.0368327	0.00517114	0.0975501	0.0251162	0.0496795	0.0663816	0.0416778	0.0479675	0.286048	0.0139922	0.0233098	0.0841926	0.0152767	0.0260127	0.112831	0.0740454	0.137564	0.0245164	0.0030496	0.100302	0.0311195	0.121463	0.0907822	0.0453564	0.0886572	0.165446	0.00406806	0.179258	0.00383841	0.0928843	0.120898	0.0486638	0.142277	0.0753134	0.39694	0.218368	0.10567	0.259123	0.0854375	0.02894	0.0588493	0.0791222	0.126233	0.0256149	0.0644081	0.0515212	0.0923618	0.0229552	0.07881	0.0456327	0.104867	0.0656273	0.200429	0.114942	0.0804513	0.0233972	0.108715	0.103859	0.0517987	0.0614754	0.00597727	0.998611	0.999645	1.00035	1.00139	5.143067
17010	-1365.028	-1354.333	-10.69544	352288.6	12.19425	0.058489	0.021353	0.101663	0.010491	0.0628738	0.0836553	0.0436835	0.0484298	0.248582	0.0818568	0.0135673	0.0605985	0.0520934	0.00658995	0.0952667	0.140422	0.107238	0.0424099	0.00517012	0.0331774	0.0230009	0.163211	0.0266555	0.0425042	0.08983	0.214316	0.0212278	0.104048	0.0102351	0.0377925	0.0919821	0.0490217	0.0957951	0.0379126	0.316108	0.117856	0.0680271	0.259123	0.0235709	0.0169859	0.0518827	0.0622615	0.0811915	0.0152186	0.0582308	0.0197667	0.163179	0.0535544	0.0464787	0.0840923	0.178051	0.0685863	0.109956	0.159723	0.030947	0.0138437	0.0682681	0.0806194	0.0677952	0.0696748	0.00618146	0.997859	0.999452	1.00055	1.00214	4.616314
17020	-1357.506	-1343.763	-13.7427	871959.3	13.20501	0.0186754	0.00783382	0.0699082	0.0255971	0.036345	0.105075	0.0250368	0.0476621	0.230805	0.0654885	0.00999462	0.112197	0.0370905	0.00670204	0.0418076	0.0576999	0.101844	0.0727119	0.00732413	0.0352115	0.00384498	0.13166	0.0185024	0.0527449	0.100254	0.254695	0.0308423	0.039373	0.0137293	0.0368182	0.126398	0.0243508	0.0628929	0.0717886	0.368938	0.150202	0.130171	0.297958	0.0314561	0.0267852	0.128368	0.0754782	0.0872441	0.0235382	0.017066	0.0542023	0.157581	0.078342	0.0769121	0.0656127	0.193943	0.0738181	0.166817	0.125846	0.046749	0.0354107	0.0531146	0.0520135	0.133362	0.108589	0.00385557	0.998639	0.999652	1.00035	1.00136	4.846277
17030	-1350.653	-1337.058	-13.59526	139156.9	11.13457	0.0129554	0.00692051	0.0647678	0.00886925	0.0348884	0.0418371	0.0196291	0.0326176	0.208351	0.0805704	0.00547678	0.1012	0.0465721	0.0169754	0.0875064	0.0294707	0.10956	0.0402056	0.0181168	0.0228164	0.0111299	0.134621	0.0161196	0.0145543	0.10272	0.181659	0.125641	0.0634185	0.0409482	0.0146345	0.10616	0.0291324	0.178132	0.101352	0.214462	0.16008	0.0989937	0.42121	0.0538477	0.022071	0.031671	0.0605992	0.13343	0.0235662	0.00590517	0.0762782	0.122075	0.06713	0.0611882	0.13169	0.120222	0.0822504	0.211344	0.118216	0.153802	0.0591022	0.0450625	0.0761269	0.108829	0.0660332	0.00235834	0.996595	0.999128	1.00087	1.00341	4.837075
