Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
55720	-228.1182	-219.3345	-8.783738	59273.9	14.78137	0.0681648	0.0987339	0.0410992	0.0195107	0.0205951	0.0161094	0.0584354	0.00486526	0.0579041	0.142253	0.136446	0.00912555	0.030788	0.00272634	0.00260836	0.0241917	0.0199274	0.00347174	0.0404172	0.162698	0.0141566	0.50277	0.200142	0.00428989	0.0936133	0.0534905	0.377366	0.0441831	0.144265	0.151715	0.0221032	0.0981014	0.237515	0.994784	0.998662	1.00133	1.00523	2.903783
55730	-227.6577	-223.3492	-4.308542	145174.5	10.76109	0.0936666	0.0553938	0.0148259	0.0192729	0.060601	0.00864043	0.0938803	0.00291925	0.0260967	0.259439	0.0784922	0.00790908	0.053797	0.00815764	0.00433044	0.0529952	0.0179275	0.0122747	0.010892	0.444883	0.0233001	0.238689	0.15645	0.00888144	0.0352533	0.0458221	0.249486	0.05114	0.123349	0.0898807	0.0776235	0.0287712	0.218995	0.996666	0.999146	1.00085	1.00334	2.674035
55740	-232.1573	-221.6207	-10.53665	274022.1	9.457117	0.179407	0.17746	0.0233024	0.0173511	0.031629	0.017612	0.0540936	0.00747145	0.0169643	0.21091	0.0624649	0.014139	0.0221554	0.00549081	0.00912669	0.0658758	0.0548925	0.00788881	0.0298823	0.548445	0.0398878	0.650918	0.0813986	0.0128583	0.0383337	0.0218206	0.129164	0.130061	0.129707	0.10614	0.00924631	0.0120804	0.359974	0.997573	0.999379	1.00062	1.00243	3.278151
55750	-231.9965	-220.0442	-11.9523	109710.1	9.835593	0.111302	0.293061	0.0205002	0.037061	0.0198409	0.010291	0.100705	0.0334744	0.0114794	0.211723	0.107974	0.0159437	0.0200666	0.0566189	0.00330172	0.0337715	0.073141	0.0325903	0.0927992	0.510857	0.0230408	0.368728	0.235376	0.0112593	0.0619142	0.0219629	0.175425	0.0958719	0.0766848	0.0747529	0.0145796	0.0259852	0.437815	0.996165	0.999017	1.00098	1.00384	3.419899
55760	-236.5671	-220.7156	-15.8515	755753.9	8.116413	0.0656112	0.152688	0.0155809	0.0798629	0.0364023	0.0150786	0.0969318	0.00732451	0.0517802	0.204342	0.0509816	0.0465801	0.0464876	0.0339993	0.00838127	0.0721587	0.0591152	0.10601	0.0219489	0.45717	0.00439515	0.738669	0.22472	0.0810189	0.0391853	0.0171397	0.338109	0.087519	0.0931054	0.178237	0.0316914	0.015164	0.408543	0.998538	0.999626	1.00037	1.00146	3.885932
55770	-246.648	-226.0449	-20.6031	874010.5	6.111561	0.232682	0.0530027	0.0104183	0.0771359	0.0379215	0.0138573	0.146464	0.0107168	0.0360506	0.421866	0.0703566	0.029615	0.130946	0.0477385	0.00645338	0.0330692	0.0661905	0.210657	0.0327165	0.830917	0.0043439	0.40914	0.107688	0.101817	0.0831205	0.0411748	0.38336	0.0313753	0.0171216	0.295336	0.0559703	0.0323333	0.410314	0.998641	0.999652	1.00035	1.00136	4.471868
55780	-238.5404	-220.0862	-18.4542	277392.7	10.06909	0.0963813	0.154999	0.00803197	0.0497725	0.0189038	0.00820297	0.11378	0.0316432	0.0138463	0.19671	0.0829205	0.11306	0.116445	0.0186847	0.00387407	0.0559181	0.037178	0.0415773	0.0289974	0.491958	0.00366066	0.723129	0.101735	0.0340989	0.0231153	0.0367698	0.546757	0.0739173	0.0482994	0.120292	0.0300048	0.0503755	0.583541	0.997588	0.999383	1.00062	1.00241	4.058579
55790	-240.8526	-223.8487	-17.00391	226730.6	9.80312	0.116267	0.114418	0.0103744	0.0929511	0.0184577	0.0717028	0.0658251	0.0197384	0.0164043	0.135141	0.0671068	0.0267705	0.229303	0.0101215	0.00212913	0.0123659	0.0552247	0.111512	0.0212366	0.429745	0.00331641	0.579537	0.0498126	0.0575713	0.0447995	0.0428481	0.574136	0.0222338	0.0478471	0.250327	0.0632923	0.107457	0.46609	0.997332	0.999317	1.00068	1.00267	3.936064
55800	-249.1011	-231.7541	-17.34697	399285.3	7.95581	0.206522	0.361505	0.0215556	0.039869	0.029223	0.0766445	0.0184514	0.00978932	0.044642	0.238599	0.132361	0.00550466	0.0932728	0.0107567	0.00412316	0.0213093	0.0706302	0.101098	0.0431877	0.690913	0.00457306	0.389426	0.0860051	0.0668134	0.0604859	0.0223752	0.474555	0.0702034	0.0820806	0.0792874	0.062436	0.0794297	0.37586	0.997989	0.999485	1.00051	1.00201	4.073486
55810	-250.1654	-224.0797	-26.08572	511877.2	6.450252	0.159773	0.172539	0.118264	0.0493137	0.0105349	0.0471039	0.0341012	0.0113241	0.0201917	0.423872	0.0565237	0.00526554	0.0680809	0.00651109	0.00827116	0.02603	0.236546	0.0209487	0.0444278	0.891889	0.0091778	0.602069	0.0237842	0.033891	0.102508	0.0496211	0.97514	0.230778	0.0367969	0.0796197	0.0213893	0.159552	0.616649	0.998224	0.999546	1.00045	1.00178	5.352488
55820	-244.3626	-226.866	-17.49657	595161.9	7.37802	0.190726	0.0781933	0.199291	0.108871	0.00753643	0.0394162	0.0607227	0.0238552	0.00774994	0.163066	0.0251808	0.0133764	0.10176	0.0064808	0.0136845	0.132579	0.341829	0.0112652	0.0250007	0.452816	0.010346	0.146733	0.0223011	0.0135178	0.122293	0.0300276	0.91342	0.130359	0.0355118	0.197811	0.030217	0.217957	0.217303	0.998353	0.999579	1.00042	1.00165	4.091197
55830	-237.0886	-227.4971	-9.59143	936322	8.250363	0.148531	0.137719	0.0849749	0.0615534	0.00876888	0.0413635	0.0262603	0.0348434	0.0217874	0.0270511	0.164487	0.0108418	0.0176394	0.0035927	0.00470605	0.175718	0.265079	0.0177323	0.0141999	0.282259	0.0404643	0.138081	0.0156076	0.0500455	0.117402	0.0505186	0.290582	0.0578596	0.222444	0.0759061	0.030549	0.263326	0.22441	0.998687	0.999664	1.00034	1.00131	3.126304
55840	-236.652	-222.9773	-13.6747	477462	8.319326	0.124675	0.129762	0.0732635	0.0879027	0.0113364	0.0361489	0.0413382	0.028271	0.0139273	0.0185051	0.100351	0.0364754	0.00425352	0.00569014	0.00673237	0.040813	0.340114	0.0146567	0.00528265	0.180198	0.0683457	0.640979	0.0278026	0.0390681	0.109576	0.0590296	0.264069	0.158274	0.36244	0.0500156	0.0172299	0.394982	0.131058	0.998161	0.99953	1.00047	1.00184	3.622566
55850	-248.6158	-230.0694	-18.54643	744802.6	7.745662	0.0919147	0.157293	0.0475309	0.112134	0.0403532	0.110585	0.0649796	0.0342712	0.015817	0.0115347	0.0729534	0.0284428	0.00700761	0.0106806	0.016536	0.0697553	0.438513	0.125247	0.00369841	0.287731	0.0705115	0.521039	0.028003	0.0104264	0.0284066	0.123656	0.502703	0.112713	0.275292	0.0747725	0.119084	0.35735	0.2593	0.998528	0.999623	1.00038	1.00147	4.230236
55860	-246.525	-225.1718	-21.35328	794560.5	9.235426	0.0856071	0.0733207	0.173327	0.090585	0.103263	0.0363359	0.0710089	0.0229429	0.0106533	0.0312801	0.092003	0.0201934	0.00991332	0.0539351	0.00213109	0.0309582	0.171995	0.140589	0.00215597	0.227274	0.0460919	0.459745	0.0484046	0.00642173	0.0610311	0.100338	0.549477	0.0732124	0.791769	0.163717	0.15851	0.135702	0.4042	0.998574	0.999635	1.00036	1.00143	4.448093
55870	-241.3453	-220.945	-20.40024	841734.8	7.067609	0.104217	0.166222	0.109931	0.0179559	0.0377953	0.0275191	0.0612758	0.00993116	0.0124382	0.0160395	0.0404442	0.0184517	0.0712531	0.179316	0.00384903	0.0568756	0.0960763	0.068107	0.003855	0.0740979	0.0353503	0.163065	0.0283304	0.00451654	0.200906	0.0809627	0.9104	0.0276177	0.77478	0.247884	0.0635947	0.166425	0.610331	0.998615	0.999646	1.00035	1.00139	4.489814
55880	-246.2241	-228.7972	-17.42687	850232.8	8.733191	0.101192	0.16268	0.0892963	0.0101562	0.0264956	0.039085	0.0846682	0.0496601	0.00207911	0.0175313	0.0582786	0.0169007	0.133865	0.299781	0.00618256	0.0657636	0.0943939	0.0654483	0.00974711	0.0276225	0.0222483	0.144143	0.0335037	0.00723168	0.233452	0.121377	0.558679	0.0415886	0.48195	0.121383	0.0573355	0.0990237	0.77177	0.998622	0.999648	1.00035	1.00138	4.054513
55890	-238.5801	-219.0299	-19.55012	659667.7	7.035434	0.2034	0.0938885	0.0556557	0.00325952	0.0205283	0.0681417	0.0337332	0.0639343	0.00326218	0.0111789	0.099534	0.0223727	0.0495442	0.122578	0.00434311	0.0425535	0.152297	0.124543	0.0624328	0.0121462	0.0382652	0.423383	0.0330333	0.0300341	0.278362	0.0776911	1.00181	0.0654991	0.530015	0.102597	0.0321506	0.0461789	0.460681	0.998435	0.9996	1.0004	1.00157	4.369026
55900	-248.7268	-231.0184	-17.70834	861017.4	7.450992	0.121457	0.206571	0.132339	0.00941418	0.0460417	0.106757	0.0382756	0.0521231	0.00585463	0.0128802	0.0604538	0.145813	0.0143029	0.126199	0.00639267	0.185896	0.0874504	0.0394326	0.116412	0.0107959	0.0818489	0.377613	0.0735623	0.0147445	0.202246	0.12929	0.366114	0.12224	0.323776	0.240513	0.00385163	0.10806	0.552462	0.99863	0.99965	1.00035	1.00137	4.121182
55910	-236.7234	-220.8988	-15.82461	626649.5	9.96301	0.170401	0.185779	0.0377031	0.0551071	0.0421017	0.0455734	0.0165685	0.0313918	0.0037258	0.00915939	0.123869	0.226982	0.0128975	0.12143	0.0100518	0.0534935	0.0503291	0.020147	0.0899632	0.0421413	0.0387361	0.462334	0.0105206	0.0278849	0.195085	0.0845003	0.266524	0.217096	0.0802051	0.159757	0.00877014	0.430857	0.473822	0.998395	0.999589	1.00041	1.00161	3.804906
55920	-242.4865	-228.3245	-14.162	950424.4	9.700558	0.157696	0.151795	0.0370022	0.0680634	0.0173969	0.155406	0.0104665	0.061464	0.00367867	0.0203999	0.0811166	0.153613	0.00748521	0.0673057	0.0404182	0.0902339	0.114483	0.0256093	0.183833	0.0566064	0.0150082	0.346135	0.0345861	0.0332934	0.124586	0.0691564	0.235848	0.177257	0.282676	0.103026	0.00747946	0.30142	0.416506	0.998696	0.999667	1.00033	1.0013	3.651052
55930	-240.9779	-220.4579	-20.51996	963051.1	6.898265	0.610706	0.159814	0.0114336	0.0171981	0.00920857	0.0499929	0.016757	0.0875323	0.00511214	0.0282398	0.0324367	0.115853	0.0357366	0.105756	0.0192786	0.0470636	0.210445	0.0324718	0.101445	0.0497595	0.0244852	0.247015	0.0796835	0.111411	0.15278	0.0323385	0.202574	0.080986	0.533031	0.159926	0.00706242	0.375807	0.75294	0.998705	0.999669	1.00033	1.0013	4.506279
55940	-238.3363	-219.8593	-18.47703	706951.2	7.30183	0.493723	0.0532098	0.0191191	0.0398572	0.0293411	0.0280852	0.0254529	0.0950418	0.00422729	0.0222948	0.0270947	0.0236353	0.0461803	0.0893677	0.00335075	0.147714	0.0960982	0.0331098	0.0459531	0.0609096	0.0218806	0.0739644	0.0741723	0.0478541	0.14262	0.0551993	0.535361	0.23073	0.403591	0.255138	0.00410159	0.292806	0.702152	0.998489	0.999613	1.00039	1.00151	4.223336
55950	-249.2914	-228.4314	-20.85995	227280.3	11.45506	0.242655	0.0292193	0.0166226	0.0219516	0.0532712	0.0704087	0.0171315	0.0667445	0.00648245	0.0177257	0.0392285	0.0262707	0.0807628	0.0669368	0.00978931	0.162128	0.146518	0.0187545	0.07919	0.0596371	0.0399869	0.0605405	0.193411	0.0566092	0.408887	0.0214173	0.257725	0.47076	0.324262	0.186117	0.00607854	0.28677	0.580865	0.997335	0.999318	1.00068	1.00267	4.124856
55960	-239.5804	-219.4369	-20.14345	268105.3	8.466234	0.136025	0.0500839	0.0483352	0.0548422	0.0232229	0.0728351	0.0178879	0.0622547	0.00140972	0.0834029	0.0354939	0.0344043	0.0213687	0.15	0.010488	0.0527343	0.181866	0.040895	0.0547443	0.0270321	0.0152751	0.306358	0.112865	0.116656	0.252522	0.00715073	0.344999	0.191934	0.79666	0.21945	0.014335	0.194821	0.656179	0.997546	0.999372	1.00063	1.00246	4.388531
55970	-241.4317	-224.7587	-16.67295	417132.9	8.232227	0.128014	0.0142801	0.0470776	0.0506136	0.0666892	0.0403742	0.0229392	0.0216745	0.00203135	0.0593069	0.137023	0.0258616	0.0487188	0.133947	0.0145492	0.292841	0.0478301	0.0977706	0.29036	0.0245507	0.0438623	0.15636	0.0426308	0.189233	0.0883538	0.0501713	0.0748709	0.506252	0.284943	0.212783	0.0124819	0.305021	0.451613	0.998033	0.999497	1.0005	1.00197	3.985029
55980	-249.5791	-228.4385	-21.14057	921685.9	8.18482	0.167831	0.00963246	0.06774	0.120197	0.0414914	0.0288092	0.00945932	0.0474653	0.0054941	0.24702	0.0724617	0.0387544	0.0483083	0.416342	0.00744363	0.178484	0.0772238	0.05257	0.199198	0.0186637	0.0195335	0.0628629	0.0850136	0.158277	0.0798715	0.0442473	0.156955	0.459457	0.55931	0.0707768	0.00508606	0.251635	0.72421	0.998676	0.999662	1.00034	1.00132	4.531826
55990	-244.2688	-222.7323	-21.5365	581040.3	7.063653	0.15936	0.0041424	0.0383119	0.0473987	0.0371457	0.0259217	0.0143533	0.0159838	0.0191997	0.0968889	0.154733	0.021695	0.0613561	0.184996	0.0384375	0.114898	0.088407	0.0719201	0.135052	0.0227987	0.0120515	0.106808	0.0613371	0.0878615	0.113229	0.0573808	0.350237	0.806584	0.844742	0.175923	0.00966651	0.216742	0.455123	0.998333	0.999574	1.00043	1.00167	4.650685
56000	-249.8996	-228.7473	-21.15229	935201.5	6.645179	0.420583	0.0022998	0.00433348	0.102961	0.0531926	0.0434273	0.0162631	0.0204105	0.0282021	0.0436258	0.106424	0.0400408	0.0127352	0.120715	0.0481833	0.0514239	0.0467787	0.0237823	0.0428189	0.0273806	0.0159003	0.139125	0.0641023	0.0845	0.105649	0.214168	0.265805	0.960951	0.820318	0.0799903	0.00810355	0.150014	0.430848	0.998686	0.999664	1.00034	1.00131	4.595056
56010	-238.808	-224.6144	-14.19364	802138.4	9.051093	0.0945285	0.00229653	0.0019671	0.13892	0.00703387	0.0697548	0.0364824	0.019403	0.10864	0.0520831	0.0754172	0.033278	0.00613724	0.0661108	0.0537567	0.0412524	0.0251016	0.105769	0.0108979	0.0135183	0.0763579	0.0750721	0.167016	0.077601	0.115336	0.0501031	0.390871	0.527382	0.491646	0.0537131	0.0105262	0.235733	0.444518	0.998581	0.999637	1.00036	1.00142	3.678223
56020	-234.5992	-226.1931	-8.406079	501078.2	15.79189	0.250022	0.0019305	0.000861067	0.132021	0.0188843	0.0433604	0.0164762	0.0221418	0.0493657	0.133159	0.0651863	0.074122	0.0177658	0.0353455	0.0603749	0.013635	0.0186877	0.0890984	0.00821596	0.0308201	0.0577835	0.0495451	0.0699618	0.0373503	0.0625848	0.0170553	0.271956	0.390953	0.210952	0.0409301	0.0269006	0.195911	0.306088	0.998205	0.999541	1.00046	1.0018	2.819446
56030	-229.4064	-214.7484	-14.65799	533658.8	9.809277	0.152203	0.00248864	0.00247572	0.0818608	0.0286103	0.0483246	0.0224819	0.00856077	0.0170877	0.192212	0.0648587	0.117714	0.0481398	0.0231681	0.0323715	0.0181951	0.00773486	0.0905138	0.0159462	0.0409426	0.0398284	0.0292682	0.0264767	0.151052	0.090591	0.00244323	0.660269	0.242207	0.53731	0.0304649	0.0051338	0.763231	0.102262	0.998261	0.999555	1.00044	1.00174	3.696427
56040	-230.7791	-215.1353	-15.64379	477121.4	6.271123	0.37046	0.00264148	0.0245358	0.0552207	0.0569273	0.0640897	0.00912432	0.00571159	0.00888179	0.271796	0.0233015	0.236892	0.0504612	0.00749456	0.0261048	0.0159753	0.0455365	0.072012	0.0109125	0.0649493	0.0404594	0.0168099	0.0204915	0.12649	0.195791	0.00522787	0.543349	0.448666	0.2032	0.0651589	0.011212	0.533625	0.0642969	0.99816	0.999529	1.00047	1.00184	3.697804
56050	-236.3982	-219.4521	-16.9461	359361.9	9.488625	0.230939	0.00333074	0.168651	0.0491639	0.0549591	0.0447322	0.00362789	0.0118112	0.00363943	0.130341	0.0447769	0.164352	0.0619954	0.00518615	0.0134333	0.0246595	0.0597323	0.0572957	0.0141919	0.0241822	0.0260589	0.016855	0.00205027	0.051461	0.179207	0.00115329	0.482133	0.71542	0.313816	0.0855017	0.0121817	0.878507	0.0183118	0.99788	0.999458	1.00054	1.00212	3.953656
56060	-231.5975	-217.1688	-14.4287	248870.3	9.371719	0.204107	0.00502892	0.115538	0.0551736	0.0163809	0.0516937	0.00533551	0.036686	0.0104666	0.163121	0.0634093	0.0886108	0.0236906	0.00196976	0.0293447	0.0112887	0.0929596	0.0734266	0.0389865	0.0318798	0.176997	0.0234394	0.000946389	0.136029	0.0765151	0.000725186	0.537251	0.673283	0.32207	0.0999389	0.0127014	0.482985	0.0312214	0.997453	0.999348	1.00065	1.00255	3.6932
56070	-237.9735	-223.6707	-14.30282	286975.9	7.221468	0.302236	0.0101177	0.104795	0.0281874	0.00809923	0.0209496	0.0135113	0.0425335	0.0293146	0.126881	0.122797	0.17784	0.0424625	0.00204456	0.0101732	0.0104444	0.170612	0.0231078	0.033023	0.062802	0.303703	0.0375367	0.0023186	0.0389072	0.0221898	0.00150144	0.263322	0.222768	0.316936	0.141813	0.0196401	0.891336	0.0400566	0.997628	0.999393	1.00061	1.00237	3.64396
56080	-243.8032	-224.1901	-19.61307	867639.9	6.131175	0.553632	0.0198634	0.0546904	0.152409	0.0111925	0.0521182	0.0242027	0.0305254	0.0960041	0.103225	0.0573801	0.191963	0.0365876	0.00453533	0.00244267	0.00936976	0.0782268	0.0557254	0.0127778	0.0459492	0.317018	0.0906755	0.0100333	0.11866	0.00811326	0.00865471	0.710177	0.349944	0.564153	0.150684	0.0246653	0.346364	0.0207313	0.998636	0.999651	1.00035	1.00136	4.312695
56090	-239.203	-214.0965	-25.10651	723617	5.548522	0.606221	0.0127421	0.0510564	0.0355331	0.0148483	0.0340892	0.0243889	0.0196983	0.0245158	0.228469	0.15827	0.12459	0.0092849	0.00640127	0.00530977	0.010273	0.0727235	0.0404621	0.0395513	0.0184773	0.63291	0.0709916	0.055599	0.190022	0.0142623	0.0122919	0.983259	0.257741	0.831386	0.093802	0.0362346	0.395368	0.0719851	0.998506	0.999618	1.00038	1.00149	5.182758
56100	-252.1501	-226.6627	-25.48739	261006.3	8.039793	0.393984	0.030002	0.10726	0.115972	0.0111606	0.105917	0.0437424	0.0186645	0.0385477	0.153592	0.406517	0.0304309	0.00736296	0.00683538	0.00823817	0.0251886	0.050172	0.213571	0.0147439	0.0793277	0.133696	0.0585949	0.060243	0.302408	0.0261235	0.0489938	0.945543	0.323789	0.605015	0.0155321	0.241711	0.431666	0.0299197	0.997513	0.999363	1.00063	1.00249	5.084463
56110	-251.7946	-224.7926	-27.00198	526971.4	5.335121	0.721147	0.0735959	0.0444081	0.0609015	0.0154335	0.0521277	0.0185696	0.052496	0.0599232	0.109156	0.225739	0.0193394	0.00474181	0.00606618	0.010325	0.0274414	0.102977	0.152086	0.0199454	0.0758983	0.192861	0.0482736	0.0422892	0.297439	0.00932008	0.0742822	0.723861	0.358258	0.804446	0.0322325	0.211904	0.759949	0.10332	0.99825	0.999552	1.00045	1.00175	5.510753
56120	-251.5166	-228.442	-23.07459	144707.4	9.638889	0.642539	0.047605	0.0303048	0.0800584	0.0162513	0.0585905	0.0388555	0.0604129	0.0907517	0.0949138	0.0470809	0.107326	0.00721864	0.000501104	0.0278738	0.0297634	0.0741097	0.391363	0.0111533	0.0371761	0.360718	0.0510587	0.0139972	0.494899	0.0124605	0.104382	0.205441	0.216526	0.561397	0.0193537	0.0747943	0.558964	0.0106643	0.996661	0.999145	1.00085	1.00334	4.578505
56130	-235.2204	-219.3136	-15.90674	133003.6	10.00898	0.29082	0.157484	0.0274912	0.0386481	0.0114841	0.0359443	0.0733277	0.0642364	0.0446913	0.108228	0.037766	0.0509141	0.00653	0.000583942	0.0395726	0.0688942	0.0519793	0.231616	0.021379	0.0872797	0.167571	0.0624117	0.032526	0.412605	0.0430516	0.0817994	0.268438	0.374754	0.51203	0.0121984	0.0634305	0.317619	0.0125922	0.996517	0.999108	1.00089	1.00349	3.809896
56140	-238.8081	-225.1635	-13.64458	369820	7.608401	0.100089	0.10287	0.0384652	0.022978	0.0406185	0.0444046	0.0568679	0.0612597	0.0129681	0.220017	0.13073	0.138806	0.00355079	0.00178066	0.028338	0.0401383	0.0420983	0.0970145	0.0668172	0.122272	0.249055	0.0503009	0.0132751	0.479187	0.0455592	0.0633302	0.290664	0.25001	0.353127	0.0427027	0.0405509	0.330908	0.00758831	0.997911	0.999465	1.00053	1.00209	3.588342
56150	-236.4828	-224.208	-12.27485	304017	11.51094	0.0860814	0.17253	0.0181896	0.0179757	0.0732446	0.0358358	0.0946519	0.0570244	0.0251921	0.189328	0.115726	0.0469951	0.0168514	0.00302322	0.0301538	0.0464632	0.0582723	0.0687742	0.0580793	0.112681	0.219975	0.0114737	0.0156423	0.495416	0.0388765	0.0321222	0.457221	0.0438141	0.309623	0.082145	0.0118921	0.324392	0.00232429	0.997696	0.99941	1.00059	1.00231	3.371991
56160	-229.8361	-221.4058	-8.430329	157676.6	11.45089	0.0875788	0.0441908	0.0217462	0.025603	0.0387641	0.0350614	0.0682212	0.0191399	0.034844	0.0839046	0.0536949	0.0303265	0.105095	0.0113413	0.0481456	0.0574728	0.0233177	0.083533	0.049209	0.0879974	0.0836584	0.0183104	0.0151088	0.365634	0.0106944	0.00967897	0.589131	0.0319567	0.335233	0.0686149	0.0221635	0.478097	0.0024415	0.996801	0.999181	1.00082	1.0032	3.03991
56170	-232.0895	-223.0972	-8.992354	527423.7	10.79004	0.0823062	0.0792178	0.0190678	0.021916	0.0408524	0.0502866	0.0273575	0.0248649	0.0329164	0.0779558	0.0964526	0.116809	0.101686	0.012914	0.0613819	0.0500901	0.0249582	0.0567686	0.0968153	0.137113	0.0808857	0.0233038	0.0774244	0.288915	0.0196849	0.0764249	0.309494	0.0373615	0.381	0.0851724	0.034395	0.481774	0.00106112	0.99825	0.999552	1.00045	1.00175	3.108628
56180	-235.1809	-219.94	-15.24091	856337.5	8.715123	0.194184	0.239486	0.0213499	0.0114611	0.0277681	0.015585	0.0194957	0.0213915	0.0201214	0.133198	0.0673301	0.138836	0.105157	0.0319008	0.0254838	0.03331	0.0941726	0.037321	0.108972	0.0528532	0.146001	0.0250073	0.114342	0.198368	0.109531	0.281405	0.338028	0.129264	0.638667	0.201837	0.0478087	0.173598	0.00143606	0.998627	0.999649	1.00035	1.00137	3.804668
56190	-231.0723	-219.0171	-12.05517	476320.9	8.5713	0.376303	0.218122	0.0245782	0.0189379	0.0179499	0.00550762	0.0323316	0.0189614	0.0152947	0.028883	0.0243686	0.0837785	0.12083	0.0394554	0.084394	0.169288	0.0597536	0.0134679	0.0769905	0.0391857	0.183779	0.0212956	0.0239426	0.232531	0.0437357	0.0843093	0.345393	0.231369	0.288027	0.0354432	0.0392737	0.433421	0.00522234	0.998159	0.999529	1.00047	1.00184	3.436124
56200	-245.2407	-230.422	-14.81865	452128.6	9.95809	0.287347	0.506792	0.066378	0.0268537	0.00714384	0.00132638	0.12365	0.05637	0.0329528	0.0521187	0.0104183	0.0310574	0.026129	0.0252037	0.223497	0.0846775	0.0519387	0.0185346	0.0437249	0.0102415	0.289382	0.0401012	0.0336267	0.279235	0.0214536	0.041989	0.527837	0.0772785	0.15301	0.125505	0.0811601	0.340533	0.00676367	0.99811	0.999517	1.00048	1.00189	3.704228
56210	-233.307	-218.363	-14.944	995569.2	8.502918	0.176353	0.374253	0.0470176	0.0402406	0.00786711	0.000477496	0.0661062	0.068499	0.0225667	0.0791638	0.0146976	0.0849925	0.0310915	0.0253145	0.127125	0.0317314	0.0351599	0.0483893	0.137407	0.0589063	0.0514413	0.0138592	0.0283663	0.500918	0.0991953	0.037229	0.671631	0.184747	0.26946	0.107031	0.0489567	0.270278	0.013553	0.998726	0.999674	1.00033	1.00127	3.774025
56220	-245.1437	-228.358	-16.78572	553025.7	8.311095	0.11244	0.31286	0.035012	0.0262747	0.0057497	0.000204014	0.147158	0.0852238	0.0316837	0.192163	0.0174131	0.0565696	0.0243507	0.0314366	0.0254853	0.0107537	0.0508021	0.0982434	0.198607	0.289246	0.156932	0.0386766	0.0227555	0.460398	0.128895	0.03535	0.126371	0.359574	0.573464	0.0609864	0.118662	0.15531	0.00769176	0.998291	0.999563	1.00044	1.00171	3.996743
56230	-242.9792	-223.5352	-19.44407	169114.1	8.22686	0.125924	0.191344	0.0720385	0.0224221	0.00740828	0.000383842	0.0410489	0.028553	0.0381505	0.173241	0.0192577	0.13185	0.00826435	0.0187007	0.078758	0.0136866	0.110781	0.212903	0.213389	0.647736	0.121157	0.0230756	0.0095353	0.636262	0.0473989	0.0414616	0.0581289	0.443222	0.388337	0.0202923	0.175257	0.199476	0.00253838	0.996911	0.999209	1.00079	1.00309	4.321981
56240	-234.7061	-219.0061	-15.69998	414287.7	8.955828	0.084386	0.234746	0.079162	0.019555	0.00278123	0.00176405	0.020667	0.0129258	0.0115398	0.131082	0.0240806	0.121722	0.0356084	0.0103717	0.0183137	0.0518142	0.0526626	0.310066	0.141894	0.564766	0.0709613	0.03435	0.0101594	0.581924	0.0675305	0.0471655	0.0996411	0.257395	0.472386	0.0446244	0.135936	0.0943245	0.00237852	0.998026	0.999495	1.0005	1.00198	3.848684
56250	-229.0177	-218.9698	-10.04793	571110.3	9.172695	0.129317	0.127726	0.0410807	0.012421	0.0028599	0.0041419	0.0194397	0.0114909	0.0179641	0.155512	0.0234208	0.107198	0.036489	0.00483265	0.00245794	0.0225319	0.0260705	0.0763733	0.0677239	0.432921	0.115644	0.115227	0.0078147	0.543708	0.0205754	0.0343587	0.0553276	0.213086	0.319729	0.0475481	0.160594	0.264739	0.00253662	0.998319	0.99957	1.00043	1.00168	3.22286
56260	-241.6852	-219.7899	-21.89532	608706.4	9.781207	0.349578	0.231297	0.0390368	0.0323101	0.00509179	0.0317878	0.0122005	0.0321826	0.00167073	0.055105	0.0534671	0.245205	0.0248499	0.00510196	0.00320577	0.10703	0.0424515	0.125917	0.325414	0.367708	0.0341051	0.208427	0.00739509	0.432372	0.0183849	0.0121233	0.034532	0.130365	0.770071	0.0494663	0.0839689	0.559105	0.00693552	0.998371	0.999583	1.00042	1.00163	4.437863
56270	-244.6263	-223.1003	-21.52608	356147.7	9.166698	0.211696	0.597929	0.0264036	0.0105126	0.00525186	0.0160446	0.0230808	0.0988059	0.00420443	0.0642582	0.023384	0.130053	0.0487851	0.00979633	0.00411242	0.136818	0.131096	0.11865	0.0897686	0.56581	0.0804284	0.114669	0.00425784	0.572049	0.0129551	0.0219278	0.100186	0.250208	0.502487	0.0661714	0.0157464	0.402671	0.0146857	0.997871	0.999455	1.00054	1.00213	4.474903
